file,type,concentration_M,concentration_label,replicate,accumulation,peak_392.32_height,peak_1078.5_height,peak_1589.62_height
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1nM_rep1_acc3.csv,sample,1e-09,1nM,1,3,2200.557951467213,1267.4550127806046,970.9361549417749
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1nM_rep1_acc4.csv,sample,1e-09,1nM,1,4,2285.852961193408,1280.7863726619782,1006.3611154749487
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1nM_rep1_acc5.csv,sample,1e-09,1nM,1,5,2276.4444223242494,1310.9308277668054,809.1371864405875
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1nM_rep2_acc1.csv,sample,1e-09,1nM,2,1,1294.0740607918933,757.2266682390846,633.2907472001051
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1nM_rep2_acc2.csv,sample,1e-09,1nM,2,2,1478.2496751139838,853.7405156082692,562.5980413372422
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1nM_rep2_acc3.csv,sample,1e-09,1nM,2,3,1710.9761062933312,1101.9050285761975,882.7016185999778
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1nM_rep2_acc4.csv,sample,1e-09,1nM,2,4,1644.8065798014254,1043.041245026061,802.8611049215797
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1nM_rep2_acc5.csv,sample,1e-09,1nM,2,5,1628.8368832988272,1079.3337041548411,670.2743695825499
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1nM_rep3_acc1.csv,sample,1e-09,1nM,3,1,1342.5878508511505,723.7448067509406,532.608462845749
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1nM_rep3_acc2.csv,sample,1e-09,1nM,3,2,1475.9035520653226,952.2498230159329,714.5901351715531
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1nM_rep3_acc3.csv,sample,1e-09,1nM,3,3,1441.2900892493067,816.4843817871096,659.9407330588367
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1nM_rep3_acc4.csv,sample,1e-09,1nM,3,4,1528.020040359038,856.4073477883126,753.981615308321
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1nM_rep3_acc5.csv,sample,1e-09,1nM,3,5,1601.9191062556715,894.9543816596246,742.4536275977946
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100pM_rep1_acc1.csv,sample,1e-10,100pM,1,1,3071.0454154312424,1791.9572814599833,1281.852870102549
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100pM_rep1_acc2.csv,sample,1e-10,100pM,1,2,2947.812654517501,1787.564587615495,1008.4399502870256
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100pM_rep1_acc3.csv,sample,1e-10,100pM,1,3,2938.819788187039,1971.7026385635309,1167.3002995427664
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100pM_rep1_acc4.csv,sample,1e-10,100pM,1,4,2952.899337322272,1940.3663865774863,1031.381255417253
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100pM_rep1_acc5.csv,sample,1e-10,100pM,1,5,2862.015052511682,1943.5740334247816,1004.0996297327767
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100pM_rep2_acc1.csv,sample,1e-10,100pM,2,1,852.1585065708143,530.5030782055164,490.89551626846594
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100pM_rep2_acc2.csv,sample,1e-10,100pM,2,2,756.7701103978656,455.29815322741297,499.12221847019316
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100pM_rep2_acc3.csv,sample,1e-10,100pM,2,3,785.4171317203633,411.4292700117818,462.8002158419744
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100pM_rep2_acc4.csv,sample,1e-10,100pM,2,4,905.9323117003514,530.2596316490357,349.39991442564025
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100pM_rep2_acc5.csv,sample,1e-10,100pM,2,5,843.6108790551335,531.9918711511408,466.2990372145026
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100pM_rep3_acc1.csv,sample,1e-10,100pM,3,1,1864.6504599723326,1236.4892677248283,855.5706717605246
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100pM_rep3_acc2.csv,sample,1e-10,100pM,3,2,2165.398028463062,1568.309717811722,930.4558760737827
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100pM_rep3_acc3.csv,sample,1e-10,100pM,3,3,1956.9375017263865,1319.1537748262028,761.9357975232836
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100pM_rep3_acc4.csv,sample,1e-10,100pM,3,4,2089.3023977579646,1402.8113725216444,773.5077795854861
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100pM_rep3_acc5.csv,sample,1e-10,100pM,3,5,2059.1447091987716,1479.8509925231133,907.6373428722069
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10pM_rep1_acc1.csv,sample,1e-11,10pM,1,1,741.6845421446067,524.6722922092576,407.29677717636383
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10pM_rep1_acc2.csv,sample,1e-11,10pM,1,2,769.1642164928031,575.4288070416746,491.13229351829915
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10pM_rep1_acc3.csv,sample,1e-11,10pM,1,3,863.1747948579384,564.3115262967628,469.37035695011025
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10pM_rep1_acc4.csv,sample,1e-11,10pM,1,4,809.3988856148101,518.8630728490693,520.4314455038909
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10pM_rep1_acc5.csv,sample,1e-11,10pM,1,5,904.4952480661539,582.7876134593976,544.7653512170413
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10pM_rep2_acc1.csv,sample,1e-11,10pM,2,1,3495.6195364886503,2305.8062803847797,1414.7472523257093
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10pM_rep2_acc2.csv,sample,1e-11,10pM,2,2,3445.275467046705,2280.653250169889,1335.324791927095
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10pM_rep2_acc3.csv,sample,1e-11,10pM,2,3,3570.855512368221,2434.0693337723205,1495.8734934474264
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10pM_rep2_acc4.csv,sample,1e-11,10pM,2,4,3613.3918503302075,2503.0496012727344,1469.2811301599634
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10pM_rep2_acc5.csv,sample,1e-11,10pM,2,5,3376.9494912973273,2089.439878552531,1169.3441598536422
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10pM_rep3_acc1.csv,sample,1e-11,10pM,3,1,1398.8460017851457,790.9747962137963,552.9404340259041
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10pM_rep3_acc2.csv,sample,1e-11,10pM,3,2,1842.3028671787258,1151.3177068693071,692.2932237648383
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10pM_rep3_acc3.csv,sample,1e-11,10pM,3,3,1853.491134852547,1153.4612540913902,851.8649039654791
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10pM_rep3_acc4.csv,sample,1e-11,10pM,3,4,1929.2607691458106,1180.7942161960193,859.9298557610183
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10pM_rep3_acc5.csv,sample,1e-11,10pM,3,5,2051.2919120107417,1293.6687591823104,880.4336246954556
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1pM_rep1_acc1.csv,sample,1e-12,1pM,1,1,2423.8908785306203,1753.8936932598303,1133.4321567290647
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1pM_rep1_acc2.csv,sample,1e-12,1pM,1,2,2676.856549203401,1817.5472967552166,1188.4153881515504
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1pM_rep1_acc3.csv,sample,1e-12,1pM,1,3,2597.800489109961,1790.1633426581907,1174.2157458714262
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1pM_rep1_acc4.csv,sample,1e-12,1pM,1,4,2705.982623189706,1862.6511794787841,1279.8161604641177
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1pM_rep1_acc5.csv,sample,1e-12,1pM,1,5,2649.908292930629,1821.1886126367008,1179.8627446328367
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1pM_rep2_acc1.csv,sample,1e-12,1pM,2,1,1321.6703550985196,732.7955394426228,741.7846999030819
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1pM_rep2_acc2.csv,sample,1e-12,1pM,2,2,1341.4244517641052,788.9069108638167,565.1925495709194
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1pM_rep2_acc3.csv,sample,1e-12,1pM,2,3,1362.2574673947533,892.3583635818225,691.8333053199583
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1pM_rep2_acc4.csv,sample,1e-12,1pM,2,4,1281.1286372246664,729.7276541557336,645.0439121833591
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1pM_rep2_acc5.csv,sample,1e-12,1pM,2,5,1280.7136819726254,836.8096827578194,693.5410551505801
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1pM_rep3_acc1.csv,sample,1e-12,1pM,3,1,2033.9556729227797,1205.8948521052491,878.0387605493722
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1pM_rep3_acc2.csv,sample,1e-12,1pM,3,2,2180.5461788858934,1358.7102617431885,979.0424667646506
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1pM_rep3_acc3.csv,sample,1e-12,1pM,3,3,2207.6665105054326,1373.3205777324538,1051.671078528122
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1pM_rep3_acc4.csv,sample,1e-12,1pM,3,4,2252.310633574599,1378.772031966053,999.9267267524043
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1pM_rep3_acc5.csv,sample,1e-12,1pM,3,5,2053.4359333338457,1239.124066491463,899.7229629383844
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100fM_rep1_acc1.csv,sample,1e-13,100fM,1,1,505.39857111820777,211.17216464363293,421.7728804538202
