record_id,file,source_sha256,source_intensity_column,source_intensity_column_index,processed_file,sample_type,analyte,matrix,concentration_molar,concentration_label,replicate,accumulation,instrument,acquisition,analysis_lineage,baseline_lambda,blank_replication_design,manifest_row,provenance_status,record_group,source_axis_status,source_record_group
row00168__4ATP_1pM_rep1_acc2__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep1_acc2.csv,32b8e800e3645284babd56d708b1982252a9eca00890be385365f81473f6311d,Intensity,1,processed_spectra/4ATP_1pM_rep1_acc2_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999998e-13,1 pM,1,2,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,168,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00169__4ATP_1pM_rep1_acc3__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep1_acc3.csv,c3dec894785c8b677a5fe344a843ddec1e7715e093ea80ad30fe740570c3ebbf,Intensity,1,processed_spectra/4ATP_1pM_rep1_acc3_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999998e-13,1 pM,1,3,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,169,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00170__4ATP_1pM_rep1_acc4__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep1_acc4.csv,e9813af380e7d08a614b0df4eb7daca7f3a026158bb2a3814bd869eda3b42e52,Intensity,1,processed_spectra/4ATP_1pM_rep1_acc4_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999998e-13,1 pM,1,4,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,170,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00171__4ATP_1pM_rep1_acc5__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep1_acc5.csv,e34ed089aaa096a8f5ea8949c563890502fc50abbc1baf9fbb2bcfa7916c3129,Intensity,1,processed_spectra/4ATP_1pM_rep1_acc5_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999998e-13,1 pM,1,5,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,171,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00172__4ATP_1pM_rep2_acc1__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep2_acc1.csv,a8ce2f06122c649b6c3e6ef1ca646d5ae78922a512533de1f818fea907df2f89,Intensity,1,processed_spectra/4ATP_1pM_rep2_acc1_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999998e-13,1 pM,2,1,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,172,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00173__4ATP_1pM_rep2_acc2__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep2_acc2.csv,f89e361fa54cc4354dcd1d11a7d55a36857645c564f058452e4a48b9561a3369,Intensity,1,processed_spectra/4ATP_1pM_rep2_acc2_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999998e-13,1 pM,2,2,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,173,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00174__4ATP_1pM_rep2_acc3__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep2_acc3.csv,e4e038bae66d726ff6f8b2e14736dd4300be6b3c9dff179adb3e0c86d7ed496f,Intensity,1,processed_spectra/4ATP_1pM_rep2_acc3_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999998e-13,1 pM,2,3,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,174,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00175__4ATP_1pM_rep2_acc4__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep2_acc4.csv,fe453b2511487f162cc9a0d7a54820232b943961820beaaca2e278caabd11f2f,Intensity,1,processed_spectra/4ATP_1pM_rep2_acc4_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999998e-13,1 pM,2,4,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,175,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00176__4ATP_1pM_rep2_acc5__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep2_acc5.csv,f07bddfefc5a01f1bbb88b10b685ee545d0fe2188cb7390a0f166f8a1cbabcd5,Intensity,1,processed_spectra/4ATP_1pM_rep2_acc5_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999998e-13,1 pM,2,5,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,176,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00177__4ATP_1pM_rep3_acc1__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep3_acc1.csv,59e04f5b5da2b636d8bfd8625bc3d169ba3b0928ab58241db6c0fe124f0f4d82,Intensity,1,processed_spectra/4ATP_1pM_rep3_acc1_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999998e-13,1 pM,3,1,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,177,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00178__4ATP_1pM_rep3_acc2__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep3_acc2.csv,dfa4470cf9dd5cb4fa862faf2237101d5d2b72e356f0a846b581661642175862,Intensity,1,processed_spectra/4ATP_1pM_rep3_acc2_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999998e-13,1 pM,3,2,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,178,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00179__4ATP_1pM_rep3_acc3__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep3_acc3.csv,087ca52c5891598c78fe691d042a0be08d635bad99e6bfe0f573f6c5a1522c13,Intensity,1,processed_spectra/4ATP_1pM_rep3_acc3_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999998e-13,1 pM,3,3,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,179,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00180__4ATP_1pM_rep3_acc4__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep3_acc4.csv,e76a2ac344bbfe88e7cd793b552b9d4f70417d138e59b8979dd2e25ebaa74733,Intensity,1,processed_spectra/4ATP_1pM_rep3_acc4_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999998e-13,1 pM,3,4,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,180,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00181__4ATP_1pM_rep3_acc5__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep3_acc5.csv,bfe7e8e0cc4bf0785aff0ee77e0998bd7f4d8dad3a0f71e3ff8050879bc83d4b,Intensity,1,processed_spectra/4ATP_1pM_rep3_acc5_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999998e-13,1 pM,3,5,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,181,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00182__4ATP_1uM_rep1_acc1__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep1_acc1.csv,1584c53dcdfc8a3c02d008865593334f4df009a6a236e7106f57b936b59cee48,Intensity,1,processed_spectra/4ATP_1uM_rep1_acc1_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999995e-07,1 µM,1,1,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,182,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00183__4ATP_1uM_rep1_acc2__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep1_acc2.csv,2f4b2be4dc64ea7e7b67f22bd3ab3929f83478a1cca1aaca42e9f1b51e62ac59,Intensity,1,processed_spectra/4ATP_1uM_rep1_acc2_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999995e-07,1 µM,1,2,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,183,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00184__4ATP_1uM_rep1_acc3__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep1_acc3.csv,31d1b3da4f9114ae48949a10694ff546f349d6c00f89830e6758c90946728122,Intensity,1,processed_spectra/4ATP_1uM_rep1_acc3_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999995e-07,1 µM,1,3,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,184,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00185__4ATP_1uM_rep1_acc4__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep1_acc4.csv,6361fc1e71bfde975034fceae8d9826574eb8571df83391ef3b2d4218aa36a1e,Intensity,1,processed_spectra/4ATP_1uM_rep1_acc4_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999995e-07,1 µM,1,4,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,185,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00186__4ATP_1uM_rep1_acc5__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep1_acc5.csv,02372cb88b4709364370f498a5c567865da7816de8f1a51cffbaf54883db8d81,Intensity,1,processed_spectra/4ATP_1uM_rep1_acc5_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999995e-07,1 µM,1,5,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,186,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00187__4ATP_1uM_rep2_acc1__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep2_acc1.csv,124aa5fed6ad78e807c18227a0e371c3b679cfd880bf9eaeb95a29395adadc45,Intensity,1,processed_spectra/4ATP_1uM_rep2_acc1_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999995e-07,1 µM,2,1,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,187,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00188__4ATP_1uM_rep2_acc2__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep2_acc2.csv,b138a3b08770329ee5916bd12e95b65a09212073b590df9de6d4e2fe24e456f7,Intensity,1,processed_spectra/4ATP_1uM_rep2_acc2_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999995e-07,1 µM,2,2,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,188,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00189__4ATP_1uM_rep2_acc3__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep2_acc3.csv,227aa737eaf738a85ddb09ec0355ae8d2ac692536292ae7515f4d31a1584c672,Intensity,1,processed_spectra/4ATP_1uM_rep2_acc3_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999995e-07,1 µM,2,3,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,189,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00190__4ATP_1uM_rep2_acc4__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep2_acc4.csv,8082cd8ee1e5242a6ce9dc9dbb2dcdb0b67d2b18999d3eb7ab9601cc42f3e604,Intensity,1,processed_spectra/4ATP_1uM_rep2_acc4_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999995e-07,1 µM,2,4,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,190,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00191__4ATP_1uM_rep2_acc5__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep2_acc5.csv,cee6a7994142380cc23ed234eaf90e85d6010814de175ff84fd3231e9857932d,Intensity,1,processed_spectra/4ATP_1uM_rep2_acc5_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999995e-07,1 µM,2,5,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,191,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00192__4ATP_1uM_rep3_acc1__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep3_acc1.csv,1a8581ee1d5a38f6653da46dd9e4dbee630f0c1a3f9c450c427f3a9360b299dd,Intensity,1,processed_spectra/4ATP_1uM_rep3_acc1_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999995e-07,1 µM,3,1,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,192,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00193__4ATP_1uM_rep3_acc2__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep3_acc2.csv,8eac13a97c261ff4c239101fcdf76d49d6f7ee862816643394983d4bf929938d,Intensity,1,processed_spectra/4ATP_1uM_rep3_acc2_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999995e-07,1 µM,3,2,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,193,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00194__4ATP_1uM_rep3_acc3__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep3_acc3.csv,ab3b5367e1f893b867016d392129955f8e45c94efabe403f0477334ac73a823a,Intensity,1,processed_spectra/4ATP_1uM_rep3_acc3_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999995e-07,1 µM,3,3,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,194,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00195__4ATP_1uM_rep3_acc4__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep3_acc4.csv,21be402eb5b1d0bd10a854db9f5a7879df1e098f2f90cc3bf4439fb50215172a,Intensity,1,processed_spectra/4ATP_1uM_rep3_acc4_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999995e-07,1 µM,3,4,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,195,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00196__4ATP_1uM_rep3_acc5__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep3_acc5.csv,a83f49bddd735d0dce5fa2ebcdaa77ed6f1ae89f5fb78ea47c5bbb6495d145ee,Intensity,1,processed_spectra/4ATP_1uM_rep3_acc5_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999995e-07,1 µM,3,5,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,196,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00197__Blanck_AABC_750_5_5_H__1,data/raw/4atp/optimisation/750_5_5_H/Blanck_AABC_750_5_5_H.csv,e36f0ad7a57ebab8cba038309284305cfecc98d1586499fe73e266e301257dd9,1,1,processed_spectra/row00197__Blanck_AABC_750_5_5_H__1.csv,blank,,AuAgBC substrate without 4-ATP,,Blank,1,1,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,8000,one_export_five_technical_scans,197,raw_author_confirmed,optimisation_750_5_5_h_confirmed_blank_reanalysis,vendor_original,optimisation_750_5_5_h_confirmed_blank
row00198__Blanck_AABC_750_5_5_H__2,data/raw/4atp/optimisation/750_5_5_H/Blanck_AABC_750_5_5_H.csv,e36f0ad7a57ebab8cba038309284305cfecc98d1586499fe73e266e301257dd9,2,2,processed_spectra/row00198__Blanck_AABC_750_5_5_H__2.csv,blank,,AuAgBC substrate without 4-ATP,,Blank,1,2,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,8000,one_export_five_technical_scans,198,raw_author_confirmed,optimisation_750_5_5_h_confirmed_blank_reanalysis,vendor_original,optimisation_750_5_5_h_confirmed_blank
row00199__Blanck_AABC_750_5_5_H__3,data/raw/4atp/optimisation/750_5_5_H/Blanck_AABC_750_5_5_H.csv,e36f0ad7a57ebab8cba038309284305cfecc98d1586499fe73e266e301257dd9,3,3,processed_spectra/row00199__Blanck_AABC_750_5_5_H__3.csv,blank,,AuAgBC substrate without 4-ATP,,Blank,1,3,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,8000,one_export_five_technical_scans,199,raw_author_confirmed,optimisation_750_5_5_h_confirmed_blank_reanalysis,vendor_original,optimisation_750_5_5_h_confirmed_blank
row00200__Blanck_AABC_750_5_5_H__4,data/raw/4atp/optimisation/750_5_5_H/Blanck_AABC_750_5_5_H.csv,e36f0ad7a57ebab8cba038309284305cfecc98d1586499fe73e266e301257dd9,4,4,processed_spectra/row00200__Blanck_AABC_750_5_5_H__4.csv,blank,,AuAgBC substrate without 4-ATP,,Blank,1,4,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,8000,one_export_five_technical_scans,200,raw_author_confirmed,optimisation_750_5_5_h_confirmed_blank_reanalysis,vendor_original,optimisation_750_5_5_h_confirmed_blank
row00201__Blanck_AABC_750_5_5_H__5,data/raw/4atp/optimisation/750_5_5_H/Blanck_AABC_750_5_5_H.csv,e36f0ad7a57ebab8cba038309284305cfecc98d1586499fe73e266e301257dd9,5,5,processed_spectra/row00201__Blanck_AABC_750_5_5_H__5.csv,blank,,AuAgBC substrate without 4-ATP,,Blank,1,5,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,8000,one_export_five_technical_scans,201,raw_author_confirmed,optimisation_750_5_5_h_confirmed_blank_reanalysis,vendor_original,optimisation_750_5_5_h_confirmed_blank
