record_group,sample_type,concentration_molar,concentration_label,instrument,raman_shift_cm-1,intensity_mean,intensity_sd,n_replicates,cv_percent
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,392.32072840000001,32780.619458952271,9198.1015387773386,3,28.059572059933632
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,397.34948329999997,31629.602834683188,10433.310085761797,3,32.98590292231313
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,402.370542,29894.148314884515,12235.631659570057,3,40.929855337199378
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,407.38391719999998,28473.674538149044,13719.141833124402,3,48.181845355939181
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,412.38962170000002,27375.318486560693,14983.367477024372,3,54.733125696346235
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,417.38766829999997,26407.758061227214,15833.21998278868,3,59.956698884013036
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,422.37806970000003,25504.218894973241,16145.452036296267,3,63.305024563910315
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,427.36083860000002,24748.934812641266,16034.015134338433,3,64.786687813927955
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,432.33598760000001,24168.277626250841,15654.346791701049,3,64.77228966741832
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,437.30352950000002,23544.583603339954,15302.912058786836,3,64.995466968530366
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,442.2634769,22938.684008972486,15209.532195570982,3,66.305164627673335
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,447.21584230000002,22480.678032149241,15530.916057482313,3,69.085621151069418
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,452.16063830000002,21853.552444685945,15457.802118730322,3,70.733589689163523
