duplicate_group,sha256,copies,source,relative_path
561,dccb6c5ce574dbc470a7e5623543c74a6077c4ea3076c0e7eed1d34cb335031c,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-7M_750_5_5_M_S3.csv
561,dccb6c5ce574dbc470a7e5623543c74a6077c4ea3076c0e7eed1d34cb335031c,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-7M_750_5_5_M_S3.csv
562,dcdb8df876994e7114fd25c19d8a41a3ab2c2521ebfe6eaa78c8350d85e350a6,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1uM_rep1_acc5.csv
562,dcdb8df876994e7114fd25c19d8a41a3ab2c2521ebfe6eaa78c8350d85e350a6,2,curated,Raman_spectra_data/Stability/19_05_24/4ATP_100nM_rep1_acc5.csv
563,dd588b5db7ea3167f19a45ef85e0099f45737839764887a1512b7f827ebd5c41,2,master_portable,Test AS   Glu/02-08-24/Sustrato AuAgBC/Sudor artificial   Glu/AAB_AS_Glu_1X10^-6M_750_5_5_H_S2.csv
563,dd588b5db7ea3167f19a45ef85e0099f45737839764887a1512b7f827ebd5c41,2,master_portable,Test AS   Glu/Elegidos/02-08-24/Sustrato AuAgBC/Sudor artificial   Glu/AAB_AS_Glu_1X10^-6M_750_5_5_H_S2.csv
564,dd6831f34eade6b9b417ab5a12dabe6b6b2565d25949e46a5cb326831dc7332c,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-13M_750_5_5_H_S2.csv
564,dd6831f34eade6b9b417ab5a12dabe6b6b2565d25949e46a5cb326831dc7332c,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-13M_750_5_5_H_S2.csv
565,dd7758edf7fd221d2e3add9e87a7f4a8cbb202cf426972dc0dc49d9881c131af,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-14M_750_5_5_H_S3.csv
565,dd7758edf7fd221d2e3add9e87a7f4a8cbb202cf426972dc0dc49d9881c131af,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-14M_750_5_5_H_S3.csv
566,de584ab325fb4bed1fa149131f754d8fedd62350acdd9cf4fecbf4921c3e5004,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1mM_rep3_acc4.csv
566,de584ab325fb4bed1fa149131f754d8fedd62350acdd9cf4fecbf4921c3e5004,2,curated,Raman_spectra_data/Optimisation/500_5_5_L/4ATP_1mM_rep3_acc4.csv
567,dfb7a638ca91d6c95fc484ff2aba8244ff9042d51cf215ab7a295560c04513ce,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-8M_750_5_5_H_S2.csv
567,dfb7a638ca91d6c95fc484ff2aba8244ff9042d51cf215ab7a295560c04513ce,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-8M_750_5_5_H_S2.csv
568,e07751eda70608be41b85e04ea82b0057dff0430fea89fc52447298d03eef1fe,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1nM_rep2_acc3.csv
568,e07751eda70608be41b85e04ea82b0057dff0430fea89fc52447298d03eef1fe,3,curated,Raman_spectra_data/Stability/03_07_24/4ATP_1nM_rep2_acc3.csv
568,e07751eda70608be41b85e04ea82b0057dff0430fea89fc52447298d03eef1fe,3,curated,Raman_spectra_data/Stability/19_05_24/4ATP_100pM_rep2_acc3.csv
569,e102fcecc8d4bc3e127250bd82b8894027b659e279ec7a415c156932f7ad79ec,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_100pM_rep1_acc4.csv
569,e102fcecc8d4bc3e127250bd82b8894027b659e279ec7a415c156932f7ad79ec,3,curated,Raman_spectra_data/Stability/03_07_24/4ATP_100pM_rep3_acc4.csv
569,e102fcecc8d4bc3e127250bd82b8894027b659e279ec7a415c156932f7ad79ec,3,curated,Raman_spectra_data/Stability/19_05_24/4ATP_10pM_rep3_acc4.csv
570,e141ca3a4deb8c3ec42bb639225e1669acd0797659587dbfdc7f689d92d680c7,2,master_portable,Test AS   4-ATP/25-07-24/4 ATP   AS/750_5_5_H/AAB_AS_4 ATP_10^-9M_750_5_5_H_S3.csv
570,e141ca3a4deb8c3ec42bb639225e1669acd0797659587dbfdc7f689d92d680c7,2,master_portable,Test AS   4-ATP/Elegidos/25-07-24/4 ATP   AS/750_5_5_H/AAB_AS_4 ATP_10^-9M_750_5_5_H_S3.csv
571,e16221fe0dab3bf126b6d0e5225428b74c1e11270b1efb13d60f9156c8722968,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-7M_750_5_5_H_S2.csv
571,e16221fe0dab3bf126b6d0e5225428b74c1e11270b1efb13d60f9156c8722968,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-7M_750_5_5_H_S2.csv
572,e17e9ead77472e6c80f959fb4979bc552f69d6aab815d99eac0bf3decd1374ab,2,master_benchtop,24-10-21/Measures/Analitos elegidos/Artificial Sweat/Smoothed/GOAAB_AS_S1_C1_M1_wb_s.csv
572,e17e9ead77472e6c80f959fb4979bc552f69d6aab815d99eac0bf3decd1374ab,2,master_benchtop,24-10-21/Measures/Artificial Sweat/Smoothed/GOAAB_AS_S1_C1_M1_wb_s.csv
573,e1de736735ca63718ce8e075378a0de12ac690fff7ff8cdec6b93347d7d0f895,2,master_benchtop,24-10-08/AAB/CSV/Metadata/V2S3 GOAuAg_01_crr_md.csv
573,e1de736735ca63718ce8e075378a0de12ac690fff7ff8cdec6b93347d7d0f895,2,master_benchtop,24-10-16/V2S3 GOAuAg/Metadata/V2S3 GOAuAg_01_crr_md.csv
574,e20a0beb5bf6d607dc8ab47c4a0cdbd5fa4d04acda207c1f12fd4da2ce237c2a,2,master_portable,Test 4-ATP/18-09-24/GOAABC/750_5_5_H/GOAAB_4 ATP_10^-5M_750_5_5_H_S3.csv
574,e20a0beb5bf6d607dc8ab47c4a0cdbd5fa4d04acda207c1f12fd4da2ce237c2a,2,master_portable,Test 4-ATP/Elegidos/18-09-24/GOAABC/750_5_5_H/GOAAB_4 ATP_10^-5M_750_5_5_H_S3.csv
575,e240007d871f266933559d369549a7d8d65d68e8fcddcc8e1ad96bc0f51524d1,2,master_portable,Test AS   4-ATP/25-07-24/4 ATP   AS/750_5_5_H/AAB_AS_4 ATP_10^-7M_750_5_5_H_S3.csv
575,e240007d871f266933559d369549a7d8d65d68e8fcddcc8e1ad96bc0f51524d1,2,master_portable,Test AS   4-ATP/Elegidos/25-07-24/4 ATP   AS/750_5_5_H/AAB_AS_4 ATP_10^-7M_750_5_5_H_S3.csv
576,e26db141bb82877776c26c959afd235700e3fd6e2b14e35de7ae60286465418e,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-4M_750_5_5_M_S2.csv
576,e26db141bb82877776c26c959afd235700e3fd6e2b14e35de7ae60286465418e,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-4M_750_5_5_M_S2.csv
577,e29b607a12828810171d104939978d24e9bf70bfbe3c0ca01c4361392a6432cb,2,master_portable,Test AS   4-ATP/13-09-24/4ATP AS/750_5_5_L/AAB_AS_4 ATP_10^-6M_750_5_5_L_S1.csv
577,e29b607a12828810171d104939978d24e9bf70bfbe3c0ca01c4361392a6432cb,2,master_portable,Test AS   4-ATP/Elegidos/13-09-24/4ATP AS/750_5_5_L/AAB_AS_4 ATP_10^-6M_750_5_5_L_S1.csv
578,e36f0ad7a57ebab8cba038309284305cfecc98d1586499fe73e266e301257dd9,2,master_portable,Test 4-ATP/24-09-24/Blank/Blanck_AABC_750_5_5_H.csv
578,e36f0ad7a57ebab8cba038309284305cfecc98d1586499fe73e266e301257dd9,2,master_portable,Test 4-ATP/Elegidos/24-09-24/Blank/Blanck_AABC_750_5_5_H.csv
579,e37cdd49b8f56c8b9f21485beca4584ccb3c4435a307ae34508d9d844e6b4556,5,curated,Raman_spectra_data/Optimisation/500_5_5_L/Processed Spectra/blank_rep3_acc1_blank_subtracted_processed.csv
579,e37cdd49b8f56c8b9f21485beca4584ccb3c4435a307ae34508d9d844e6b4556,5,curated,Raman_spectra_data/Optimisation/750_5_5_H/Processed Spectra/blank_rep3_acc1_blank_subtracted_processed.csv
579,e37cdd49b8f56c8b9f21485beca4584ccb3c4435a307ae34508d9d844e6b4556,5,curated,Raman_spectra_data/Stability/03_07_24/Processed Spectra/blank_rep3_acc1_blank_subtracted_processed.csv
579,e37cdd49b8f56c8b9f21485beca4584ccb3c4435a307ae34508d9d844e6b4556,5,curated,Raman_spectra_data/Stability/19_05_24/Processed Spectra/blank_rep3_acc1_blank_subtracted_processed.csv
579,e37cdd49b8f56c8b9f21485beca4584ccb3c4435a307ae34508d9d844e6b4556,5,curated,Raman_spectra_data/Stability/24_09_24/Processed Spectra/blank_rep3_acc1_blank_subtracted_processed.csv
580,e37df4d49b6ef6923511d5a1d7bb01afde42100657df53179cf3e6d6e8861644,2,master_portable,Test AS   4-ATP/25-07-24/4 ATP   AS/750_5_5_M/AAB_AS_4 ATP_10^-5M_750_5_5_M_S3.csv
580,e37df4d49b6ef6923511d5a1d7bb01afde42100657df53179cf3e6d6e8861644,2,master_portable,Test AS   4-ATP/Elegidos/25-07-24/4 ATP   AS/750_5_5_M/AAB_AS_4 ATP_10^-5M_750_5_5_M_S3.csv
581,e4fe9e4ee72e44ce6d18fd663c0d9f90ad1efbb0a5f9916be75b002ed8e28d1a,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1pM_rep1_acc3.csv
581,e4fe9e4ee72e44ce6d18fd663c0d9f90ad1efbb0a5f9916be75b002ed8e28d1a,2,curated,Raman_spectra_data/Stability/03_07_24/4ATP_1pM_rep3_acc3.csv
582,e4ff10fb73cff6bf03f88e1a880bb34960881aa745e85b9b25860f12e1d2ce13,8,curated,Raman_spectra_data/Blind samples/Original spectra/blank_rep2_acc2.csv
582,e4ff10fb73cff6bf03f88e1a880bb34960881aa745e85b9b25860f12e1d2ce13,8,curated,Raman_spectra_data/Calibration curve/Original spectra/blank_rep2_acc2.csv
582,e4ff10fb73cff6bf03f88e1a880bb34960881aa745e85b9b25860f12e1d2ce13,8,curated,Raman_spectra_data/Optimisation/500_5_5_L/blank_rep2_acc2.csv
582,e4ff10fb73cff6bf03f88e1a880bb34960881aa745e85b9b25860f12e1d2ce13,8,curated,Raman_spectra_data/Optimisation/750_5_5_H/blank_rep2_acc2.csv
582,e4ff10fb73cff6bf03f88e1a880bb34960881aa745e85b9b25860f12e1d2ce13,8,curated,Raman_spectra_data/Optimisation/750_5_5_M/blank_rep2_acc2.csv
582,e4ff10fb73cff6bf03f88e1a880bb34960881aa745e85b9b25860f12e1d2ce13,8,curated,Raman_spectra_data/Stability/03_07_24/blank_rep2_acc2.csv
582,e4ff10fb73cff6bf03f88e1a880bb34960881aa745e85b9b25860f12e1d2ce13,8,curated,Raman_spectra_data/Stability/19_05_24/blank_rep2_acc2.csv
582,e4ff10fb73cff6bf03f88e1a880bb34960881aa745e85b9b25860f12e1d2ce13,8,curated,Raman_spectra_data/Stability/24_09_24/blank_rep2_acc2.csv
583,e50f42156020bba7530522ce9551dc7706bf2dd5ffb88fb96bd8706e165f2fa8,2,master_portable,Test AS   4-ATP/25-07-24/4 ATP   AS/750_5_5_H/AAB_AS_4 ATP_10^-11M_750_5_5_H_S2.csv
583,e50f42156020bba7530522ce9551dc7706bf2dd5ffb88fb96bd8706e165f2fa8,2,master_portable,Test AS   4-ATP/Elegidos/25-07-24/4 ATP   AS/750_5_5_H/AAB_AS_4 ATP_10^-11M_750_5_5_H_S2.csv
584,e5330e9463ba2a137bd890fd50d76cbfe524cfd9731ce871c3a2441e469a74d9,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_10nM_rep1_acc4.csv
584,e5330e9463ba2a137bd890fd50d76cbfe524cfd9731ce871c3a2441e469a74d9,2,curated,Raman_spectra_data/Stability/03_07_24/4ATP_10nM_rep1_acc4.csv
585,e5928a1fb52c6ad0f1409947cbdcdb8f01e3715b9612894901cb5308447b1026,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-9M_750_5_5_M_S1.csv
585,e5928a1fb52c6ad0f1409947cbdcdb8f01e3715b9612894901cb5308447b1026,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-9M_750_5_5_M_S1.csv
586,e5af62154725eb0f60c8ffd28deac3cf23ca391c19c731401e7e1f73c41ed615,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-15M_750_5_5_H_S3.csv
586,e5af62154725eb0f60c8ffd28deac3cf23ca391c19c731401e7e1f73c41ed615,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-15M_750_5_5_H_S3.csv
587,e61410aacc2b4614fe262e108b36c4cda2cc275f441bd7b9548f3dd276f132f8,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_100fM_rep2_acc3.csv
587,e61410aacc2b4614fe262e108b36c4cda2cc275f441bd7b9548f3dd276f132f8,3,curated,Raman_spectra_data/Stability/03_07_24/4ATP_100fM_rep2_acc3.csv
587,e61410aacc2b4614fe262e108b36c4cda2cc275f441bd7b9548f3dd276f132f8,3,curated,Raman_spectra_data/Stability/19_05_24/4ATP_10fM_rep2_acc3.csv
588,e7399eeef7a24cc260ad130e234954ced1c412b9ed7c418ee1986e9b4ed9ad3e,2,master_benchtop,24-10-21/Measures/4-ATP/AAB/Normalized Spectra WBS/AAB_4-ATP^-15M_S1_C1_M1_wb_s_n.csv
588,e7399eeef7a24cc260ad130e234954ced1c412b9ed7c418ee1986e9b4ed9ad3e,2,master_benchtop,24-10-21/Measures/Analitos elegidos/4-ATP/AAB/Normalized Spectra WBS/AAB_4-ATP^-15M_S1_C1_M1_wb_s_n.csv
589,e76c696a2c2872cf3ac42b092bfa683d707a90d14860c1f6646324dee36a98e8,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S2.csv
589,e76c696a2c2872cf3ac42b092bfa683d707a90d14860c1f6646324dee36a98e8,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S2.csv
590,e7869128feb2946c96e8c2fda0a0bb317a6789c10e426ed079b34a2b46f9840f,2,master_portable,Test AS   4-ATP/25-07-24/4 ATP   AS/750_5_5_M/AAB_AS_4 ATP_10^-10M_750_5_5_M_S3.csv
590,e7869128feb2946c96e8c2fda0a0bb317a6789c10e426ed079b34a2b46f9840f,2,master_portable,Test AS   4-ATP/Elegidos/25-07-24/4 ATP   AS/750_5_5_M/AAB_AS_4 ATP_10^-10M_750_5_5_M_S3.csv
591,e7e540c52189946f45e096754f9b493b37d0fae5426511ef09485dc7a77c742b,2,master_portable,Test AS   4-ATP/25-07-24/4 ATP   AS/750_5_5_M/AAB_AS_4 ATP_10^-4M_750_5_5_M_S3.csv
591,e7e540c52189946f45e096754f9b493b37d0fae5426511ef09485dc7a77c742b,2,master_portable,Test AS   4-ATP/Elegidos/25-07-24/4 ATP   AS/750_5_5_M/AAB_AS_4 ATP_10^-4M_750_5_5_M_S3.csv
592,e80ad94586e537db019cc1b7ca324324a25695fa2ccac3a7c31404c6ce530dbd,2,master_portable,Test 4-ATP/18-09-24/Blank/AAB_Blank_750_5_5_H.csv
592,e80ad94586e537db019cc1b7ca324324a25695fa2ccac3a7c31404c6ce530dbd,2,master_portable,Test 4-ATP/Elegidos/18-09-24/Blank/AAB_Blank_750_5_5_H.csv
593,e834d3f79bc10dc18798ab6f1eeff63a6de9d37a372293533d8adf5d50158a29,2,master_portable,Precision y exactitud/10-09-24/Elegidos/Sustrato GOAAG/GOAAB_4 ATP_A_750_5_5_L_S2.csv
593,e834d3f79bc10dc18798ab6f1eeff63a6de9d37a372293533d8adf5d50158a29,2,master_portable,Precision y exactitud/10-09-24/Sustrato GOAAG/GOAAB_4 ATP_A_750_5_5_L_S2.csv
594,e89172ec0c9f4d5668103d242cc558966e2e5e9177f2ac4294c7db030c6aae1c,2,master_portable,Test HS/30-09-24/Blank/GOAAB_Blank_750_5_5_H.csv
594,e89172ec0c9f4d5668103d242cc558966e2e5e9177f2ac4294c7db030c6aae1c,2,master_portable,Test HS/Elegidos/30-09-24/Blank/GOAAB_Blank_750_5_5_H.csv
595,e8c41465fa9242b6731aa16b62f33d6458663bd92b4302d2b6550d00afde93f3,3,curated,Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv
595,e8c41465fa9242b6731aa16b62f33d6458663bd92b4302d2b6550d00afde93f3,3,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv
595,e8c41465fa9242b6731aa16b62f33d6458663bd92b4302d2b6550d00afde93f3,3,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv
596,e8c59100e68cb8e00cd141dba057bbfd5b1a0bf5044779d8d5fcbcf5cbdf210b,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-5M_750_5_5_M_S2.csv
596,e8c59100e68cb8e00cd141dba057bbfd5b1a0bf5044779d8d5fcbcf5cbdf210b,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-5M_750_5_5_M_S2.csv
597,e95d46d7ef993e55921e43c64d4613e6e9277a6020cfd29490dd1b0c0f196977,3,curated,Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-4M_750_5_5_L_S2.csv
597,e95d46d7ef993e55921e43c64d4613e6e9277a6020cfd29490dd1b0c0f196977,3,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-4M_750_5_5_L_S2.csv
597,e95d46d7ef993e55921e43c64d4613e6e9277a6020cfd29490dd1b0c0f196977,3,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-4M_750_5_5_L_S2.csv
598,ea6b3b91a44ab4be015b6963af363642415493f3fbf5aacd49ba20851cea49b7,2,curated,Raman_spectra_data/Stability/19_05_24/4ATP_1mM_rep3_acc3.csv
598,ea6b3b91a44ab4be015b6963af363642415493f3fbf5aacd49ba20851cea49b7,2,curated,Raman_spectra_data/Stability/24_09_24/4ATP_10pM_rep3_acc3.csv
599,eae6f7d7e3b00c6b97537d8ad9c2ec7f14d3aa05564da745e408b82e409c326c,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-13M_750_5_5_L_S1.csv
599,eae6f7d7e3b00c6b97537d8ad9c2ec7f14d3aa05564da745e408b82e409c326c,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-13M_750_5_5_L_S1.csv
600,ebed7a7960d09f3a754cb7383b3d899ec25d5e9ddd6d58ffaebf0c55b140862d,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-10M_750_5_5_L_S1.csv
600,ebed7a7960d09f3a754cb7383b3d899ec25d5e9ddd6d58ffaebf0c55b140862d,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-10M_750_5_5_L_S1.csv
601,ebf1e5e4de348679d5183205e744e2a70fcbb695f969882262d7baa63e953ded,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1pM_rep2_acc5.csv
601,ebf1e5e4de348679d5183205e744e2a70fcbb695f969882262d7baa63e953ded,2,curated,Raman_spectra_data/Stability/03_07_24/4ATP_1pM_rep2_acc5.csv
602,ec0fc507716984408f0a6206fc4dac58b9eca2ec0d1244edcdf1730e44241993,2,master_portable,Test AS   Glu/02-08-24/Sustrato AuAgBC/Sudor artificial   Glu/AAB_AS_Glu_1X10^-4M_750_5_5_H_S3.csv
602,ec0fc507716984408f0a6206fc4dac58b9eca2ec0d1244edcdf1730e44241993,2,master_portable,Test AS   Glu/Elegidos/02-08-24/Sustrato AuAgBC/Sudor artificial   Glu/AAB_AS_Glu_1X10^-4M_750_5_5_H_S3.csv
603,ec8cb2b319a9cb18a1ef58fac2062846468503d6ab2104cb1b0806111ea5d2cd,2,master_portable,Test AS   4-ATP/25-07-24/Blank/AAB_Blank_750_5_5_H.csv
603,ec8cb2b319a9cb18a1ef58fac2062846468503d6ab2104cb1b0806111ea5d2cd,2,master_portable,Test AS   4-ATP/Elegidos/25-07-24/Blank/AAB_Blank_750_5_5_H.csv
604,ecbda361cfe6424b1f990ee872dc65e35723578e28c0c2956a75a523a6647873,2,master_portable,Test AS   4-ATP/25-07-24/4 ATP   AS/750_5_5_H/AAB_AS_4 ATP_10^-8M_750_5_5_H_S3.csv
604,ecbda361cfe6424b1f990ee872dc65e35723578e28c0c2956a75a523a6647873,2,master_portable,Test AS   4-ATP/Elegidos/25-07-24/4 ATP   AS/750_5_5_H/AAB_AS_4 ATP_10^-8M_750_5_5_H_S3.csv
605,ecd145377a16d48233534c12960bbcfb98ce00fdfa8fc1f46f1e97ca2037c58f,2,master_portable,Test AS   4-ATP/26-06-24/Sudor artificial + 4-ATP/AAB_AS_4-ATP_10^-10M_e_750_5_5_H_S1.csv
605,ecd145377a16d48233534c12960bbcfb98ce00fdfa8fc1f46f1e97ca2037c58f,2,master_portable,Test AS   4-ATP/Elegidos/26-06-24/Sudor artificial   4-ATP/AAB_AS_4-ATP_10^-10M_e_750_5_5_H_S1.csv
606,ed84804365ed1cc7290844c906db43bff56b1d36fe7c81e292c5acb4959fa627,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1nM_rep1_acc3.csv
606,ed84804365ed1cc7290844c906db43bff56b1d36fe7c81e292c5acb4959fa627,3,curated,Raman_spectra_data/Stability/03_07_24/4ATP_1nM_rep1_acc3.csv
606,ed84804365ed1cc7290844c906db43bff56b1d36fe7c81e292c5acb4959fa627,3,curated,Raman_spectra_data/Stability/19_05_24/4ATP_100pM_rep1_acc3.csv
607,ede5e5af2dc2027b8402cbc8778a65fab18fd45863bb2b551e03d936672e1f6f,5,curated,Raman_spectra_data/Optimisation/500_5_5_L/Processed Spectra/blank_rep2_acc5_blank_subtracted_processed.csv
607,ede5e5af2dc2027b8402cbc8778a65fab18fd45863bb2b551e03d936672e1f6f,5,curated,Raman_spectra_data/Optimisation/750_5_5_H/Processed Spectra/blank_rep2_acc5_blank_subtracted_processed.csv
607,ede5e5af2dc2027b8402cbc8778a65fab18fd45863bb2b551e03d936672e1f6f,5,curated,Raman_spectra_data/Stability/03_07_24/Processed Spectra/blank_rep2_acc5_blank_subtracted_processed.csv
607,ede5e5af2dc2027b8402cbc8778a65fab18fd45863bb2b551e03d936672e1f6f,5,curated,Raman_spectra_data/Stability/19_05_24/Processed Spectra/blank_rep2_acc5_blank_subtracted_processed.csv
607,ede5e5af2dc2027b8402cbc8778a65fab18fd45863bb2b551e03d936672e1f6f,5,curated,Raman_spectra_data/Stability/24_09_24/Processed Spectra/blank_rep2_acc5_blank_subtracted_processed.csv
608,ee08366781008d307e55ea6f7d044ef1b03f8ff192b3e66f18c7e2bb6eaf554f,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1mM_rep1_acc1.csv
608,ee08366781008d307e55ea6f7d044ef1b03f8ff192b3e66f18c7e2bb6eaf554f,2,curated,Raman_spectra_data/Stability/03_07_24/4ATP_1mM_rep2_acc1.csv
609,ee20b54acd90d75abc6a2183015fcda9f8ce3583b6fd589b575314c0f8ad5b9f,2,master_portable,Test AS   4-ATP/13-09-24/4ATP AS/750_5_5_L/AAB_AS_4 ATP_10^-9M_750_5_5_L_S1.csv
609,ee20b54acd90d75abc6a2183015fcda9f8ce3583b6fd589b575314c0f8ad5b9f,2,master_portable,Test AS   4-ATP/Elegidos/13-09-24/4ATP AS/750_5_5_L/AAB_AS_4 ATP_10^-9M_750_5_5_L_S1.csv
610,ee7b0385a807250ea540b9c5522c303be13465f8b435a3226475660cba091206,2,master_portable,Test AS   Glu/02-08-24/Blanco/GAAB_blank_750_5_5_H.csv
610,ee7b0385a807250ea540b9c5522c303be13465f8b435a3226475660cba091206,2,master_portable,Test AS   Glu/Elegidos/02-08-24/Blanco/GAAB_blank_750_5_5_H.csv
611,eea8159e3bdb60b7c4b069be9e877b547287fa73dfc120cfde73bd4fbd897304,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_100nM_rep1_acc5.csv
611,eea8159e3bdb60b7c4b069be9e877b547287fa73dfc120cfde73bd4fbd897304,3,curated,Raman_spectra_data/Stability/03_07_24/4ATP_100nM_rep3_acc5.csv
611,eea8159e3bdb60b7c4b069be9e877b547287fa73dfc120cfde73bd4fbd897304,3,curated,Raman_spectra_data/Stability/19_05_24/4ATP_10nM_rep1_acc5.csv
612,eecc3f1ae6de679ba85382081b646daf9eb03c24fd1112a135998620e36069a2,2,master_portable,Precision y exactitud/10-09-24/Elegidos/Sustrato AAG/AAB_4 ATP_A_750_5_5_L_S3.csv
612,eecc3f1ae6de679ba85382081b646daf9eb03c24fd1112a135998620e36069a2,2,master_portable,Precision y exactitud/10-09-24/Sustrato AAG/AAB_4 ATP_A_750_5_5_L_S3.csv
613,ef2f4610808ea76b3b629852f7a4a98f7e4a0a496bf729097f95dded4ca4be11,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-12M_750_5_5_L_S1.csv
613,ef2f4610808ea76b3b629852f7a4a98f7e4a0a496bf729097f95dded4ca4be11,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-12M_750_5_5_L_S1.csv
614,ef71134b5a685e354725c1a4d0ee515cfa1207cbfa98417604b3357ae1714227,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1mM_rep3_acc1.csv
614,ef71134b5a685e354725c1a4d0ee515cfa1207cbfa98417604b3357ae1714227,2,curated,Raman_spectra_data/Optimisation/500_5_5_L/4ATP_1mM_rep3_acc1.csv
615,efbe0106b56f4629f39b9140527d206585e9dc67da8e5bd3b99d6c22f990c9f6,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-14M_750_5_5_M_S2.csv
615,efbe0106b56f4629f39b9140527d206585e9dc67da8e5bd3b99d6c22f990c9f6,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-14M_750_5_5_M_S2.csv
616,f0518bc14513349c6e95489f44d402ed966fbcbae43183e4f798697851e4da4d,2,master_portable,Test AS   Glu/02-08-24/Sustrato AuAgBC/Sudor artificial   Glu/AAB_AS_Glu_1M_750_5_5_H_S2.csv
616,f0518bc14513349c6e95489f44d402ed966fbcbae43183e4f798697851e4da4d,2,master_portable,Test AS   Glu/Elegidos/02-08-24/Sustrato AuAgBC/Sudor artificial   Glu/AAB_AS_Glu_1M_750_5_5_H_S2.csv
