manifest_order,prepared_file,prepared_sha256,sample_type,concentration_M,concentration_label,prepared_replicate,prepared_accumulation,source_collection,source_master_path,source_master_column_index,source_master_column_name,source_scan_id,source_date,source_setting,source_replicate,intensity_max_abs_difference,axis_max_abs_difference,axis_match_1e-5,concentration_agrees,expected_calibration_date,expected_calibration_setting,date_matches_expected,setting_matches_expected,lineage_class,scientific_status,source_reuse_count,source_scan_first_prepared_file,source_scan_is_reused,statistical_independence_status
163,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep3_acc3.csv,77e8f1d0920ac18e8c1a179cc58eda5fea674b9a687706a82c253a4d0a9a57c4,sample,1e-09,1nM,3,3,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv,3,3,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv#3,03-07-24,750_5_5_L,3,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep3_acc3.csv,False,no_exact_reuse_detected_within_prepared_set
164,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep3_acc4.csv,cc280b872f2935223618c49edaf03d07b307314f219901f8d79075c8f6bcabad,sample,1e-09,1nM,3,4,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv,4,4,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv#4,03-07-24,750_5_5_L,3,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep3_acc4.csv,False,no_exact_reuse_detected_within_prepared_set
165,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep3_acc5.csv,b7934d8f62ad1ee4b13b4b708cc1b4b05ee34c684f040100a6c7abf0fe1296a4,sample,1e-09,1nM,3,5,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv,5,5,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv#5,03-07-24,750_5_5_L,3,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep3_acc5.csv,False,no_exact_reuse_detected_within_prepared_set
166,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep1_acc1.csv,96968debb7fb4b38864e685a89475406ce342c11c213b9523561445a50e85843,sample,1e-12,1pM,1,1,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S3.csv,1,1,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S3.csv#1,03-07-24,750_5_5_L,3,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep1_acc1.csv,False,no_exact_reuse_detected_within_prepared_set
167,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep1_acc2.csv,31a38889edc2a340820acd1cb0f6235dfc76e8295949e74f6ca529bdde1e7b11,sample,1e-12,1pM,1,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S3.csv,2,2,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S3.csv#2,03-07-24,750_5_5_L,3,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep1_acc2.csv,False,no_exact_reuse_detected_within_prepared_set
168,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep1_acc3.csv,e4fe9e4ee72e44ce6d18fd663c0d9f90ad1efbb0a5f9916be75b002ed8e28d1a,sample,1e-12,1pM,1,3,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S3.csv,3,3,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S3.csv#3,03-07-24,750_5_5_L,3,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep1_acc3.csv,False,no_exact_reuse_detected_within_prepared_set
169,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep1_acc4.csv,bf6c331fecdc107e3afc051ea7e352c3e2bbed185021bbb900855b5f8abc6fad,sample,1e-12,1pM,1,4,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S3.csv,4,4,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S3.csv#4,03-07-24,750_5_5_L,3,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep1_acc4.csv,False,no_exact_reuse_detected_within_prepared_set
170,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep1_acc5.csv,0f0de2ff597a01f76b52a600ab3aab6a1b13ac624e0f8c6a88682cc6a08bf0c7,sample,1e-12,1pM,1,5,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S3.csv,5,5,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S3.csv#5,03-07-24,750_5_5_L,3,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep1_acc5.csv,False,no_exact_reuse_detected_within_prepared_set
171,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep2_acc1.csv,3739115db5d66b42e7cf3cec8e7fc8a6c863ad73966b7ff55cafde41197d4cf2,sample,1e-12,1pM,2,1,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S2.csv,1,1,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S2.csv#1,03-07-24,750_5_5_L,2,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep2_acc1.csv,False,no_exact_reuse_detected_within_prepared_set
172,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep2_acc2.csv,22d5ef68086ca0c780f15bf0f65286b00de0c4b923df065d90ea06182c7b1eff,sample,1e-12,1pM,2,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S2.csv,2,2,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S2.csv#2,03-07-24,750_5_5_L,2,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep2_acc2.csv,False,no_exact_reuse_detected_within_prepared_set
173,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep2_acc3.csv,83e5d139d68b3d23e3403d70a5ba1ebfc96bc6cca5e977479a92366914d19809,sample,1e-12,1pM,2,3,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S2.csv,3,3,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S2.csv#3,03-07-24,750_5_5_L,2,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep2_acc3.csv,False,no_exact_reuse_detected_within_prepared_set
174,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep2_acc4.csv,4a847b7245679e7c000adc21b94d47dce1f6c6dd552a4a891786e154f256b1a8,sample,1e-12,1pM,2,4,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S2.csv,4,4,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S2.csv#4,03-07-24,750_5_5_L,2,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep2_acc4.csv,False,no_exact_reuse_detected_within_prepared_set
175,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep2_acc5.csv,ebf1e5e4de348679d5183205e744e2a70fcbb695f969882262d7baa63e953ded,sample,1e-12,1pM,2,5,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S2.csv,5,5,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S2.csv#5,03-07-24,750_5_5_L,2,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep2_acc5.csv,False,no_exact_reuse_detected_within_prepared_set
176,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep3_acc1.csv,b8bbb2ba033de0ba6939f66f4248217fa30385a0a896399b88af464924d169c9,sample,1e-12,1pM,3,1,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S1.csv,1,1,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S1.csv#1,03-07-24,750_5_5_L,1,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep3_acc1.csv,False,no_exact_reuse_detected_within_prepared_set
177,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep3_acc2.csv,d132ce143f3ee3a97a262971b92cf78e704d2c068a2d450cbb4d956a16167e3c,sample,1e-12,1pM,3,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S1.csv,2,2,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S1.csv#2,03-07-24,750_5_5_L,1,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep3_acc2.csv,False,no_exact_reuse_detected_within_prepared_set
178,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep3_acc3.csv,685f6656467ad0d5f3d9106dc83ca022acc4c46e15eb1a1790c458f85f8ae335,sample,1e-12,1pM,3,3,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S1.csv,3,3,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S1.csv#3,03-07-24,750_5_5_L,1,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep3_acc3.csv,False,no_exact_reuse_detected_within_prepared_set
179,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep3_acc4.csv,533feae9203a4f9bd0a504ddbf6e361befa89a4e44befdca6e76f4fc79b2187b,sample,1e-12,1pM,3,4,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S1.csv,4,4,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S1.csv#4,03-07-24,750_5_5_L,1,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep3_acc4.csv,False,no_exact_reuse_detected_within_prepared_set
180,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep3_acc5.csv,d8b08fe384d040210207d3008ecf4d2b0066f1ac70b979f1281527a11fd5d775,sample,1e-12,1pM,3,5,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S1.csv,5,5,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S1.csv#5,03-07-24,750_5_5_L,1,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1pM_rep3_acc5.csv,False,no_exact_reuse_detected_within_prepared_set
181,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep1_acc1.csv,41ba32ef672ec8af67c66187c57b3d8e49714d63fa10779040b3496250c2b1ec,sample,1e-06,1uM,1,1,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S1.csv,1,1,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S1.csv#1,03-07-24,750_5_5_H,1,0.0,1.2621629626198685,False,True,03-07-24,750_5_5_L,True,False,exact_intensity_acquisition_context_and_axis_conflict,publication_snapshot_only_mixed_acquisition_and_axis,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep1_acc1.csv,False,no_exact_reuse_detected_within_prepared_set
182,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep1_acc2.csv,16faabe90fb22a30313acc1a32f834cff5bceeed40e97634e29b46d1c03e1adf,sample,1e-06,1uM,1,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S1.csv,2,2,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S1.csv#2,03-07-24,750_5_5_H,1,0.0,1.2621629626198685,False,True,03-07-24,750_5_5_L,True,False,exact_intensity_acquisition_context_and_axis_conflict,publication_snapshot_only_mixed_acquisition_and_axis,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep1_acc2.csv,False,no_exact_reuse_detected_within_prepared_set
183,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep1_acc3.csv,b243f820f3def7912330f264709d8e15215bcf452d286093d587e4f1c5131210,sample,1e-06,1uM,1,3,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S1.csv,3,3,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S1.csv#3,03-07-24,750_5_5_H,1,0.0,1.2621629626198685,False,True,03-07-24,750_5_5_L,True,False,exact_intensity_acquisition_context_and_axis_conflict,publication_snapshot_only_mixed_acquisition_and_axis,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep1_acc3.csv,False,no_exact_reuse_detected_within_prepared_set
184,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep1_acc4.csv,5a2c7c202366038ccc70e0e9d9fd93a740ca7b932398e359cba9c8be0d7df818,sample,1e-06,1uM,1,4,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S1.csv,4,4,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S1.csv#4,03-07-24,750_5_5_H,1,0.0,1.2621629626198685,False,True,03-07-24,750_5_5_L,True,False,exact_intensity_acquisition_context_and_axis_conflict,publication_snapshot_only_mixed_acquisition_and_axis,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep1_acc4.csv,False,no_exact_reuse_detected_within_prepared_set
185,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep1_acc5.csv,dcdb8df876994e7114fd25c19d8a41a3ab2c2521ebfe6eaa78c8350d85e350a6,sample,1e-06,1uM,1,5,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S1.csv,5,5,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S1.csv#5,03-07-24,750_5_5_H,1,0.0,1.2621629626198685,False,True,03-07-24,750_5_5_L,True,False,exact_intensity_acquisition_context_and_axis_conflict,publication_snapshot_only_mixed_acquisition_and_axis,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep1_acc5.csv,False,no_exact_reuse_detected_within_prepared_set
186,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep2_acc1.csv,4ae2ae3ee04f43a076ca0f3eff1e0fedb2ba9799ee5a9c0622db233b3fd16098,sample,1e-06,1uM,2,1,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-6M_750_5_5_M_S1.csv,1,1,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-6M_750_5_5_M_S1.csv#1,24-09-24,750_5_5_M,1,0.0,0.3993705685700206,False,True,03-07-24,750_5_5_L,False,False,exact_intensity_acquisition_context_and_axis_conflict,publication_snapshot_only_mixed_acquisition_and_axis,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep2_acc1.csv,False,no_exact_reuse_detected_within_prepared_set
187,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep2_acc2.csv,a3241e3d045a52ff09fed0dd5158f1ee931eee2ba91ef2c929a9ffb6d21a8a45,sample,1e-06,1uM,2,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-6M_750_5_5_M_S1.csv,2,2,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-6M_750_5_5_M_S1.csv#2,24-09-24,750_5_5_M,1,0.0,0.3993705685700206,False,True,03-07-24,750_5_5_L,False,False,exact_intensity_acquisition_context_and_axis_conflict,publication_snapshot_only_mixed_acquisition_and_axis,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep2_acc2.csv,False,no_exact_reuse_detected_within_prepared_set
188,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep2_acc3.csv,5a19bf4da2f5947a918a6d099ce5a5503ba194db75fdfacd87e427a4442ecc7c,sample,1e-06,1uM,2,3,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-6M_750_5_5_M_S1.csv,3,3,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-6M_750_5_5_M_S1.csv#3,24-09-24,750_5_5_M,1,0.0,0.3993705685700206,False,True,03-07-24,750_5_5_L,False,False,exact_intensity_acquisition_context_and_axis_conflict,publication_snapshot_only_mixed_acquisition_and_axis,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep2_acc3.csv,False,no_exact_reuse_detected_within_prepared_set
189,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep2_acc4.csv,b05a952884ed6b0dca57f75380f37a77281dbe467f1a85ec73cada55618980b7,sample,1e-06,1uM,2,4,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-6M_750_5_5_M_S1.csv,4,4,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-6M_750_5_5_M_S1.csv#4,24-09-24,750_5_5_M,1,0.0,0.3993705685700206,False,True,03-07-24,750_5_5_L,False,False,exact_intensity_acquisition_context_and_axis_conflict,publication_snapshot_only_mixed_acquisition_and_axis,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep2_acc4.csv,False,no_exact_reuse_detected_within_prepared_set
190,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep2_acc5.csv,bcd899fd018628c8e8ba69555da63ecbfabea0a0cb970459b5d67ab166a37fa4,sample,1e-06,1uM,2,5,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-6M_750_5_5_M_S1.csv,5,5,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-6M_750_5_5_M_S1.csv#5,24-09-24,750_5_5_M,1,0.0,0.3993705685700206,False,True,03-07-24,750_5_5_L,False,False,exact_intensity_acquisition_context_and_axis_conflict,publication_snapshot_only_mixed_acquisition_and_axis,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep2_acc5.csv,False,no_exact_reuse_detected_within_prepared_set
191,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep3_acc1.csv,728669d16e21f581af6c1673a063efc346a0516b90dac0a7e490cf97b1f33e60,sample,1e-06,1uM,3,1,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S2.csv,1,1,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S2.csv#1,03-07-24,750_5_5_H,2,0.0,1.2621629626198685,False,True,03-07-24,750_5_5_L,True,False,exact_intensity_acquisition_context_and_axis_conflict,publication_snapshot_only_mixed_acquisition_and_axis,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep3_acc1.csv,False,no_exact_reuse_detected_within_prepared_set
192,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep3_acc2.csv,698df4efb6af25ee45b07ac991bf082a84d48a58942d4a7a4746b3f5beb3b7cd,sample,1e-06,1uM,3,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S2.csv,2,2,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S2.csv#2,03-07-24,750_5_5_H,2,0.0,1.2621629626198685,False,True,03-07-24,750_5_5_L,True,False,exact_intensity_acquisition_context_and_axis_conflict,publication_snapshot_only_mixed_acquisition_and_axis,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep3_acc2.csv,False,no_exact_reuse_detected_within_prepared_set
193,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep3_acc3.csv,fafb44d10b5efa3c74d9eb1863b2625a6af166d7ebf8d92d2ec4b1ac13f127df,sample,1e-06,1uM,3,3,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S2.csv,3,3,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S2.csv#3,03-07-24,750_5_5_H,2,0.0,1.2621629626198685,False,True,03-07-24,750_5_5_L,True,False,exact_intensity_acquisition_context_and_axis_conflict,publication_snapshot_only_mixed_acquisition_and_axis,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep3_acc3.csv,False,no_exact_reuse_detected_within_prepared_set
194,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep3_acc4.csv,c57aaee46bc40c23ea7b4f0b03f6d8da3b48c9a8cbb5b02e4c06c399ff9ef4bf,sample,1e-06,1uM,3,4,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S2.csv,4,4,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S2.csv#4,03-07-24,750_5_5_H,2,0.0,1.2621629626198685,False,True,03-07-24,750_5_5_L,True,False,exact_intensity_acquisition_context_and_axis_conflict,publication_snapshot_only_mixed_acquisition_and_axis,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep3_acc4.csv,False,no_exact_reuse_detected_within_prepared_set
195,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep3_acc5.csv,48febc6c87a33d571ca1c45006f1c15c0b2d4ba071d6d929369f03ca4bf94ead,sample,1e-06,1uM,3,5,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S2.csv,5,5,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S2.csv#5,03-07-24,750_5_5_H,2,0.0,1.2621629626198685,False,True,03-07-24,750_5_5_L,True,False,exact_intensity_acquisition_context_and_axis_conflict,publication_snapshot_only_mixed_acquisition_and_axis,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1uM_rep3_acc5.csv,False,no_exact_reuse_detected_within_prepared_set
