Raman shift (cm-1),RM_AS,RM_HS_V1,RM_HS_V2,RM_HS_V3
1133.883211,314.0685066,876.4853789,119.4817084,531.94528
1132.889958,269.6577407,820.2557645,96.42555395,475.61859
1131.896531,225.0435233,753.5403894,75.51234408,414.11494
1130.902929,183.9198115,677.2935525,54.76842325,348.86828
1129.909154,139.9287615,595.3301129,37.81194378,288.76545
1128.915204,108.8329616,513.4202311,28.36547131,238.12618
1127.921079,80.46999251,432.9276303,26.19423199,193.37561
1126.926781,53.97717047,356.3101343,28.00212304,147.27777
1125.932308,38.98204874,286.8091682,30.00712494,105.75385
1124.93766,22.86072781,224.4687638,30.69953188,72.19818
1123.942838,19.77573317,174.3024617,33.34106548,47.49951
1122.947841,25.71235752,139.0207677,41.6156675,33.41145
1121.95267,34.74006202,114.3213683,52.43136003,25.21469
1120.957324,47.0575221,96.63148702,60.59291175,24.54471
1119.961804,57.05372258,86.07929129,65.99169545,27.24852
1118.966108,70.25634726,80.18350033,69.33902224,29.66138
1117.970238,79.70795595,74.92424183,68.28090801,33.49426
1116.974193,88.88043878,70.82741073,63.63700388,37.59352
1115.977974,94.69282161,68.57034796,61.76021456,42.56988
1114.981579,96.06648554,71.63554858,63.74721721,47.05742
1113.98501,100.2435311,79.07120081,63.38948565,51.21454
1112.988265,102.010622,83.78424751,59.32089593,52.19433
1111.991346,102.7248577,85.02878356,55.41412444,48.89069
1110.994251,100.9339121,84.83951184,54.11058243,47.42609
1109.996982,97.99222303,85.25682844,55.868341,46.04664
1108.999537,93.73122415,87.4050612,56.98194861,43.9913
1108.001917,93.08624055,91.62726546,52.85696779,41.97833
1107.004122,94.18228167,95.38641209,45.31209917,37.53598
1106.006152,87.38177839,94.08551306,38.33319502,35.01754
1105.008006,85.00245269,90.77295172,32.06270101,31.90299
1104.009685,79.03005215,89.85671064,26.97369776,26.8453
1103.011189,76.65964277,97.81313003,26.6518007,23.43816
1102.012517,87.69125923,115.561281,31.14899651,23.25916
1101.01367,94.67571165,133.5912191,35.58729934,27.33442
1100.014648,106.7417342,150.4172711,38.3262584,30.58655
1099.015449,117.0649218,163.7724911,40.4170174,35.31851
1098.016076,120.3006735,171.7899365,40.56441166,39.40838
1097.016526,116.945169,175.7107985,38.61457036,38.15378
1096.016801,113.5080483,177.9925587,36.59081219,33.87441
1095.016901,118.0512512,181.2595692,35.22493516,29.33049
1094.016824,111.5402044,180.9019077,34.01409052,28.28292
1093.016572,109.1630748,181.0817831,33.14190049,26.08595
1092.016144,109.7283477,182.1814808,33.504863,24.09623
1091.01554,107.1491188,179.5100733,33.85138885,21.20404
1090.01476,116.080153,174.9464072,32.33322421,13.7394
1089.013805,125.8950634,167.3136617,30.51448195,9.68792
1088.012673,144.6937018,161.4281389,30.70468229,12.78677
1087.011365,171.4532723,159.2019951,33.61844481,24.15749
1086.009882,197.3267942,160.2976655,38.05600112,36.7832
1085.008222,232.03769,169.2359676,41.9670651,51.57302
1084.006386,270.9613671,182.8908151,46.78951311,74.25369
1083.004374,309.8599388,200.1048382,54.81979139,98.51728
1082.002185,355.8470426,225.1137433,65.94814623,128.962
1080.99982,405.9215098,259.3623588,81.21798874,167.32601
1079.99728,449.0550014,302.7175807,101.3828655,210.2733
1078.994562,491.8916229,353.9850652,122.872461,254.53715
1077.991668,530.8872679,406.0550606,139.6885241,296.45442
1076.988598,553.264903,452.2764501,150.5993576,334.35365
1075.985352,567.4511172,496.0046668,161.113083,366.52462
1074.981929,573.2906262,540.2771512,173.289806,400.20364
1073.978329,568.0443485,583.1092193,182.4963719,426.82979
1072.974553,552.2397346,619.820388,186.5673975,438.4862
1071.9706,528.9323246,648.7578942,187.3837527,443.21497
1070.96647,494.4410162,667.1512515,185.0038056,440.95721
1069.962164,445.7476346,670.6882691,177.1874706,431.54489
1068.957681,397.9970766,664.3057556,163.7479268,412.90609
1067.953021,345.1172276,646.7711606,147.1980299,386.04699
1066.948184,291.6521759,617.6537557,128.7108546,354.76596
1065.943171,243.9577202,579.8333866,107.8917592,319.06957
1064.93798,192.7616149,531.0249039,86.93768016,282.3001
1063.932613,149.3284256,477.8453986,69.36829171,246.09835
1062.927068,114.3339542,423.6404989,53.84691186,209.48677
1061.921347,83.83260237,369.1903841,37.3436729,171.4521
1060.915448,58.32302379,316.4086437,23.5208754,134.97464
1059.909373,42.20226322,267.6842334,16.53385754,105.05523
1058.90312,40.88945175,228.5573423,13.53583711,82.77304
1057.89669,45.01435367,194.032598,12.08520943,66.41966
1056.890082,43.32523482,159.917472,12.22179296,53.21532
1055.883298,37.60609988,129.3794303,12.42969618,40.69446
1054.876336,37.92918787,104.4775101,13.20666344,28.67074
1053.869197,42.11457833,85.62954269,16.58260166,22.907
1052.86188,47.61552063,71.2271989,21.9307314,23.38372
1051.854386,52.38229989,58.45119374,26.95068032,23.18723
1050.846714,52.24306039,48.61260606,30.02563866,22.10776
1049.838865,50.33529136,44.76452146,32.8167218,20.10567
1048.830838,48.07929614,43.45822834,37.96259464,17.93302
1047.822633,47.05744872,42.01136683,43.52812638,19.23423
1046.814251,47.4972342,40.07780855,45.86550323,22.69471
1045.805692,43.92949402,37.33049155,45.25577658,26.30204
1044.796954,35.22422458,33.45011976,44.51537356,29.0206
1043.788039,27.50300168,29.46589952,44.65091501,27.84014
1042.778945,22.53305482,27.72712225,44.3852325,26.38025
1041.769674,17.89686637,25.05494443,44.00821102,26.38175
1040.760225,16.76241883,23.4443532,46.3177147,25.41389
1039.750599,22.65213566,29.15191019,51.6471117,32.04773
1038.740794,31.888144,40.2265199,56.63526468,42.86586
1037.730811,38.4647443,49.38586035,60.20474148,45.823
1036.72065,41.59156021,54.10959902,64.24960528,45.80438
1035.710311,49.23258146,61.6260004,68.04898869,48.71418
1034.699793,53.55535518,68.6299172,70.08538091,54.00837
1033.689098,49.75273537,70.97724344,71.68214743,57.6226
1032.678224,52.30755262,76.48043877,74.16032733,60.79626
1031.667172,59.26139364,86.3475601,78.87609169,68.2346
1030.655942,71.8435043,98.77090274,86.61224959,76.82877
1029.644533,88.78294119,109.9936335,93.58129467,87.80196
1028.632946,100.2011162,117.044359,96.21959409,97.0333
1027.62118,105.3420205,119.9385182,96.39169852,96.39139
1026.609236,105.6971556,122.140667,97.28386325,93.99902
1025.597114,110.7299077,126.5783727,100.063957,96.00719
1024.584812,116.7981817,126.5357257,103.1039261,95.30139
1023.572333,120.2745886,122.548908,103.2332623,91.96307
1022.559674,126.702266,119.7674302,101.0330051,92.86366
1021.546837,126.7873654,117.9658592,101.3198192,92.67822
1020.533821,126.2638941,117.4732666,105.7644585,88.72751
1019.520626,132.0219949,118.6858533,109.5948842,85.36366
1018.507253,138.9122977,122.1388119,110.2426693,83.56284
1017.4937,146.7788249,125.3862295,112.3922175,84.2148
1016.479969,153.0065985,127.9493235,117.1450381,87.61209
1015.466059,155.6056008,129.0493729,118.1598511,92.9238
1014.45197,149.0389487,123.0509457,112.6921466,88.68087
1013.437701,133.9891156,108.626371,103.9724796,74.06845
1012.423254,120.9900653,94.70655886,95.5841733,66.34951
1011.408627,113.6764685,87.54530306,88.64296324,65.56323
1010.393822,99.7534408,78.49395905,81.05165984,63.86886
1009.378837,89.37828254,70.26961903,72.3929435,62.02492
1008.363673,90.19520088,67.88027259,66.14752282,61.55922
1007.348329,84.1632392,64.96710531,62.74877783,61.93844
1006.332807,81.9032086,61.704507,58.12361654,59.76157
1005.317105,80.03615941,56.74283903,50.31624765,55.71446
1004.301223,74.66560504,52.24424505,41.47501568,51.68292
1003.285162,74.77959956,51.07630362,33.68259275,45.16954
1002.268922,76.86020004,52.42695419,27.3002728,38.70935
1001.252502,86.32805485,55.43352025,23.64428871,36.1318
1000.235902,92.00741272,55.90015336,24.02486139,34.75953
999.219123,95.28383236,55.78200919,26.79665383,35.89939
998.2021641,101.137179,58.01412809,30.35514016,38.77614
997.1850256,103.7157199,62.32890507,34.34076639,34.61406
996.1677073,111.16874,67.1702084,36.3294169,29.66597
995.1502092,116.467206,69.72734044,34.65883479,29.29707
994.1325312,120.1883023,71.53047918,32.08378025,27.91967
993.1146734,121.0897319,70.14385255,31.2130907,28.4164
992.0966357,112.9769949,63.29968266,30.33188893,28.63427
991.078418,102.0432624,53.57982464,27.23745874,25.41493
990.0600203,88.04178772,43.62562476,23.78887264,20.58393
989.0414426,79.82428645,40.19556241,22.98009609,20.25617
988.0226847,83.61255023,43.49763239,24.23916701,27.18541
987.0037468,84.56582941,44.10362945,24.65566125,30.91094
985.9846287,73.52657004,39.14675541,23.51044361,30.17167
984.9653303,70.79453001,38.63865251,23.50197257,29.61374
983.9458517,71.82476999,42.28886063,25.83710724,28.60071
982.9261929,63.49969041,41.66673421,27.1202509,27.90616
981.9063536,61.18378952,39.53906293,24.96176972,26.39069
980.886334,60.58512858,40.40386213,22.87173799,26.29459
979.866134,64.93310644,49.22509013,25.72161475,34.27257
978.8457535,78.56162227,64.83849121,32.48539283,42.29839
977.8251925,91.09078315,79.36300273,37.96263285,46.80953
976.804451,98.51956284,87.63751866,41.24541243,54.63763
975.7835288,100.5594164,90.68374558,45.59260902,57.51774
974.762426,104.8411422,94.57317941,50.85117804,57.67787
973.7411426,110.7089207,101.5424763,53.1322257,60.85564
972.7196784,116.2552667,108.7504371,51.63669283,59.82975
971.6980335,122.0815878,114.1840774,51.14841102,60.4006
970.6762077,125.7183357,119.8512981,54.08172674,66.21486
969.6542011,126.8374783,124.1519682,56.01409005,69.91708
968.6320137,121.7203109,124.1753698,54.78301232,70.43735
967.6096453,111.7921361,119.507172,52.96548486,68.66421
966.5870959,100.0874778,111.3176182,51.44952484,66.80837
965.5643655,93.33961736,108.0228841,51.19689684,68.02334
964.541454,94.88664694,110.2439034,52.58672419,71.13621
963.5183615,94.44993521,108.3712819,51.80995349,71.00815
962.4950878,86.06476042,100.5545741,48.17223019,64.44099
961.4716329,70.54720044,91.11176641,46.29897155,56.00903
960.4479967,60.63622832,83.81345186,47.16909319,50.66381
959.4241793,56.16762687,76.2633881,47.21050468,47.72357
958.4001806,45.88888056,65.80953973,45.15887992,43.96593
957.3760006,42.9028987,59.70212447,44.08667879,40.99892
956.3516391,49.36767254,63.08204202,47.37043118,41.7137
955.3270962,57.8534773,70.62264816,54.23025816,42.34224
954.3023718,69.76491904,76.17146089,60.08937226,41.40647
953.2774659,76.668671,77.7577564,62.27058368,40.72548
952.2523784,80.03912449,76.78979665,63.4030998,36.8211
951.2271093,83.90391922,75.90808006,66.63187567,31.67564
950.2016586,85.60647148,78.0200786,70.55273019,32.67883
949.1760261,88.5113498,82.87162332,71.53631487,34.85122
948.1502119,88.34559238,85.09234923,69.55192454,32.73505
947.124216,85.94695096,84.93875097,68.09936356,33.81406
946.0980382,85.08364605,84.821584,66.79843871,37.41888
945.0716785,79.53937746,81.66240767,62.08752381,32.9555
944.0451369,71.10653205,74.78781955,55.5695362,26.85601
943.0184134,63.72134829,66.43579232,51.0545712,24.80259
941.9915079,54.98845676,58.665163,48.38452334,22.80161
940.9644203,50.29210359,54.76994307,45.36288718,25.64167
939.9371506,46.5638733,52.06322113,39.09964277,28.59885
938.9096989,34.19094539,45.18791249,29.85086774,25.47167
937.8820649,22.43913681,37.28063185,23.49544129,19.68044
936.8542488,14.05594887,29.45424296,21.48887433,16.12496
935.8262504,11.4055069,22.20342117,17.91084375,17.82465
934.7980697,14.99300084,18.30927808,11.65891466,19.11028
933.7697066,12.14346175,15.3257354,8.225556774,17.83675
932.7411612,15.0029726,15.20732199,8.890486839,16.52154
931.7124333,23.69188315,16.33200038,9.372982485,13.83076
930.683523,25.51920222,14.19944152,8.530114222,9.43145
929.6544302,32.4948701,16.85812748,9.842730508,11.36715
928.6251548,43.90527183,27.1108602,14.67543833,17.23563
927.5956968,53.17385131,39.14977773,20.01123808,18.10209
926.5660562,57.3154671,48.52084313,22.72968958,18.62945
925.5362329,60.79443224,56.09402015,23.60491164,19.82614
924.5062269,66.66366993,64.41271002,24.88799084,22.8548
923.4760381,67.19249381,69.14621642,26.31197661,26.77351
922.4456665,71.22228601,72.97049669,28.15813325,28.96896
921.415112,78.93767166,79.78178038,31.6689867,30.84272
920.3843747,81.07600247,85.84852449,34.50868906,31.72559
919.3534543,79.81563356,88.33668663,34.68683748,34.70289
918.3223511,78.74341483,87.0470817,34.1332414,36.20036
917.2910647,73.39629037,82.98037077,32.98802317,35.93854
916.2595954,62.78178343,77.01336838,29.69422404,37.71085
915.2279429,53.74998653,71.06430403,26.28892708,35.2386
914.1961072,45.70740399,63.90645644,25.26436926,30.81423
913.1640883,42.32615242,56.51875874,25.31441812,32.88873
912.1318863,41.64201867,49.3087342,23.70831644,38.86779
911.0995009,34.22348156,38.86186963,19.92679357,40.89799
910.0669322,22.24512816,27.95196356,16.30520953,38.89114
909.0341801,13.23428137,20.85250965,14.0123484,38.87837
908.0012446,15.90858218,19.56459689,11.65745555,41.9926
906.9681256,23.79931217,20.06981702,9.980129479,43.98329
905.9348231,27.64393004,20.16774599,11.26240957,44.17722
904.9013371,37.7340544,26.51922198,14.62308099,47.71025
903.8676675,46.53358246,35.49877279,17.33224379,48.39055
902.8338143,46.77399734,42.24208062,18.86729766,43.95558
901.7997774,52.806094,50.89551705,21.51439591,46.18726
900.7655568,61.89155388,60.70882779,27.12886887,52.75034
899.7311524,70.41379417,70.44065506,33.76083367,57.34991
898.6965642,80.45775641,79.69445387,38.49701797,58.00149
897.6617922,90.69966864,88.81748417,42.04805533,56.87078
896.6268362,99.30554163,97.56528444,45.40569289,56.76862
895.5916964,101.7551242,102.4446434,46.98933629,55.06425
894.5563725,102.464009,104.1013443,47.52447248,51.05373
893.5208646,103.6848921,105.7884883,49.75963502,45.34237
892.4851727,104.2087323,108.7340272,52.83749305,40.39269
891.4492967,103.5969961,110.522195,55.22632133,34.39772
890.4132365,101.3611144,110.2220359,57.8724976,29.66169
889.3769921,102.0565271,111.371368,60.21715698,29.82893
888.3405634,100.4138231,113.6286155,61.37097455,30.90972
887.3039505,94.73665384,113.9754081,61.95422455,31.04271
886.2671533,88.16628643,112.3934707,60.87531166,29.29512
885.2301717,79.13492166,110.0359578,57.31155194,28.749
884.1930056,79.16431082,109.3477586,53.33300044,31.90848
883.1556551,82.48071674,108.4662884,50.84228347,32.15777
882.1181201,76.73417557,104.31242,49.06944095,27.77653
881.0804006,70.54333699,99.78946785,45.87018845,25.76593
880.0424965,65.03812189,96.51814488,41.60753995,26.30138
879.0044077,59.16791123,93.33667921,39.06059686,25.34803
877.9661343,55.69876678,89.6037237,38.62983191,26.2568
876.9276762,54.49928591,86.26808958,38.33956622,29.15137
875.8890333,52.48246177,82.81087569,37.2361305,28.55836
874.8502055,52.63760522,80.73953332,35.08686073,27.276
873.811193,56.06749573,80.16922441,31.86338582,26.22491
872.7719955,57.39937062,77.24394223,28.56272857,23.61513
871.7326131,55.53927591,72.72830999,26.21105774,21.63513
870.6930457,53.40125431,67.76192479,24.99779138,21.54186
869.6532933,56.18651522,63.95493211,24.72284747,22.02222
868.6133559,56.48719578,60.91681346,24.86039906,20.65869
867.5732333,56.13411797,57.86615345,24.07624909,19.67668
866.5329255,57.98870915,55.23877641,21.30515142,18.37457
865.4924326,53.64596352,51.08163183,18.50090601,14.91477
864.4517544,50.66797797,48.98762491,18.7415001,12.78712
863.4108909,49.93983113,50.37816478,20.48753537,17.51077
862.3698421,50.98508306,52.4638514,19.89765642,24.47944
861.3286079,55.0615901,54.12231063,17.92190673,24.83466
860.2871883,55.28846413,54.25135251,17.63313766,25.29837
859.2455833,60.90226778,56.43985003,18.78671421,29.26852
858.2037927,63.86258875,58.46773899,20.36622703,31.51242
857.1618166,56.46770675,56.03605989,21.43937914,31.33816
856.1196549,53.50796233,51.62107102,20.41858874,31.04496
855.0773075,50.19798252,46.45813483,19.28266961,32.52851
854.0347745,49.35200429,43.23203688,21.16400686,34.08154
852.9920557,47.588735,41.2571503,24.45055953,34.27022
851.9491512,42.62815269,40.70627553,26.71750228,33.12972
850.9060608,42.55562801,42.46337632,28.01392632,32.12085
849.8627846,39.12632007,43.60274264,28.97737681,31.05187
848.8193225,38.07349758,44.75716326,30.81737131,27.29725
847.7756744,38.44361436,47.24880586,34.6880593,27.49285
846.7318404,37.31014702,51.56941053,40.66238149,34.72945
845.6878203,42.19343951,56.02170942,47.09683375,41.44596
844.6436141,43.53947562,56.23798175,50.39682022,45.71702
843.5992218,36.47303367,51.32291526,48.73258321,45.62826
842.5546433,32.28516983,46.58908784,44.32752547,44.53289
841.5098787,28.86041402,43.32839434,40.38914516,43.97386
840.4649277,24.62275476,44.6311151,39.12888251,40.40065
839.4197905,30.60494303,55.0783145,40.93372585,43.81879
838.3744669,43.23736816,69.57540914,43.94477919,53.04547
837.328957,57.56723351,83.82736762,47.74591419,58.38651
836.2832606,72.33671414,95.9489023,53.83624468,63.99698
835.2373777,85.64944856,105.5640295,60.58504733,72.59946
834.1913083,96.48365412,110.282374,64.68533624,76.82834
833.1450524,96.16179306,106.7142539,65.83803525,71.15638
832.0986098,93.09402907,100.5032904,64.87815558,63.38162
831.0519806,98.56825327,98.92271314,62.73358773,62.03894
830.0051647,105.2703836,100.9565382,61.64707264,65.00868
828.958162,113.8238038,103.3662875,62.25387784,66.61397
827.9109725,121.4367418,105.6664862,62.67244978,66.84852
826.8635963,126.2538505,107.5850156,61.60407539,65.35855
825.8160331,128.4157994,110.1150881,60.32460467,62.70606
824.768283,129.3712442,114.235154,61.74784814,65.77878
823.720346,136.1909785,119.400931,64.93440108,72.56339
822.6722219,139.042183,122.6137746,65.37619159,79.35485
821.6239108,138.6938734,121.6802161,62.72647349,82.89688
820.5754126,137.5916855,116.9254096,58.83211821,80.95353
819.5267273,132.6637794,108.5055294,52.31109686,80.30921
818.4778548,127.9230896,99.53474652,43.07314519,80.41894
817.428795,121.4148837,93.20088968,35.50786553,80.63159
816.379548,120.0529833,92.69206339,32.61985194,78.05005
815.3301136,126.1944872,99.8604426,31.42360491,72.09751
814.2804919,135.2404782,106.894046,28.46808068,71.41434
813.2306828,140.280352,106.506199,25.55440129,70.62355
812.1806862,136.4848298,101.2663327,24.74254974,67.83645
811.1305021,129.8660211,94.10299703,24.65450195,63.41687
810.0801305,123.4776524,86.11670952,24.61570882,54.08426
809.0295713,116.4397131,78.46404714,25.40390338,43.98569
807.9788245,107.548878,71.40881556,26.93718793,34.52793
806.9278899,104.5837355,67.41847359,28.26595174,29.71894
805.8767677,102.6271472,64.13558589,27.98707347,26.89952
804.8254577,94.71173535,59.09939632,26.07012529,22.38189
803.7739599,89.54635246,57.19115158,25.91209574,21.39742
802.7222742,85.19147861,59.07459462,30.62532553,22.40825
801.6704006,81.56443538,61.9829986,36.83147921,23.73588
800.6183391,77.57141077,63.34774396,38.53830153,26.20647
799.5660896,70.9049804,60.82378048,36.89240482,28.89669
798.5136521,66.45732481,58.57288959,37.06026033,30.67717
797.4610265,66.08855848,60.7189959,39.42192556,32.87789
796.4082127,66.08048328,62.71962942,42.18473162,37.49347
795.3552108,64.66678207,61.71523706,44.69758538,41.9025
794.3020207,65.81958997,59.33105051,45.41065668,46.24994
793.2486423,62.93280171,56.54815368,43.8478523,49.13659
792.1950757,59.35044212,56.34482262,42.40135747,45.81979
791.1413206,61.8157834,59.74387038,42.58319208,41.10171
790.0873772,62.01259425,62.44673366,41.57956898,42.5279
789.0332454,65.84973874,62.90444705,37.53959523,46.04258
787.978925,66.06461901,61.49198288,35.20104562,44.82272
786.9244161,60.27849411,60.2832658,36.91463403,41.79967
785.8697187,64.71347666,62.65776292,38.09455316,39.89088
784.8148327,70.40948947,64.59063628,37.86196426,39.11813
783.7597579,73.7893072,64.52339408,39.79857809,40.21559
782.7044945,76.20137895,63.42045472,43.26978316,40.37153
781.6490423,73.28101046,60.22604867,44.37846544,39.11471
780.5934014,65.87186644,55.26980588,42.48148179,37.30339
779.5375716,58.83372923,50.33281579,40.11317311,34.23681
778.4815529,54.18481388,46.11923814,38.47405342,32.15619
777.4253452,49.80907374,40.13408985,36.37140626,31.05851
776.3689486,46.12574157,33.61383764,31.1821669,30.40509
775.312363,38.9737623,27.12974204,23.20855874,29.22512
774.2555883,33.32442371,22.70189876,19.24613715,28.55952
773.1986245,34.73819315,24.80220296,23.05470876,32.4774
772.1414715,38.88591743,30.29265242,29.09939021,37.66665
771.0841294,40.09952804,34.01864461,32.97207577,42.63614
770.0265979,42.58851686,36.91770663,35.05934008,47.24958
768.9688772,45.32769863,39.81097411,35.0658421,49.75427
767.9109672,42.26567571,42.38846818,34.11980006,50.40687
766.8528678,44.05983631,47.72498588,35.61537719,50.1405
765.7945789,47.43701234,55.2635064,39.89412187,55.88725
764.7361006,51.54463062,63.18620563,43.10287756,62.84254
763.6774327,61.86817436,72.1450863,43.04999368,62.18106
762.6185753,67.43629844,78.70152229,42.62279731,59.59944
761.5595283,71.42774863,81.48745082,43.14072024,57.13001
760.5002916,76.39639381,82.30190773,42.22244348,55.29006
759.4408653,75.05916857,79.3164503,41.11558591,53.3803
758.3812492,73.35333682,76.92698493,42.36533515,50.62606
757.3214432,71.79138765,77.40159855,42.83269339,47.68826
756.2614475,66.49464515,75.52250611,38.8969834,41.49565
755.2012619,63.12785914,70.83847497,31.96147785,34.89556
754.1408863,59.84280247,63.94122938,24.45059206,27.07889
753.0803208,51.58853842,57.369006,18.08806542,18.79584
752.0195653,48.32198586,54.83090494,14.44274796,16.30453
750.9586197,48.16476354,55.45406113,12.71854404,15.879
749.897484,47.90672722,57.18986125,11.9206337,13.52902
748.8361581,56.94598686,61.40220625,13.17223462,13.21907
747.7746421,63.91211257,66.23293098,16.44120294,15.39416
746.7129358,69.14201094,69.50300675,20.12906917,17.69459
745.6510392,75.8949559,72.69758463,23.15814373,19.33911
744.5889522,77.51537354,73.17228404,23.84290792,18.42243
743.5266749,79.25875726,72.84744011,21.90563227,18.20061
742.4642072,81.05544627,76.6966053,21.36230743,21.51731
741.401549,86.20802395,83.67356078,23.96717023,26.16039
740.3387003,90.11499244,89.4788579,25.19365288,26.42971
739.275661,88.6016282,89.98703727,22.03635581,22.46651
738.2124311,87.22310184,86.50589132,17.60198428,20.257
737.1490106,84.02084085,81.75972534,15.79215753,19.8395
736.0853993,81.8953547,78.35675941,16.39244697,21.2876
735.0215973,77.81911501,76.426745,17.63313342,23.16782
733.9576046,73.39358424,73.84550965,19.55478352,24.43718
732.893421,74.35703734,73.28246508,22.04929769,26.17636
731.8290465,70.28917797,71.225476,23.1492839,26.02369
730.764481,64.45600327,65.04011364,21.46919774,23.65699
729.6997246,58.40116489,57.84040645,19.82794379,22.67735
728.6347772,47.87979294,49.65546857,22.33841361,22.36247
727.5696387,40.99415003,43.4579096,26.88481478,20.33743
726.5043092,41.12343548,40.5791758,28.75206327,21.52109
725.4387884,43.76177308,39.22853519,29.59088817,26.33098
724.3730765,46.51427529,38.47077688,32.65246674,28.74199
723.3071733,49.66659571,37.98850784,35.9996929,30.86982
722.2410788,45.68851354,35.66841394,37.92994324,31.25279
721.1747929,43.37996556,33.6576053,40.19376272,26.41197
720.1083157,46.43979862,35.50363551,43.24204714,24.87571
719.0416471,49.78127539,39.53979129,46.01594794,31.02026
717.974787,58.96438633,46.80657765,49.43849647,41.00039
716.9077353,63.01342016,52.89344513,53.64770303,47.47468
715.8404921,59.35863417,52.08661937,55.05350238,44.0595
714.7730573,54.17370247,48.50740389,51.88732659,37.40012
713.7054308,51.34051893,46.64126111,48.11769757,37.05563
712.6376126,52.42722223,45.62770324,47.69163979,39.57775
711.5696026,50.36809991,43.54082923,49.22789493,40.82785
710.5014009,47.13064529,40.42221006,50.74261606,41.09005
709.4330073,46.60765643,37.44716519,54.00891252,39.35137
708.3644218,49.42943465,36.44798123,59.02470567,39.50807
707.2956444,53.35010886,37.87744595,62.81597666,42.32216
706.226675,54.39817897,39.06166529,64.20223976,43.19763
705.1575136,56.74359842,39.79607491,63.68029165,42.50171
704.0881601,60.4967458,42.68664987,63.47050876,42.58282
703.0186145,64.54582881,46.51174772,64.65479048,42.44
701.9488767,71.66288838,52.67942629,63.58148336,41.37977
700.8789467,77.2178679,60.0354541,58.90796173,40.76289
699.8088244,78.75011563,63.51297674,54.10370319,39.52211
698.7385099,77.07971476,65.57694341,49.62896772,34.07847
697.6680029,72.96918677,69.05735496,44.03766276,28.03468
696.5973036,75.97295729,76.60195395,39.61982046,27.30943
695.5264119,85.38894908,87.58238817,38.14830241,29.52941
694.4553276,90.62576706,98.28654823,37.44921713,35.75813
693.3840508,95.33477222,109.3519216,36.44649048,43.41932
692.3125815,97.10056619,118.0378933,35.88642957,44.76462
691.2409195,91.93343984,121.6386408,33.90409138,40.70446
690.1690648,87.66300594,122.4157039,29.31771696,36.05349
689.0970174,89.52241784,124.2728446,25.35581162,35.17887
688.0247773,92.65760405,126.3664363,24.06896576,33.74765
686.9523443,90.48063374,123.8944091,23.60590963,32.08474
685.8797185,86.51276183,116.8959248,21.82259086,30.76709
684.8068997,81.19974594,106.6203031,19.09263792,25.06348
683.7338881,78.81947745,98.99627222,18.52622545,23.68002
682.6606834,80.19223817,96.7972839,21.28345813,25.2632
681.5872856,80.38484005,93.55613822,24.39034254,24.16645
680.5136948,80.13260115,86.83112779,25.20807159,21.68484
679.4399109,79.14069858,78.16043182,23.4473634,17.69649
678.3659337,76.82712607,69.52244905,20.58496574,14.42297
677.2917633,70.05976548,59.55255719,18.62533869,11.94982
676.2173997,63.37036833,49.6190888,17.76559616,10.71504
675.1428427,56.05123252,41.79316668,17.12751727,7.61058
674.0680924,50.01500775,35.95335007,16.71796155,5.90632
672.9931486,48.55752094,33.63290492,16.64746244,10.41528
671.9180114,47.4218576,34.00923462,16.31025388,17.83493
670.8426806,48.42430779,36.06054565,16.0131508,23.81069
669.7671563,44.84376323,35.95202782,17.33418976,24.81558
668.6914384,39.97924472,34.14464631,20.03922803,26.18176
667.6155269,37.42940947,33.51313102,22.36674712,27.13018
666.5394216,36.76222204,34.40174527,24.89494941,26.0494
665.4631227,39.77336975,37.71285244,28.40914547,28.11699
664.3866299,40.81701723,40.69926417,31.20507779,29.25014
663.3099433,42.77944371,43.56829518,32.80394962,28.48832
662.2330628,43.63874178,48.26481712,34.26928664,29.6462
661.1559884,44.73018047,53.4620434,35.41875397,32.06981
660.07872,44.4281063,54.16826579,35.2822024,31.03015
659.0012575,35.3689421,49.13870247,33.55722595,26.2656
657.923601,31.76629765,47.03799121,32.28035482,23.10591
656.8457504,34.55801675,49.16160521,33.62441028,21.61466
655.7677057,34.28821031,49.83725229,36.06085266,22.86787
654.6894667,37.17187784,49.73257867,36.20240821,25.33613
653.6110335,40.07349177,49.87089797,33.00789316,27.44276
652.5324059,38.44558148,50.06374344,29.89009838,30.45376
651.453584,36.93590747,50.1741782,30.45881542,31.88426
650.3745677,35.60837645,50.8707298,32.77514529,33.03397
649.295357,34.05129227,52.1073362,32.61403743,33.52006
648.2159518,36.63973343,51.05496056,28.98406149,34.80634
647.136352,40.5268183,48.16829248,24.52928134,37.52815
646.0565577,45.30277978,45.87888125,22.54930229,37.01054
644.9765687,50.3682803,42.8981788,23.8779598,33.32541
643.8963851,54.51573307,39.44251197,26.21291304,32.21551
642.8160067,61.08270336,37.55118621,25.62028887,35.56524
641.7354335,64.21990146,36.92788307,22.47229673,34.42748
640.6546656,72.55566769,39.47642973,22.09541625,33.38546
639.5737027,79.31838173,41.42392522,24.18358306,34.2411
638.492545,76.65048112,39.874102,24.05690373,29.91438
637.4111923,79.49763014,40.15572089,23.08366951,29.51249
636.3296446,81.51693179,42.82482383,23.3114646,32.3415
635.2479018,81.30844689,45.18219448,22.0897503,31.71186
634.1659639,81.17156525,45.8961594,19.50052207,28.93024
633.0838309,82.53459772,49.3350201,19.17815342,28.02459
