Wavelength,Al_4-ATP-10^-2M_C1_M1_I1
1925.26563961803,62.85507777070518
1924.40811384578,68.01646323744431
1923.5504441448,73.62344789542279
1922.6926304842,79.6283966847961
1921.83467283309,85.7450417944257
1920.97657116056,91.3206688811964
1920.11832543573,95.45456918184158
1919.25993562765,97.37416170963938
1918.40140170542,96.8461390440445
1917.54272363809,94.31626205504266
1916.68390139471,90.66067617640417
1915.82493494434,86.7259666573255
1914.965824256,82.97031941394994
1914.10656929872,79.41003689946187
1913.24717004152,75.85645625176551
1912.38762645341,72.25367437814126
1911.52793850338,68.87443629563022
1910.66810616043,66.24055996828163
1909.80812939352,64.86005743152933
1908.94800817165,65.0266856701133
1908.08774246375,66.85041228208544
1907.2273322388,70.45090453240539
1906.36677746572,76.07664222233706
1905.50607811345,83.96811354605394
1904.64523415091,94.02161716119515
1903.78424554703,105.51078073747074
1902.9231122707,117.10334026854221
1902.06183429081,127.2113866174519
1901.20041157626,134.50631935953234
1900.33884409592,138.33999438830065
1899.47713181866,138.8766041219014
1898.61527471334,136.91051554330613
1897.7532727488,133.5092842273032
1896.89112589389,129.67849832538957
1896.02883411743,126.19077777751752
1895.16639738824,123.57676629642108
1894.30381567514,122.1418879871546
1893.44108894692,121.88990434392068
1892.57821717239,122.39412230230147
1891.71520032031,122.77800324973101
1890.85203835947,121.92567036767915
1889.98873125863,118.88538652335995
1889.12527898654,113.2776943864611
1888.26168151195,105.47207457864344
1887.3979388036,96.41471720508872
1886.53405083021,87.1858402022375
1885.67001756049,78.52978366850982
1884.80583896315,70.61564034107936
1883.9415150069,63.14091927087689
1883.07704566042,55.66316097465835
1882.21243089239,47.9068790689174
1881.34767067148,39.854911332083645
1880.48276496634,31.640229506617874
1879.61771374564,23.414365754454973
1878.75251697801,15.348904810996132
1877.88717463208,7.766818400200116
1877.02168667648,1.2414819249457123
1876.15605307982,-3.502918543405826
1875.29027381069,-5.895867789267584
1874.42434883771,-5.851782397732421
1873.55827812944,-3.9019328264219997
1872.69206165447,-1.0117599748590065
1871.82569938136,1.8340664061992997
