#Wave,#Intensity1,#Intensity2,#Intensity1,#Intensity2,#Intensity3,#Intensity1,#Intensity2,#Intensity3,#Intensity2,#Intensity3,#Intensity2
1002.291063,8935,7696,8541,7067,6457,6878,5987,5704,9493,7903,8260
1001.274464,8818,7769,8478,7008,6440,6774,6011,5716,9448,7795,8226
1000.257685,8775,7784,8411,7050,6431,6719,5915,5619,9394,7801,8336
999.2407258,8752,7743,8426,6951,6398,6729,6046,5629,9329,7824,8232
998.2235873,8705,7721,8339,6925,6473,6770,5967,5689,9377,7861,8277
997.2062689,8686,7822,8472,6843,6373,6779,5944,5668,9301,7898,8413
996.1887708,8761,7907,8444,6938,6337,6777,5932,5652,9343,7957,8344
995.1710929,8774,7802,8284,7042,6387,6692,6034,5648,9325,7828,8148
994.1532351,8830,7838,8354,6895,6424,6738,5912,5632,9381,7795,8267
993.1351974,8797,7750,8351,6954,6389,6764,5977,5691,9343,7801,8138
992.1169797,8795,7826,8346,6852,6436,6759,5965,5555,9351,7902,8179
991.098582,8737,7759,8354,6926,6337,6726,5933,5640,9203,7771,8277
990.0800042,8767,7758,8342,6921,6448,6707,5953,5674,9438,7847,8231
989.0612464,8827,7748,8415,6903,6422,6662,6010,5667,9257,7706,8198
988.0423085,8809,7720,8413,6994,6334,6768,5980,5561,9230,7760,8132
987.0231904,8775,7665,8318,6975,6419,6707,6022,5660,9393,7814,8178
986.003892,8776,7768,8282,6880,6436,6730,5934,5582,9356,7799,8248
984.9844134,8844,7717,8398,7012,6336,6695,5953,5640,9423,7688,8147
983.9647546,8822,7673,8356,6970,6365,6733,5865,5659,9427,7691,8236
982.9449153,8763,7860,8354,6827,6328,6734,5874,5509,9324,7735,8252
981.9248957,8881,7707,8323,6896,6385,6798,5961,5595,9369,7790,8200
980.9046957,8815,7701,8372,6950,6407,6694,6016,5644,9425,7786,8155
979.8843152,8748,7795,8272,7055,6345,6668,5938,5622,9323,7881,8239
978.8637542,8719,7696,8366,6779,6324,6782,5933,5638,9288,7823,8235
977.8430127,8742,7774,8328,6907,6371,6713,5881,5595,9270,7664,8177
976.8220905,8722,7662,8420,6789,6384,6656,5920,5638,9390,7790,8252
975.8009877,8713,7715,8382,6844,6343,6747,5995,5630,9341,7833,8264
974.7797043,8778,7758,8340,6881,6295,6610,5969,5647,9335,7872,8234
973.7582401,8665,7882,8285,6879,6314,6625,5830,5488,9281,7688,8152
972.7365952,8762,7769,8368,6851,6346,6688,5969,5593,9315,7772,8078
971.7147694,8754,7786,8314,6823,6379,6606,5970,5626,9274,7696,8186
970.6927628,8690,7731,8334,6794,6305,6682,5942,5630,9258,7769,8141
969.6705754,8714,7613,8319,6960,6268,6529,5926,5648,9350,7798,8053
968.6482069,8715,7778,8330,6868,6293,6688,5917,5596,9228,7751,8142
967.6256576,8726,7708,8275,6863,6369,6668,5933,5626,9293,7715,8192
966.6029272,8692,7697,8269,6857,6353,6606,5936,5582,9142,7685,8112
965.5800157,8785,7712,8212,6840,6382,6564,5766,5505,9262,7756,8070
964.5569231,8669,7654,8280,6828,6393,6679,5862,5547,9269,7874,8250
963.5336494,8737,7671,8317,6844,6339,6558,5969,5556,9212,7698,8092
962.5101945,8617,7686,8191,6915,6359,6657,5878,5582,9375,7699,8065
961.4865584,8656,7691,8422,6821,6342,6550,5882,5583,9272,7690,8074
960.462741,8599,7653,8289,6817,6298,6543,5865,5486,9169,7714,8106
959.4387423,8643,7698,8378,6849,6372,6651,5904,5521,9187,7615,7995
958.4145623,8767,7642,8158,6793,6246,6633,5786,5524,9253,7611,8021
957.3902008,8605,7632,8225,6748,6251,6649,5845,5554,9298,7673,8021
956.3656579,8698,7578,8225,6737,6265,6517,5881,5451,9188,7729,7983
955.3409335,8691,7542,8157,6753,6337,6737,5894,5616,9260,7616,8101
954.3160276,8620,7585,8208,6825,6359,6679,5853,5561,9130,7771,8065
953.2909401,8641,7531,8240,6845,6246,6572,5927,5486,9148,7624,7985
952.265671,8564,7602,8139,6745,6237,6622,5864,5562,9172,7672,8132
951.2402203,8642,7744,8158,6777,6354,6560,5760,5539,9206,7712,8017
950.2145878,8641,7612,8147,6841,6295,6604,5784,5488,9103,7633,8077
949.1887736,8614,7612,8278,6749,6283,6481,5757,5514,9274,7732,7943
948.1627777,8541,7694,8295,6809,6254,6646,5855,5589,9305,7630,8136
947.1365999,8534,7580,8161,6748,6259,6590,5777,5467,9127,7657,7989
946.1102402,8716,7669,8243,6777,6361,6551,5915,5532,9193,7670,8010
945.0836986,8721,7655,8217,6803,6287,6627,5852,5550,9109,7635,8085
944.0569751,8633,7695,8167,6853,6241,6596,5843,5447,9195,7758,8055
943.0300696,8615,7657,8281,6793,6139,6589,5893,5475,9261,7722,8047
942.002982,8677,7578,8159,6692,6282,6618,5731,5487,9100,7695,7978
940.9757123,8532,7599,8242,6778,6271,6645,5773,5499,9270,7685,7964
939.9482606,8636,7704,8194,6697,6195,6598,5803,5452,9196,7627,7964
938.9206266,8624,7658,8172,6870,6355,6660,5841,5623,9137,7747,7929
937.8928105,8670,7686,8212,6748,6317,6564,5852,5450,9245,7714,8039
936.8648121,8689,7752,8148,6857,6180,6480,5840,5432,9138,7540,8004
935.8366314,8673,7699,8338,6731,6234,6497,5806,5536,9218,7642,7932
934.8082683,8655,7683,8207,6766,6311,6618,5871,5516,9196,7661,8056
933.7797229,8570,7598,8217,6799,6286,6533,5834,5531,9102,7612,8067
932.750995,8621,7668,8178,6814,6286,6589,5913,5483,9134,7691,7992
931.7220847,8692,7653,8309,6880,6306,6605,5800,5525,9194,7615,8038
930.6929919,8673,7627,8194,6857,6184,6556,5798,5485,9174,7687,7939
929.6637165,8553,7653,8290,6755,6239,6490,5771,5573,9259,7657,7967
928.6342585,8536,7706,8320,6834,6256,6600,5879,5526,9148,7748,7855
927.6046179,8687,7647,8246,6781,6415,6507,5835,5472,9202,7625,8042
926.5747946,8549,7675,8094,6822,6343,6559,5816,5524,9203,7699,8050
925.5447886,8598,7689,8242,6830,6235,6644,5829,5493,9169,7711,8056
924.5145998,8648,7673,8253,6843,6267,6667,5891,5482,9136,7706,8006
923.4842282,8699,7657,8189,6824,6255,6546,5892,5479,9200,7748,7932
922.4536737,8798,7639,8164,6829,6302,6593,5892,5503,9322,7737,8062
921.4229363,8694,7696,8293,6884,6289,6682,5782,5597,9184,7795,8019
920.392016,8707,7764,8337,6914,6252,6573,5849,5528,9323,7763,8045
919.3609127,8709,7722,8284,6917,6364,6617,5911,5568,9211,7725,7990
918.3296264,8719,7656,8255,6896,6360,6650,5905,5571,9250,7804,7999
917.298157,8687,7843,8320,6856,6468,6581,5842,5554,9206,7670,8044
916.2665045,8598,7746,8341,6932,6272,6618,5893,5556,9282,7793,8030
915.2346689,8702,7736,8290,6890,6276,6556,5864,5521,9265,7808,7913
914.20265,8783,7644,8284,6922,6339,6638,5909,5509,9250,7706,8044
913.1704479,8728,7668,8221,6822,6272,6549,5809,5589,9220,7773,8016
912.1380626,8714,7736,8282,6871,6425,6531,5795,5472,9215,7688,8084
911.1054938,8619,7661,8170,6956,6409,6547,5820,5535,9234,7637,8116
910.0727418,8679,7680,8277,6888,6331,6603,5866,5459,9202,7775,8048
909.0398063,8736,7686,8262,6902,6330,6567,5766,5637,9268,7739,8083
908.0066873,8676,7634,8253,6905,6415,6614,5899,5506,9369,7659,8013
906.9733848,8682,7671,8160,6768,6312,6550,5824,5592,9134,7635,7992
905.9398988,8810,7796,8278,6920,6300,6604,5909,5544,9150,7733,8031
904.9062292,8655,7568,8234,6823,6206,6598,5875,5524,9205,7660,7974
903.872376,8762,7819,8366,6825,6233,6547,5845,5560,9328,7855,8048
902.8383391,8653,7712,8250,6851,6387,6528,5763,5527,9248,7720,7880
901.8041185,8808,7707,8278,6788,6380,6720,5918,5417,9135,7717,7971
900.7697141,8683,7589,8335,6793,6331,6508,5863,5477,9264,7691,7970
899.7351259,8670,7625,8264,6787,6294,6623,5831,5456,9254,7610,8020
898.7003538,8737,7754,8304,6848,6398,6619,5818,5442,9364,7739,7995
897.6653979,8807,7737,8206,6872,6273,6590,5742,5485,9214,7691,7984
896.630258,8695,7711,8262,6842,6316,6579,5858,5536,9262,7705,7953
895.5949342,8688,7685,8192,6835,6311,6582,5860,5460,9318,7663,7938
894.5594263,8546,7575,8178,6763,6256,6515,5736,5557,9169,7826,7927
893.5237344,8770,7701,8238,6828,6331,6583,5851,5521,9192,7775,7941
892.4878583,8699,7745,8298,6763,6333,6459,5834,5529,9132,7692,7965
891.4517981,8699,7658,8174,6690,6274,6582,5809,5490,9199,7795,8035
890.4155537,8587,7714,8196,6814,6282,6619,5765,5503,9192,7702,8014
889.3791251,8738,7636,8222,6700,6250,6514,5763,5567,9161,7717,7895
888.3425122,8682,7660,8198,6759,6241,6519,5865,5470,9028,7830,7854
887.305715,8777,7650,8141,6801,6206,6517,5776,5490,9211,7759,7957
886.2687333,8618,7582,8229,6819,6291,6528,5813,5414,9207,7882,7956
885.2315673,8822,7638,8185,6842,6313,6535,5825,5534,9243,7738,8043
884.1942168,8695,7618,8225,6789,6328,6570,5752,5481,9224,7719,7974
883.1566818,8690,7636,8122,6762,6273,6465,5733,5413,9256,7639,7895
882.1189623,8690,7708,8199,6773,6275,6379,5813,5455,9148,7711,7910
881.0810582,8725,7543,8128,6743.210601,6239,6556,5842,5486,9135,7624,7830
880.0429694,8668,7652,8046,6713.415903,6222,6531,5781,5449,9238,7591,7881
879.004696,8691,7685,8199,6683.615904,6253,6437,5782,5492,9156,7737,8012
877.9662379,8681,7553,8040,6653.810603,6244,6596,5779,5416,9267,7551,7958
876.9275949,8580,7494,8119,6624,6264,6495,5778,5452,9113,7573,7892
875.8887672,8468,7520,8127,6721,6228,6486,5729,5481,9022,7599,7866
874.8497547,8570,7512,8163,6672,6257,6545,5749,5457,9060,7723,7785
873.8105572,8515,7692,8130,6669,6262,6515,5816,5360,9153,7614,7883
872.7711748,8604,7641,8076,6698,6180,6377,5686,5496,9118,7599,7845
871.7316074,8558,7592,8001,6719,6182,6520,5754,5476,9058,7581,7738
870.691855,8541,7515,8093,6727,6206,6449,5780,5383,9077,7553,7771
869.6519176,8598,7584,8132,6717,6231,6514,5705,5388,9050,7553,7828
868.611795,8619,7590,8071,6704,6206,6551,5731,5440,9087,7631,7724
867.5714872,8481,7653,8076,6742,6184,6511,5720,5411,9074,7601,7886
866.5309943,8476,7476,8162,6696,6221,6315,5797,5456,9017,7485,7681
865.4903161,8540,7622,8178,6637,6159,6500,5707,5342,9169,7486,7817
864.4494526,8581,7516,8162,6738,6169,6355,5732,5429,9143,7542,7784
863.4084038,8513,7519,8098,6649,6107,6473,5672,5351,9005,7558,7752
862.3671696,8616,7524,8059,6735,6150,6546,5673,5405,9058,7594,7866
861.32575,8553,7601,7948,6706,6212,6431,5656,5436,9148,7490,7762
860.284145,8502,7468,8080,6635,6197,6397,5693,5420,9005,7566,7839
859.2423544,8541,7526,8047,6740,6220,6314,5682,5462,9124,7539,7797
858.2003783,8510,7565,8091,6782,6218,6486,5714,5404,9089,7561,7829
857.1582166,8507,7579,8113,6667,6166,6485,5773,5455,9119,7619,7718
856.1158692,8586,7591,8108,6671,6212,6445,5718,5387,9023,7568,7832
855.0733362,8493,7463,8066,6639,6139,6422,5778,5381,9057,7546,7744
854.0306174,8531,7527,8010,6714,6215,6430,5720,5427,9139,7572,7715
852.9877128,8597,7561,8070,6642,6163,6482,5749,5390,9036,7604,7764
851.9446225,8521,7463,8045,6752,6136,6261,5719,5440,9018,7521,7781
850.9013463,8493,7577,8041,6687,6182,6436,5715,5365,9061,7629,7750
849.8578842,8438,7535,7998,6703,6131,6439,5668,5457,8986,7541,7610
848.8142361,8654,7573,8155,6619,6164,6560,5670,5399,9121,7634,7875
847.770402,8493,7555,8032,6613,6206,6354,5668,5356,9036,7514,7788
846.726382,8600,7553,8085,6723,6091,6412,5749,5343,9096,7604,7723
845.6821758,8525,7548,8006,6746,6169,6362,5706,5309,8922,7558,7835
844.6377835,8487,7541,8148,6700,6165,6395,5704,5405,9028,7580,7812.208127
843.593205,8450,7621,8124,6786,6298,6458,5685,5422,8991,7567,7789.412192
842.5484404,8643,7526,8067,6767,6180,6539,5708,5378,9070,7538,7766.612193
841.5034894,8515,7566,8056,6754,6210,6363,5676,5414,9155,7552,7743.808129
840.4583522,8630,7690,7993,6773,6266,6481,5765,5354,9022,7565,7721
839.4130286,8585,7626,8215,6786,6204,6468,5698,5355,9003,7615,7747
838.3675187,8637,7535,8185,6657,6175,6482,5668,5421,9018,7529,7852
837.3218223,8454,7534,8239,6728,6115,6366,5744,5381,9076,7622,7732
836.2759394,8590,7606,8058,6703,6264,6443,5652,5370,9038,7599,7783
835.22987,8607,7576,8061,6718,6217,6465,5681,5445,8996,7615,7698
834.1836141,8610,7661,8170,6716,6162,6559,5723,5428,9072,7573,7762
833.1371715,8558,7434,8011,6796,6139,6502,5704,5389,9191,7634,7880
832.0905423,8700,7568,8304,6724,6283,6399,5723,5412,9239,7652,7917
831.0437263,8548,7459,8084,6686,6282,6464,5802,5384,9137,7710,7879
829.9967237,8670,7610,8118,6696,6221,6412,5701,5381,9024,7652,7775
828.9495342,8533,7627,8199,6730,6159,6447,5732,5428,8948,7636,7763
827.902158,8752,7632,8078,6717,6211,6407,5764,5342,9107,7618,7808
826.8545948,8666,7568,8044,6617,6182,6490,5656,5428,9076,7570,7821
825.8068447,8562,7624,8032,6677,6167,6464,5777,5433,9109,7714,7862
824.7589077,8696,7641,8068,6700,6232,6353,5724,5445,9017,7603,7870
823.7107836,8613,7643,8051,6676,6146,6614,5679,5405,9016,7580,7804
822.6624725,8701,7639,8031,6724,6215,6495,5709,5477,9060,7597,7716
821.6139743,8691,7700,8119,6732,6165,6523,5809,5404,9037,7529,7710
820.565289,8600,7584,8232,6817,6275,6426,5719,5400,9078,7571,7818
819.5164165,8625,7617,8079,6604,6186,6493,5722,5411,9106,7637,7786
818.4673567,8632,7568,8052,6667,6276,6427,5758,5338,9182,7617,7794
817.4181097,8620,7646,8111,6623,6229,6400,5686,5310,9101,7663,7734
816.3686753,8670,7450,8170,6705,6178,6493,5760,5391,9266,7655,7773
815.3190536,8701,7610,8059,6657,6204,6454,5761,5420,9079,7691,7763
814.2692445,8630,7655,8018,6663,6225,6520,5651,5333,9142,7662,7690
813.2192479,8579,7565,7998,6728,6139,6358,5740,5336,8978,7624,7750
812.1690638,8568,7533,8025,6683,6141,6390,5570,5423,9083,7630,7618
811.1186922,8674,7522,8018,6680,6239,6439,5753,5323,9127,7562,7681
810.068133,8527,7585,8189,6687,6254,6441,5666,5431,9133,7655,7752
809.0173861,8586,7590,7980,6597,6188,6442,5649,5377,9049,7630,7761
807.9664516,8566,7588,8133,6642,6149,6394,5671,5345,9065,7563,7740
806.9153294,8583,7579,8142,6745,6245,6344,5755,5419,8962,7642,7679
805.8640194,8528,7548,7969,6736,6153,6483,5705,5317,9088,7530,7754
804.8125216,8634,7546,8084,6651,6146,6407,5625,5420,9053,7644,7736
803.7608359,8521,7608,8108,6688,6149,6449,5720,5362,9093,7610,7673
802.7089623,8565,7504,8112,6693,6227,6404,5606,5346,9087,7633,7687
801.6569008,8544,7584,7983,6635,6153,6414,5670,5361,8959,7598,7711
800.6046513,8522,7495,8057,6751,6143,6432,5743,5354.802216,8997,7443,7633
799.5522138,8586,7620,8095,6730,6110,6344,5656,5348.603324,9057,7496,7738
798.4995882,8454,7460,8014,6601,6193,6440,5649,5342.403324,8984,7523,7637
797.4467744,8369,7565,8064,6671,6002,6383,5629,5336.202216,8992,7579,7686
796.3937725,8527,7615,7988,6659,6135,6381,5725,5330,9171,7554,7607
795.3405824,8511,7555,7987,6680,6141,6404,5663,5254,9016,7483,7699
794.287204,8424,7445,8085,6532,6135,6281,5599,5318,8974,7530,7700
793.2336373,8510,7543,7964,6525,6173,6329,5667,5332,8934,7570,7520
792.1798823,8464,7510,7956,6503,6120,6370,5526,5244,8951,7552,7667
791.1259389,8504,7466,8068,6648,6236,6375,5610,5328,9050,7446,7538
790.071807,8336,7468,8043,6628,6169,6327,5611,5267,8920,7423,7674
789.0174867,8412,7336,7927,6725,6105,6264,5533,5319,8904,7486,7616
787.9629778,8450,7506,7907,6507,6190,6261,5572,5328,8908,7439,7565
786.9082804,8497,7363,7809,6529,6082,6288,5538,5299,8846,7452,7641
785.8533943,8591,7535,7996,6515,6101,6329,5611,5231,8893,7378,7617
784.7983196,8455,7522,7920,6626,6051,6235,5613,5301,9023,7486,7524
783.7430562,8458,7427,7965,6498,6088,6288,5650,5378,8819,7414,7566
782.687604,8398,7432,7998,6558,6125,6332,5650,5300,8924,7529,7514
781.6319631,8468,7428,7955,6521,6027,6325,5653,5345,9030,7380,7504
780.5761332,8336,7510,7901,6585,6180,6353,5630,5270,8794,7404,7558
779.5201145,8404,7420,7882,6686,6101,6391,5631,5346,8974,7346,7483
778.4639069,8358,7422,7880,6493,6131,6273,5492,5306,8949,7431,7568
777.4075103,8409,7369,8009,6608,5989,6189,5566,5327,8757,7441,7599
776.3509247,8490,7462,7947,6484,6074,6235,5600,5278,8823,7421,7619
775.29415,8410,7525,7909,6581,6091,6308,5667,5243,8899,7448,7574
774.2371862,8397,7478,8012,6538,6122,6232,5597,5224,8926,7459,7542
773.1800332,8450,7436,7869,6476,5991,6294,5606,5204,8714,7408,7570
772.122691,8439,7417,7894,6581,6042,6264,5647,5278,8797,7480,7522
771.0651596,8371,7440,7822,6539,6033,6321,5581,5232,8907,7475,7533
770.0074389,8546,7462,7889,6615,6017,6306,5530,5234,8884,7379,7558
768.9495289,8416,7407,7855,6543,6089,6309,5631,5209,8949,7372,7499
767.8914295,8440,7481,7828,6532,6099,6202,5681,5258,8804,7441,7528
766.8331406,8325,7489,7956,6598,6101,6280,5639,5275,8898,7352,7536
765.7746623,8389,7433,7855,6508,6012,6270,5553,5309,8851,7444,7496
764.7159944,8429,7347,7802,6604,6044,6193,5645,5198,8809,7347,7529
763.657137,8361,7516,7890,6592,6064,6285,5491,5192,8917,7409,7574
762.59809,8440,7487,7851,6511,6090,6233,5628,5238,8864,7390,7533
761.5388533,8372,7444,7819,6434,6089,6386,5509,5252,8894,7361,7572
760.479427,8417,7406,7868,6611,6064,6314,5599,5238,8855,7385,7468
759.4198108,8270,7392,7851,6538,6059,6197,5590,5275,8941,7420,7463
758.3600049,8498,7429,7983,6563,6066,6231,5554,5294,8776,7462,7544
757.3000092,8443,7499,7974,6594,6054,6243,5656,5301,8855,7584,7546
756.2398236,8483,7384,7849,6516,6108,6194,5624,5310,8860,7317,7617
755.179448,8536,7474,7943,6617,6059,6282,5609,5240,8996,7500,7576
754.1188825,8555,7411,7961,6505,6059,6345,5518,5290,8830,7492,7406
753.058127,8359,7441,7815,6496,6046,6313,5591,5224,8837,7418,7470
751.9971814,8521,7493,7962,6596,6080,6309,5569,5296,8900,7472,7529
750.9360457,8550,7460,7804,6579,6047,6346,5544,5207,8906,7418,7634
749.8747198,8364,7523,7777,6583,6059,6236,5528,5332,8804,7356,7675
748.8132038,8439,7414,7933,6613,6029,6322,5620,5261,8905,7432,7544
747.7514974,8445,7494,7856,6536,6124,6297,5529,5271,8843,7441,7486
746.6896009,8443,7505,7993,6528,6097,6309,5684,5347,8916,7470,7604
745.6275139,8346,7458,7910,6492,6097,6280,5641,5224,8914,7506,7649
744.5652366,8508,7513,7892,6588,6081,6298,5616,5303,8898,7444,7538
743.5027689,8458,7417,7940,6567,6049,6306,5572,5231,8913,7442,7533
742.4401107,8423,7405,7978,6568,6062,6192,5540,5285,8974,7477,7503
741.377262,8507,7389,8024,6601,6010,6338,5593,5221,8855,7392,7510
740.3142227,8517,7425,7891,6507,6112,6275,5538,5237,8829,7521,7542
739.2509928,8434,7473,7816,6530,6055,6295,5667,5267,8997,7457,7500
738.1875723,8390,7504,7968,6564,6137,6213,5539,5254,8929,7363,7623
737.123961,8546,7547,7832,6548,6049,6313,5586,5225,8937,7476,7503
736.060159,8461,7477,7975,6634,6119,6255,5599,5218,8941,7499,7340
734.9961663,8514,7471,7884,6497,6072,6286,5583,5272,8907,7485,7523
733.9319826,8558,7490,7878,6592,6117,6236,5589,5241,8863,7364,7557
732.8676081,8627,7440,7919,6496,6138,6190,5536,5277,8964,7471,7407
731.8030427,8464,7589,7903,6634,6039,6261,5541,5249,8891,7405,7493
730.7382863,8295,7424,7856,6589,6095,6386,5609,5290,8896,7426,7539
729.6733389,8460,7429,7876,6595,6112,6265,5586,5255,8796,7311,7499
728.6082004,8444,7506,7915,6565,6101,6279,5631,5223,8904,7452,7402
727.5428708,8433,7498,7832,6466,6031,6294,5517,5192,8919,7306,7494
726.4773501,8350,7451,7895,6577,6055,6185,5468,5204,8838,7465,7506
725.4116381,8584,7417,7848,6515,6021,6276,5644,5345,8874,7542,7465
724.345735,8325,7445,7876,6514,6048,6308,5553,5268,8952,7391,7499
723.2796405,8540,7362,7774,6553,6029,6187,5620,5127,8862,7379,7470
722.2133546,8425,7448,7960,6531,6134,6230,5610,5231,8845,7451,7479
721.1468774,8525,7496,7905,6605,6037,6182,5619,5298,8823,7434,7432
720.0802088,8382,7476,7842,6562,6016,6281,5636,5244,8886,7356,7512
719.0133487,8505,7474,7916,6498,6027,6272,5620,5301,8916,7384,7451
717.946297,8456,7524,7863,6479,6070,6270,5575,5224,8833,7417,7420
716.8790538,8488,7284,7883,6513,5990,6302,5549,5243,8769,7336,7363
715.811619,8409,7386,7852,6530,6061,6214,5600,5277,8845,7405,7439
714.7439925,8325,7464,7930,6624,6168,6314,5552,5254,8763,7430,7423
713.6761743,8344,7465,7766,6577,6040,6335,5538,5306,8755,7342,7412
712.6081643,8355,7423,7839,6566,6031,6282,5654,5303,8895,7320,7354
711.5399626,8400,7367,7927,6618,6084,6246,5539,5295,8794,7417,7380
710.471569,8325,7418,7875,6489,6017,6137,5558,5210,8872,7358,7353
709.4029835,8406,7402,7801,6316,6029,6135,5501,5269,8746,7202,7400
708.3342061,8350,7343,7797,6543,6125,6214,5500,5174,8823,7324,7303
707.2652367,8370,7410,7664,6479,6031,6163,5510,5212,8809,7390,7374
706.1960753,8303,7236,7767,6435,5893,6226,5522,5298,8698,7253,7297
705.1267218,8227,7317,7740,6418,5962,6210,5445,5202,8651,7271,7294
704.0571762,8323,7241,7706,6491,5925,6094,5478,5122,8601,7361,7400
702.9874384,8344,7318,7685,6428,5943,6088,5495,5259,8667,7267,7413
701.9175084,8369,7358,7732,6332,5902,6241,5403,5180,8719,7361,7294
700.8473861,8202,7345,7747,6465,5980,6206,5580,5156,8724,7302,7336
699.7770715,8256,7323,7667,6344,5903,6077,5454,5178,8678,7312,7237
698.7065646,8267,7298,7736,6345,5956,6128,5412,5099,8711,7151,7300
697.6358653,8131,7163,7615,6418,5873,6151,5496,5126,8686,7242,7212
696.5649736,8199,7242,7541,6425,5966,6122,5437,5143,8644,7291,7283
695.4938893,8202,7300,7587,6403,5937,6165,5422,5151,8677,7192,7336
694.4226125,8080,7337,7659,6466,5844,6116,5489,5138,8576,7293,7346
693.3511432,8172,7286,7718,6386,5907,6112,5466,5138,8698,7267,7181
692.2794812,8199,7348,7610,6394,5890,6133,5474,5125,8658,7363,7240
691.2076265,8164,7232,7777,6336,5936,6116,5332,5107,8760,7220,7312
690.1355791,8174,7303,7613,6287,5964,6134,5397,5141,8717,7220,7256
689.063339,8196,7316,7665,6268,5963,6150,5381,5120,8661,7354,7192
687.990906,8240,7236,7615,6348,5961,6012,5445,5198,8575,7298,7261
686.9182802,8240,7277,7799,6412,6026,6059,5429,5082,8595,7289,7310
685.8454614,8199,7303,7646,6443,5931,6152,5423,5189,8607,7271,7299
684.7724497,8243,7276,7620,6358,5900,6056,5426,5126,8659,7181,7323
683.6992451,8249,7245,7567,6409,5984,6170,5387,5134,8634,7341,7175
682.6258473,8223,7310,7647,6314,5935,6026,5384,5095,8589,7206,7195
681.5522565,8260,7326,7692,6336.791798,5907,6135,5398,5160,8619,7274,7310
680.4784725,8240,7321,7625,6359.587695,5929,6010,5347,5113,8632,7242,7267
679.4044954,8279,7325,7606,6382.387694,5940,6147,5387,5123,8604,7262,7169
678.330325,8264,7276,7590,6405.191796,5856,6143,5440,5159,8549,7275,7259
677.2559614,8228,7222,7556,6428,5850,6143,5384,5077,8648,7177,7224
676.1814044,8325,7343,7673,6379,5903,6165,5420,5108,8569,7126,7255
675.106654,8244,7229,7733,6369,5903,6129,5450,5079,8646,7338,7258
674.0317103,8221,7279,7524,6344,5862,6127,5487,5116,8677,7170,7289
672.956573,8267,7196,7709,6423,5960,6122,5405,5121,8591,7333,7352
671.8812423,8255,7304,7784,6444,5910,5996,5464,5179,8670,7255,7251
670.805718,8209,7287,7615,6326,5890,6034,5419,5065,8699,7289,7282
669.7300001,8301,7372,7627,6439,5971,6017,5403,5106,8708,7272,7342
668.6540886,8256,7270,7712,6413,5924,6074,5460,5160,8610,7226,7310
667.5779833,8179,7257,7688,6344,5980,6090,5381,5153,8592,7224,7179
666.5016843,8231,7115,7623,6335,5965,6083,5381,5186,8632,7276,7278
665.4251916,8335,7330,7656,6435,5919,5990,5399,5138,8713,7304,7286
664.348505,8316,7289,7759,6475,5890,6143,5418,5098,8730,7343,7281
663.2716245,8297,7327,7683,6443,6021,6054,5361,5089,8829,7350,7266
662.19455,8224,7298,7734,6361,5912,6082,5375,5105,8754,7263,7304
661.1172816,8243,7377,7655,6471,5986,6077,5361,5149,8765,7427,7286
660.0398192,8232,7281,7619,6427,6016,6173,5435,5092,8825,7207,7341
658.9621627,8287,7354,7698,6357,5955,6099,5481,5105,8664,7367,7298
657.8843121,8279,7263,7704,6376,5942,6057,5428,5096,8688,7225,7277
656.8062674,8248,7392,7635,6373,5900,6086,5454,5119,8727,7360,7305
655.7280284,8201,7322,7666,6397,5912,6083,5446,5095,8723,7264,7268
654.6495951,8323,7265,7669,6362,6006,6062,5421,5089,8554,7266.141699,7228
653.5709676,8302,7309,7600,6367,5893,6029,5382,5101,8636,7268.283784,7226
652.4921457,8398,7316,7635,6426,5948,6041,5476,5107,8664,7270.426255,7136
651.4131294,8300,7254,7709,6377,5933,6097,5471,5108,8741,7272.569112,7248
650.3339187,8238,7258,7698,6402,5981,6129,5411,5100,8695,7274.712355,7251
649.2545135,8190,7370,7637,6531,5954,6027,5499,5114,8593,7276.855984,7283
648.1749137,8163,7308,7683,6377,5940,5985,5298,5059,8707,7279,7258
647.0951194,8250,7329,7647,6356,5891,6080,5462,5066,8662,7186,7262
646.0151304,8296,7283,7604,6355,5992,6103,5451,5078,8721,7223,7269
644.9349467,8283,7307,7635,6336,5884,6047,5431,5153,8647,7201,7342
643.8545684,8127,7252,7703,6329,5856,6043,5386,5082,8621,7304,7269
642.7739952,8152,7329,7517,6346,5979,6100,5335,5076,8534,7257,7218
641.6932273,8107,7310,7649,6355,5910,6023,5433,5049,8671,7176,7196
640.6122644,8314,7184,7658,6305,5793,6015,5402,4999,8561,7275,7170
639.5311067,8348,7293,7508,6166,5905,6104,5398,5091,8607,7301,7162
638.449754,8091,7209,7570,6217,5954,5969,5381,5113,8669,7278,7251
637.3682063,8082,7223,7619,6372,5835,6091,5441,5062,8734,7191,7142
636.2864635,8207,7248,7551,6268,5984,5937,5402,5106,8587,7126,7255
635.2045256,8190,7239,7482,6265,5883,5980,5464,5076,8490,7270,7114
634.1223926,8193,7190,7588,6307,5854,6054,5340,5061,8468,7149,7207
633.0400644,8177,7102,7490,6264,5868,6062,5290,5151,8527,7157,7156
631.9575409,8175,7177,7606,6338,5950,6020,5354,5106,8514,7181,7174
630.8748222,8087,7240,7638,6234,5794,5917,5301,5014,8592,7144,7054
629.7919081,8224,7279,7452,6223,5875,5999,5288,4985,8515,7154,7173
