#Wave,#Intensity2
1503.825988,8889
1502.896767,8689
1501.967386,8801
1501.037845,8857
1500.108145,8888
1499.178285,8949
1498.248265,8825
1497.318085,8833
1496.387746,8801
1495.457246,8964
1494.526587,8829
1493.595768,8839
1492.664788,8795
1491.733649,8844
1490.80235,8909
1489.87089,8916
1488.939271,8946
1488.007491,9000
1487.075551,8850
1486.143451,8983
1485.21119,8900
1484.278769,9061
1483.346188,8952
1482.413447,9110
1481.480545,8929
1480.547482,8969
1479.614259,8990
1478.680876,8999
1477.747332,9057
1476.813627,9085
1475.879762,8952
1474.945736,9100
1474.011549,8964
1473.077202,9011
1472.142694,9097
1471.208025,9033
1470.273195,9007
1469.338204,9080
1468.403053,9031
1467.46774,9019
1466.532266,9180
1465.596632,9053
1464.660836,9108
1463.724879,8893
1462.788761,9015
1461.852482,8978
1460.916042,9021
1459.97944,9164
1459.042677,9226
1458.105753,9156
1457.168667,9086
1456.23142,9068
1455.294012,9258
1454.356442,9061
1453.418711,9089
1452.480818,9137
1451.542763,9135
1450.604547,9115
1449.666169,9059
1448.72763,9215
1447.788928,9219
1446.850065,9267
1445.911041,9339
1444.971854,9252
1444.032506,9316
1443.092995,9302
1442.153323,9350
1441.213489,9443
1440.273492,9442
1439.333334,9518
1438.393014,9599
1437.452531,9583
1436.511886,9731
1435.571079,9812
1434.63011,9750
1433.688979,9689.042073
1432.747685,9628.073633
1431.806229,9567.094678
1430.864611,9506.105206
1429.92283,9445.105214
1428.980886,9384.094699
1428.038781,9323.073661
1427.096512,9262.042095
1426.154081,9201
1425.211488,9270
1424.268732,9137
1423.325813,9163
1422.382732,9187
1421.439487,9002
1420.49608,9022
1419.55251,9272
1418.608778,9059
1417.664882,9126
1416.720824,9113
1415.776602,9021
1414.832218,9009
1413.88767,9012
1412.94296,9082
1411.998086,8964
1411.053049,8991
1410.107849,9007
1409.162486,9050
1408.216959,9012
1407.271269,9009
1406.325416,9185
1405.3794,8987
1404.43322,9098
1403.486876,9091
1402.54037,9180
1401.593699,9062
1400.646865,9119
1399.699868,9172
1398.752707,9185
1397.805382,9217
1396.857893,9236
1395.910241,9413
1394.962425,9484
