#Wave,#Intensity1,#Intensity2,#Intensity3
1204.942232,8018,7324,7304
1205.922877,8065,7307,7434
1206.90335,7993,7312,7268
1207.883652,7975,7327,7313
1208.863783,7926,7225,7238
1209.843743,7955,7341,7302
1210.823532,8024,7395,7350
1211.80315,8044,7349,7375
1212.782596,8059,7388,7465
1213.761872,8090,7305,7378
1214.740977,8091,7427,7486
1215.719911,7922,7439,7444
1216.698674,8032,7449,7466
1217.677266,8135,7455,7361
1218.655688,8033,7435,7484
1219.633938,8059,7418,7441
1220.612018,8026,7336,7401
1221.589928,8105,7341,7475
1222.567667,8101,7374,7506
1223.545235,8205,7392,7423
1224.522632,8218,7436,7600
1225.499859,8020,7416,7496
1226.476916,8135,7465,7515
1227.453802,8234,7506,7524
1228.430518,8142,7548,7712
1229.407064,8166,7591,7631
1230.383439,8227,7419,7534
1231.359644,8064,7617,7615
1232.335678,8184,7433,7601
1233.311543,8181,7603,7576
1234.287237,8266,7674,7624
1235.262761,8259,7548,7515
1236.238115,8125,7557,7703
1237.2133,8248,7665,7799
1238.188314,8242,7554,7649
1239.163158,8195,7583,7652
1240.137832,8271,7770,7637
1241.112336,8212,7697,7710
1242.086671,8376,7764,7810
1243.060836,8254,7653,7766
1244.034831,8235,7608,7734
1245.008656,8328,7612,7758
1245.982311,8401,7697,7837
1246.955797,8367,7665,7785
1247.929113,8486,7775,7758
1248.90226,8442,7726,7801
1249.875237,8378,7604,7883
1250.848045,8437,7768,7905
1251.820683,8384,7860,7826
1252.793152,8418,7771,7907
1253.765451,8476,7832,7935
1254.737582,8545,7680,8017
1255.709542,8459,7835,7983
1256.681334,8462,7898,7952
1257.652956,8636,7933,8007
1258.624409,8638,7882,7972
1259.595693,8596,8010,8144
1260.566808,8525,7862,8045
1261.537754,8470,7727,8002
1262.508531,8460,7889,8106
1263.479139,8609,7994,7998
1264.449577,8685,7995,8201
1265.419847,8661,7984,8130
1266.389948,8607,8025,8042
1267.359881,8622,7990,8136
1268.329644,8528,7900,8119
1269.299239,8672,7881,8212
1270.268665,8704,8162,8192
1271.237922,8823,8107,8209
1272.207011,8759,8079,8179
1273.175931,8772,8121,8272
1274.144682,8916,8127,8215
1275.113265,8807,8105,8230
1276.08168,8850,8157,8435
1277.049926,8936,8361,8500
1278.018003,8908,8216,8426
1278.985912,8905,8098,8437
1279.953653,8778,8174,8399
1280.921226,8954,8182,8381
1281.88863,9009,8268,8537
1282.855866,9059,8287,8426
1283.822934,9050,8307,8546
1284.789834,9043,8122,8480
1285.756566,9006,8243,8648
1286.723129,8995,8338,8579
1287.689525,9087,8410,8624
1288.655752,9081,8364,8646
1289.621812,9133,8337,8665
1290.587704,9008,8359,8642
1291.553428,9186,8410,8666
1292.518984,9114,8435,8735
1293.484372,9151,8448,8650
1294.449592,9155,8447,8797
1295.414645,9264,8508,8790
1296.37953,9283,8447,8902
1297.344247,9292,8577,8781
1298.308797,9342,8541,8792
1299.27318,9524,8578,8853
1300.237394,9509,8686,8870
1301.201441,9469,8603,8953
1302.165321,9509,8667,8883
1303.129034,9515,8558,8955
1304.092578,9437,8706,9022
1305.055956,9510,8784,8987
1306.019166,9645,8737,9079
1306.982209,9522,8780,9022
1307.945085,9448,8666,8959
1308.907794,9585,8538,9018
1309.870335,9532,8727,9057
1310.83271,9588,8775,9041
1311.794917,9656,8811,9160
1312.756957,9535,8635,9166
1313.718831,9533,8729,9114
