Wavelength,AAB_AS_750_5_5_H_S1_I1,AAB_AS_750_5_5_H_S1_I2,AAB_AS_750_5_5_H_S1_I3,AAB_AS_750_5_5_H_S1_I4,AAB_AS_750_5_5_H_S1_I5
1505.33963590962,-12.770998089425195,5.9532310790666525,43.688367931242496,12.838372209152894,55.69429426392409
1508.7144331665,-24.37555064023535,-12.044942865402026,60.894964918068176,1.03003504558869,22.293881057149402
1512.08457364516,24.631835720821687,78.50598162837879,95.99076090720065,72.3166592854092,26.779418222727397
1515.45006854664,20.61999168643809,49.44845349173059,82.24435410644544,117.64498753145443,21.13117918391429
1518.81092907993,-15.207036542717647,-37.73252107910627,17.23007793792018,83.83316692312533,-7.892959064790226
1522.16716646212,-19.07542716521405,-13.119792878541139,-16.3840921573754,17.846670396132232,-30.364505511021505
1525.51879191842,-45.993035725387465,-55.27289161513676,15.130768746261609,-14.771538522949736,-33.193176190801594
1528.86581668225,-50.678449192687246,-59.915410013343326,63.66096427390978,7.727967017289288,-29.630383301087726
1532.20825199535,5.927454266024956,-4.813550296311073,106.9523765684892,62.19570296893788,-21.03292174478105
1535.54610910785,43.911545828073244,4.8504042179511195,149.54318453868453,122.19085944287136,-1.2745898560540354
1538.87939927834,27.809449326317214,89.74175407156883,147.40910196156275,176.43981703464723,15.649768455347797
1542.20813377392,5.874069280199002,62.09124740333854,111.89395646973942,228.06224264843874,16.076375121584675
1545.53232387036,106.59906032818941,17.229803637997087,167.81731734438856,299.2611686812722,13.392060573147603
1548.85198085211,289.50165934041627,214.73953270293833,305.07792482569204,361.4557925113432,18.759919134943573
1552.16711601241,247.7835607318342,223.6810871902168,332.7510303635867,336.6958750380652,20.66557635693161
1555.47774065334,20.30831014472505,6.610319005289014,221.9045654913062,264.70588460482014,20.678102386921864
1558.78386608595,4.662091092517656,-39.13632763537872,162.39178342128344,277.2189333314283,45.8891617675109
1562.08550363029,201.9015352809826,41.347770162402966,252.40595377001227,378.6413393812857,112.46581829494968
1565.38266461553,338.833466329056,198.82624914621147,399.0086113784339,473.61645353639295,209.33711840461953
1568.67536037999,399.3775659909266,403.85416699203097,485.84998010262353,532.1091565140542,308.25565839226
1571.96360227126,428.6921962089901,463.53075556201276,502.78957191321297,571.300390069549,374.2216949543849
1575.24740164627,423.43278411939804,334.6506642805899,525.8412003566824,608.3417393063473,392.8261892776667
1578.52676987135,494.81934541486794,284.8472625713615,587.200197618069,667.2071953345136,389.06039576124925
1581.80171832233,582.6003134979792,454.35516542443224,619.0300033292827,720.6875121561886,393.7098235355535
1585.07225838459,505.4611478547297,462.6649565376239,587.2677122997316,700.1712294764901,411.5471839133585
1588.33840145317,428.41910360660813,266.49889242702574,557.1708247653977,602.5431413297501,426.9989296418225
1591.60015893285,473.066944070962,267.6901652851895,538.9313215574284,477.3087971284086,404.9051036617923
1594.85754223817,381.40324544313023,249.13996223084996,460.3398302744065,361.1808940042696,320.00125362027654
1598.11056279357,170.76475420924558,31.8728509879995,351.0166690360276,299.06991543283635,212.5026564828566
1601.35923203344,150.5078851730224,60.41556863760117,307.0076852901913,305.4564462823923,141.9543664065706
1604.60356140221,191.2528352789352,193.8445064819632,281.6316847096745,289.2611672239305,92.29305899394305
1607.8435623544,22.733335825283234,4.6446407359955035,168.51013551270984,167.905669340712,18.5289072024913
1611.07924635472,-121.9741932050037,-136.64503473347276,14.98350264292904,14.759655635348224,-51.27454928279986
1614.31062487815,-36.4004938321895,-43.93968632926238,-49.594228838507064,-46.87177752110374,-58.79999959345078
1617.53770940999,49.65546994585144,-22.580899076650482,5.253643730003688,-2.993763864264018,-11.725004088011964
1620.76051144595,41.64891458171581,65.94224044010768,100.91429586511207,78.28259228319753,30.762699965778648
1623.97904249225,32.057457679100295,162.0479194640003,135.13490969576404,112.0521245736713,30.56495523055542
1627.19331406565,-8.02707395096418,14.675993900628757,75.41835327609915,59.404457275049396,-0.8880307898556126
1630.40333769356,-33.91209651305219,11.535954567576043,2.2778660495674607,-3.1075066337012203,-22.189870925029012
1633.60912491408,11.701715395544472,116.02327563592965,16.749502215828958,12.789534886255453,0.26518076190141926
1636.81068727613,95.9507257936191,103.10253516107018,104.29069129664533,62.41939033185865,59.05270193279409
1640.00803633948,164.05527787279124,231.5640088799849,152.48983633567548,55.654273004374915,104.01222100643947
1643.20118367483,98.48712834385054,182.52187266048017,121.7743401552268,8.475734944975073,95.51797496088612
1646.39014086389,38.563176516406116,33.854255579847774,90.48447146830678,-4.919983778853094,52.77292075441346
1649.57491949948,144.24321866138155,233.0595163633768,78.29309499501863,5.462356902994202,17.39646667471422
1652.75553118554,131.9733797907265,203.22196049506934,35.33323910906391,-9.377008109370223,5.813681048170551
1655.93198753729,6.546493361659099,-6.482126995789377,16.891343366215924,-8.090094058132479,16.276231229755837
1659.10430018121,46.4189337705131,128.0996721732317,71.99482211293741,32.54887059943093,26.38531501472029
1662.2724807552,30.211361198794943,112.87353786328151,98.76974525286232,30.518574072091383,8.140819519822472
1665.4365409086,-108.12874084304485,-44.5348136477547,70.72989032114238,-8.664965429990673,-11.684840367578033
1668.59649230227,-23.18564693015367,158.1166376755418,103.9938873772663,15.743695124528031,22.511678845721477
1671.75234660869,165.53400124995724,327.4030328450528,186.87128401270192,64.02501438306,94.68350457246422
1674.90411551199,138.93934952635306,159.75627995944197,195.78451876817925,34.31767678220935,125.3172644799618
1678.05181070806,21.32378510492772,39.96096498817855,137.05947401559635,-19.787905107248392,79.45184728104883
1681.1954439046,-0.06071109512132189,108.00982900405208,89.61260547286896,-17.51606176014232,4.895504966953251
1684.33502682123,32.01734260354275,114.85880606478821,48.54094978384187,-2.825630194197153,-36.04262320722361
1687.47057118949,23.622971380768085,-1.7325631897119802,-1.253550835778963,-17.948141021324872,-30.10973983380397
1690.60208875298,-34.11418942052659,-67.88348447223393,-18.434731720407786,-26.235209640280893,4.875061494122937
1693.72959126741,-35.622610753321844,-37.37099083625853,9.629050128030416,-11.598618089374105,55.739399615924206
1696.85309050066,19.4677652379655,17.04241567957955,45.49370989184392,-0.8758449509911976,105.31811458240453
1699.97259823286,-17.4272894985117,46.6803338477483,85.63954940110695,17.7192636304644,136.0952025203856
1703.08812625646,-64.53575371937819,42.07261690893745,158.9644982395242,83.6860516364608,154.46303426998495
1706.19968637631,49.51417732493899,130.57007201285217,220.67849945809462,165.89602741174744,164.90961648017958
1709.30729040972,140.24690720823227,201.01686272730748,180.61713060531895,184.9994169384689,149.61361625866323
1712.41095018654,58.394909393743916,37.10987037557132,88.65410356651567,147.59744384323147,122.86360644058108
1715.5106775492,27.192349566919702,9.115877843348803,96.8807360156899,134.01827223524288,129.86422022788958
1718.60648435283,104.6686621386832,166.20401629826236,183.7317982643861,148.098760700045,148.29549275991755
1721.69838246531,63.82591346440425,58.32693810750608,182.53025295127463,112.64849928978151,104.72099454119365
1724.78638376731,-73.60251647679813,-102.01198007987965,94.42367836037519,19.111005530466365,14.842551610433102
1727.87050015241,-74.08185037386534,-60.506350288206235,56.75778349163321,-33.85147141818076,-23.710659833026035
1730.95074352712,16.117399461985425,3.9895277913608833,55.44912987237505,4.970509341061618,13.476315347326599
1734.02712581099,8.396093745995756,17.568716380075486,7.488555297793454,60.9479786321079,60.932596624106694
1737.09965893667,9.164187528445932,40.2204508526937,2.8062274982247786,94.11685516392271,92.30006220151316
1740.16835484995,118.6776290165445,180.28331079162564,123.34907079252707,153.08591696338698,130.36591285563162
1743.23322550988,147.99711145474683,281.48356804840614,215.55415991254347,196.5593638690063,144.7991815302642
1746.29428288878,37.421439258380104,127.01906467181016,135.6523289599264,130.55732609731893,85.55613976864606
1749.35153897236,-48.7097451866593,-38.51810307769003,-3.599074809123046,21.17491150364711,1.4508132016854391
1752.40500575976,-42.48836744895178,-24.961760876445624,-23.597268058231876,8.044852948279459,-5.904602053079147
1755.45469526363,8.395801154857342,2.059396689600004,74.03199918854868,82.373583571202,65.80678815416879
1758.50061951018,61.495108799932275,38.606062715592536,153.5282156947888,124.74068827986399,114.03007711982184
1761.54279053928,85.52190449853983,91.22795080595014,125.3266803555945,73.81118591617383,76.75135644238382
1764.5812204045,45.369214405371565,-7.333506408554591,33.739504237557306,-12.48563069864516,8.282968329282486
1767.61592117318,-29.8753126117982,-56.934108351224786,-11.193572434468113,-34.32097961675565,-14.310463828075303
1770.64690492651,-57.05521611828209,67.3764539114423,14.310591775885872,6.8698254062633595,0.6110814104160802
1773.67418375959,-38.09738286475095,30.56494074193055,29.49457052692705,16.70722574419503,6.329299992495784
1776.69776978149,-15.597360469152367,-88.07566109819025,4.532246954832797,-12.025413979044707,17.74255278592435
1779.71767511535,21.518671057471003,2.8984952303397904,-2.665613681531023,5.573585240229292,67.42929978666069
1782.73391189839,40.11093444694467,117.7101894467589,27.330679436223456,72.83547578768545,115.8528433785328
1785.74649228202,13.621293625786912,89.42034640854105,48.53202326595541,116.63674731988678,109.59557133883958
1788.75542843189,5.872171595000442,42.19293908778393,30.662525906183394,104.31009525915759,71.33907817400319
1791.76073252797,2.5928015195759713,30.30856771908263,2.2937118388606645,54.22460938699879,59.85446049620376
1794.76241676458,-17.87172937657207,6.708293316420935,17.71644769828064,24.80866380998257,92.80558538581329
1797.76049335052,46.83935977494699,60.84358307702855,77.39311934495717,66.57500806535676,136.64899719043137
1800.75497450905,124.45756396424991,211.89602643263916,113.62549708836923,127.80928493766714,147.71648167621862
1803.74587247803,51.114632803087204,148.05417844100708,85.87034954695733,124.26076271951258,125.81257673617357
1806.73319950995,-9.146966538203348,-55.52403161357965,34.89179761228369,78.2315151605711,106.57752186670025
1809.716967872,45.39858357287525,21.74446304901596,8.164969310042526,52.045950079188586,91.84992353217007
1812.69718984614,-10.328261764988202,47.39488068148871,1.8824714918064949,33.29245421665374,52.50946984838127
1815.67387772914,-118.5829810065899,-108.74502774835945,0.6320629875390154,-3.9461096377811806,5.2316638880611777e-05
1818.64704383269,-67.89653532796922,32.50814786852322,-4.773407930147403,-30.016664046569225,-24.266863870603515
1821.61670048343,-4.314698610511243,99.37591879972572,-8.661884344551183,-5.560274844421444,-12.966099748315846
1824.58286002301,18.43117862245042,-37.66045735763323,29.46639026583631,61.41143285201463,8.468498864877088
1827.54553480817,89.20065884556121,143.4691909476769,99.32655071775712,100.42229900991235,13.892785897549693
1830.5047372108,50.0898535907571,194.02617133288697,121.80955254921864,53.710254976266064,-3.1769735931058367
1833.46047961802,-48.035161199048936,-61.809897592082,93.86560415637413,-13.269894811523528,-11.083319119761345
1836.41277443219,33.24027151025814,-20.451247531039016,76.2027726988845,7.505807229989022,27.89124899992835
1839.36163407104,111.80502036026013,115.55851557867192,69.43327388908553,94.72300897362722,95.5467605352259
1842.30707096767,39.70588243677464,59.169853899631484,68.98763980999426,156.64886460974208,138.44410136900026
1845.24909757068,55.87928313571622,52.79835405662014,106.79324135982748,176.18030980401267,135.00390155154358
1848.18772634415,162.3018659011101,107.23349762776608,135.2469356812264,158.12010529462955,91.81458601633899
1851.12296976779,101.88268704429693,54.55707769573773,68.50533180815475,78.01287922905408,22.033769471764128
1854.05484033692,-55.526055016876995,-74.10044409906635,-14.214846396229092,-9.222467832517854,-32.69266775534823
1856.98335056261,-10.459644655167335,0.2503065767101855,38.4074651852346,12.875497001615374,-25.79825902224464
1859.90851297166,153.80884485132006,175.24430079682574,158.95712136302706,122.3305299093315,26.00705081397265
1862.83034010674,121.14850170618375,98.8169824279999,162.77125735312097,159.55267628372013,60.39142293507351
1865.74884452639,-9.32576106382085,13.939234828003514,61.15175428115315,69.65966023587792,52.04295254337013
1868.6640388051,-27.2308948831934,48.76418658849921,-8.86175123200978,-28.828086004352308,23.239485127803672
1871.5759355334,-19.634343134058764,-36.593906666413965,-11.90200325265333,-31.168561159178292,-5.880488301360959
1874.48454731788,-13.60135950195789,-88.59561474829984,14.147876954799209,30.825828199874437,-28.699882070652187
1877.38988678125,24.871306783844826,0.13868722238537057,45.792357581410016,64.33518675589114,-32.40909770620628
1880.29196656244,24.10256869867475,35.688446005034365,68.02286122597172,45.35218178806547,-7.166914348479597
1883.19079931664,13.600126794401978,61.52671081561791,75.75284017229586,30.731893105442836,25.44989251867743
1886.08639771532,35.400770419614005,106.50445698234742,67.60314596341146,51.15808189777113,27.32861734593248
1888.97877444636,21.508168334691863,27.49917744034568,40.774049524292494,69.60232798093789,0.36041913814830906
1891.86794221404,6.008860324231361,-16.507811180225204,15.680254096304267,59.230780779295834,-12.723294949017259
1894.75391373914,17.993127871608362,43.888905986805646,7.733145039302484,35.10555784428318,1.0791095276817941
1897.63670175903,-36.64114299808942,-27.355428541396144,-1.623235411903675,5.4171277891283935,10.115915294210524
1900.51631902762,-78.0011176787065,-73.71553692509521,-8.73392573999893,-22.410579432262708,6.372397655697263
1903.39277831554,-1.9152715512919105,82.62482423953634,13.46917236314339,-3.9115006055202315,20.856533944856075
1906.26609241012,40.463389987886984,168.29438749630347,52.573380461324135,77.74161113235951,55.06623035025471
1909.13627411548,-5.568747927367964,129.44064468776517,70.16349183042095,136.7011917997035,61.573615307468735
1912.00333625257,-11.211244542033619,56.018627843839646,44.40751162556714,92.13606423209374,19.811916001369575
1914.86729165924,15.850327153900079,-61.887276516727425,0.8493949585555214,8.616183940041243,-21.50262786482511
1917.72815319031,4.01525821681364,-32.0393636603966,-0.5289877397919369,-17.282380027659933,-18.81148127949779
1920.58593371758,-5.134359239495915,54.50959919924639,32.37800470424391,-16.584507067835318,-3.108087465997823
1923.44064612995,10.739146480333687,-17.16518161743024,28.143611644151072,-37.949875514812526,-16.44941222690794
1926.29230333341,-3.5518355044879932,-39.540487844833464,-9.637585846356167,-37.21121983292265,-26.31315596170368
1929.14091825116,-18.67777291354746,-9.251689306636083,-6.494372562924632,4.7707548714519845,21.865129331772767
1931.98650382361,0.10655643006099158,-20.80976431355579,60.229820295552386,33.88188380740127,103.29124682089511
1934.82907300848,-22.69194270513494,22.097661114570936,131.90946613589028,33.20929999181563,134.64537474100536
1937.66863878082,-41.19553583155763,53.213451911658154,133.90812522805078,24.52556070029933,84.02099569253976
1940.50521413309,20.841491525480592,44.62650706229992,74.54619111959671,6.579365578079827,21.30955091151054
1943.3388120752,53.39238641278804,4.477137969348412,67.41643183707649,13.014386372259363,48.90872526490345
1946.16944563459,76.9828624622673,37.498909365099934,163.0900744730003,101.1334027082456,174.17171240709587
1948.99712785624,167.96010221305482,196.29622228408093,236.1307381396997,202.44027855581493,279.21189405335565
1951.82187180275,153.18418608002082,160.1829106374438,189.5455651741009,182.54842521761128,259.1595898619609
1954.64369055442,34.615753213659424,-2.2410131485447744,109.4172014177592,65.62895566478618,142.74622989269903
1957.46259720925,22.89984170921803,-18.447033653126063,66.03962445866996,-17.503758964531674,27.719053530786567
1960.27860488303,27.309578798761894,-55.38799419166546,14.859045791484107,-31.06780293169077,-26.555791714002666
1963.09172670938,-53.41012085959722,-84.82208519888218,-11.120493912231325,-3.8332605116150678,-4.573067452025221
1965.90197583983,-27.7732309280823,43.31977365957158,68.15288620126668,49.80161224310907,78.22364084883888
1968.7093654438,109.1590240439406,132.04281595692774,156.56103872635265,72.58785235669808,170.23152100604307
1971.51390870875,169.11879557274142,42.688138106545146,134.82872310422073,18.680855320930313,236.28284885970666
