Wavelength,AA_HS_V2S1_H_I1,AA_HS_V2S1_H_I2,AA_HS_V2S1_H_I3,AA_HS_V2S1_H_I4,AA_HS_V2S1_H_I5,AA_HS_V2S1_H_I1,AA_HS_V2S1_H_I2,AA_HS_V2S1_H_I3,AA_HS_V2S1_H_I4,AA_HS_V2S1_H_I5,HS_AAB_P2_750_5_5_H_S1_I1,HS_AAB_P2_750_5_5_H_S1_I2,HS_AAB_P2_750_5_5_H_S1_I3,HS_AAB_P2_750_5_5_H_S1_I4,HS_AAB_P2_750_5_5_H_S1_I5,HS_AAB_P2_750_5_5_H_S3_I1,HS_AAB_P2_750_5_5_H_S3_I2,HS_AAB_P2_750_5_5_H_S3_I3,HS_AAB_P2_750_5_5_H_S3_I4,HS_AAB_P2_750_5_5_H_S3_I5
1581.781431,226.6641852,133.6489753,457.9097692,500.2069932,501.0618401,516.3977882,493.5706469,171.8563888,572.3234061,456.7043579,243.9884705,255.7264581,352.1583655,372.887274,181.0003595,16.44673365,160.6293808,269.4385347,263.1545438,127.6416656
1585.051971,246.986869,69.7342443,431.9810037,440.7946816,483.1588027,468.7572333,412.1887285,53.23539191,429.6500494,368.5506974,9.033045279,128.5245519,250.5348051,305.5892508,-3.808978449,31.01487896,107.0340523,210.1168795,261.3223387,136.9955386
1588.318114,187.8037796,184.9762633,418.7781198,453.5384001,447.7957552,304.9523852,359.3783126,127.5124613,378.7056479,295.0969237,16.03000312,145.3565566,253.3878602,247.0339742,38.06212519,28.83569981,122.06897,260.8087521,259.8711047,164.5783832
1591.579872,166.7351024,64.17802198,373.4860566,424.678055,357.4567491,336.282035,383.4108369,51.23299453,403.6802502,246.4961672,94.05764385,198.2009838,286.877111,233.5958654,12.58009635,2.998415766,177.0137906,315.3287233,251.4052815,193.3507255
1594.837255,73.02098197,80.54972672,320.3810036,284.3774468,279.4715055,221.0729441,250.7170133,36.99425163,254.883375,176.4441511,37.39482232,121.3556089,210.8573702,234.1552851,-59.23327763,26.82559212,187.7667446,260.0855556,226.117479,207.4384743
1598.090275,-2.243898794,-14.94814003,300.7787649,308.0545342,275.6096204,23.94177293,163.3903311,-94.20592143,202.270827,112.6544963,20.4170608,66.21679664,210.9881456,230.5772965,62.83557398,44.40861178,164.2570216,189.3490878,186.8437345,199.9898909
1601.338945,206.6847751,257.2902574,282.4800309,399.3208419,346.8292791,174.6213872,247.6708857,42.57020955,229.0040142,123.2566604,56.50066456,13.03301728,226.4587371,223.6003863,48.77911943,4.942640742,149.6433205,212.2286984,144.6878335,179.3133019
1604.583274,169.4054193,-54.83047735,206.1084765,190.636861,177.2611181,244.1823868,124.327199,48.7070393,168.5983534,106.1432054,23.95703463,41.8037492,141.2415138,182.1196655,75.55565002,53.72083457,118.3138249,242.3872511,103.4237298,140.4687236
1607.823275,-4.951414517,-97.40077178,86.84247461,52.51536113,-9.688573689,125.8138878,97.25075659,-50.052128,108.8593304,1.5588771,-45.82730455,37.85273859,81.32595405,88.35006172,17.46096486,3.921561966,49.11826149,162.1910685,59.8415257,65.31400012
1611.058959,41.39225419,28.93721401,-1.479186604,117.2643317,84.18922404,-23.44097559,24.02241733,-131.5995391,-13.48926856,-68.0279407,-27.75077037,-51.19704467,14.81692209,-8.319934055,-83.88094673,-168.8282355,-10.59211775,42.07761342,17.67584091,-9.454300043
1614.290338,-95.19558111,-162.2355664,-11.96678727,-46.72546242,24.31072006,-100.6850998,-66.20432197,-134.3213177,-83.46545141,-46.75741241,-80.5879655,-74.16982883,-81.19806131,-43.45113895,-131.2158359,-136.1603909,-27.88817078,-0.727698485,-7.916599491,-5.755578458
1617.517422,-121.2660543,-9.622086967,47.68097799,-104.8229127,-41.8237821,3.307238848,163.8574666,113.2472838,0.035218473,23.0133677,-115.0831935,-39.59855857,-26.24777476,-11.70769957,-156.0976966,-35.99310255,-17.69389158,17.95946978,1.382107279,83.43097043
1620.740224,127.1767261,131.0966048,137.3149961,131.5687535,173.7655359,33.57823343,176.5050836,38.55957993,32.56518838,65.40918475,-12.96344588,45.31866702,76.25570734,39.54208927,14.08232586,33.50289521,18.75342928,80.73119108,50.99377029,179.3614056
1623.958755,187.7550645,267.3320119,208.5934141,150.8432175,219.0236184,46.13476843,154.0752857,46.09939802,17.63616495,27.28180036,-21.35002476,36.40413452,27.31876669,70.8092552,18.37381226,53.05480822,78.59974228,166.195622,117.930645,218.4317016
1627.173027,251.5139284,181.5294621,224.5990115,175.5259927,172.6830008,83.76417124,196.379237,32.38681576,36.83006007,6.111714192,-1.71408988,-26.68682011,25.23795766,72.8650675,24.20213329,-17.88621881,126.7031149,164.6687947,162.8757313,212.9764144
1630.38305,204.4520719,326.1050915,178.7444573,240.298351,217.5271937,30.39807918,163.4585688,99.46330843,79.92014689,34.560096,64.91213043,86.81625235,102.682968,47.67026185,164.4896483,4.915157211,145.3380638,96.49927487,167.3711056,215.8044832
1633.588838,51.17697516,-36.4854223,109.0918075,45.7901767,117.2432503,-8.9364938,78.26208058,-24.36334491,33.45812726,1.51154076,56.1106813,79.76070896,20.37210487,18.93910445,0.434395484,37.23805171,137.0045258,97.19300944,148.2844698,240.0845845
1636.7904,203.801386,74.71258244,74.9239792,57.28915119,65.12465082,74.25593635,3.94920174,22.43750988,-39.04830907,-21.85827731,-55.14088848,5.491586482,-42.04941923,24.32205658,48.26256349,46.81424027,100.1642658,138.7661774,133.8739749,243.6249748
1639.987749,120.8406077,101.3707477,97.32371778,33.70894733,88.48013713,97.20534291,167.6803926,48.67756118,37.99497031,34.2479994,68.00057689,200.0755566,77.01949243,59.71352541,167.5687491,39.49884825,69.1969228,122.9216887,136.5881026,216.2923034
1643.180896,-19.94992672,36.04967336,134.0308706,-62.13864737,73.27661243,-15.52430075,175.5565702,178.6586499,-1.372942292,34.56962581,88.67003389,190.9432808,89.29986128,92.89115961,129.4787437,-29.65353015,79.27692413,92.41850161,146.396535,209.923179
1646.369853,128.8794586,204.8261168,125.0486782,116.8197626,97.18080111,-29.31958433,61.67593251,19.77428748,-29.81831699,-5.554494953,-11.96160926,98.46304498,17.08183238,111.1507909,-3.170120657,28.61144655,78.51245921,109.4370508,142.2363934,232.155747
1649.554632,4.809742999,-17.62352324,60.86650262,54.6673696,15.30890325,28.82698876,145.2829291,99.06045102,121.7219404,2.47320311,118.3572448,223.1560716,71.32645251,95.98743345,50.50070654,47.01876842,19.28191358,118.3281942,113.0849756,217.7155096
1652.735244,-10.53992188,-9.871826789,-6.577487243,13.87246178,0.091397413,2.105721494,18.05006873,-12.31923781,48.18281478,-12.65773449,-14.06402712,86.75543947,42.47830718,41.16868206,24.44299233,-50.87093263,-21.90384573,85.99050929,71.65353787,158.9247244
1655.9117,119.9519736,59.5380924,-18.67697234,118.1758414,90.28682926,-54.4000727,-36.14804499,-88.53093933,-45.85242074,-32.65745298,20.85128626,-0.576443649,-63.36563783,7.945606893,31.07775383,-34.55941401,24.45973579,70.69654466,43.21037761,133.8779348
1659.084013,-13.32480852,10.1212211,40.06122024,-58.24040675,-12.69995544,36.9085079,91.62647165,55.41777422,17.13297098,7.92459615,39.39445227,186.6862422,37.14427593,33.61329329,91.18055186,6.232815962,84.76442619,93.46159249,40.61309715,164.9814373
1662.252193,67.3232364,-20.99258564,126.0421989,-20.5892922,29.19407079,71.14997043,15.3033528,131.0403109,-18.15720801,16.00983872,111.1487185,227.4675544,139.9282044,50.09526421,110.3272237,77.17194348,69.86467165,121.2259068,55.93000367,186.8913026
1665.416254,272.8129093,298.159106,161.9209715,261.3130925,246.5518956,-30.1540098,13.10481497,-13.97938436,-27.92835248,-24.59238347,11.85470365,124.5378922,46.12910883,14.91792488,27.39142347,109.0432039,10.98925478,121.3634397,73.06940881,168.9724601
1668.576205,126.9938209,102.2718122,116.0941497,149.9945085,134.2893846,18.66812814,10.04377251,-1.788677531,44.93848529,13.16686592,1.736248753,85.61482015,33.92433025,-8.673356454,-30.53126351,3.554724357,-13.89609485,90.4197995,80.35267014,143.2850403
1671.732059,-72.7187158,-61.37769823,40.57367188,-54.11736156,-16.36499575,71.84625983,77.26474623,149.3268268,93.57487478,108.1426157,122.968763,141.785566,85.83186871,12.66643147,159.9881598,12.32334232,13.36557121,76.66211166,74.13022733,126.50324
1674.883828,-0.35229224,115.3535392,-2.804901712,27.54835749,93.71111382,26.7444287,155.3967197,98.87329627,62.70742594,128.2904231,40.48532626,32.43445157,-2.51618142,23.20005284,-15.69121352,14.1576528,58.78770257,109.6501598,58.00709987,117.2879379
1678.031523,48.34824557,73.37140602,-6.779845878,18.11807721,122.3952095,34.24162573,30.56108902,13.02178141,-1.423400639,94.29114822,4.056796509,-33.68703462,-29.12046298,-2.970395133,-91.87472854,-34.17421335,80.31086727,135.9865771,38.1748316,124.0742463
1681.175157,-3.440352473,-12.18496678,6.99494955,-34.50455919,87.53359965,27.55417384,21.52701667,-14.85177093,-2.825401881,88.29368074,112.4831985,35.02879488,5.296689058,-20.66993036,122.7467006,78.0074502,54.22612576,84.73030912,18.28911908,131.1911539
1684.314739,59.27539686,127.3459166,19.58965247,55.92047631,125.6476689,24.65071953,65.8332779,30.49425035,14.78251448,73.57569525,-96.27698316,-32.11910702,-39.97262391,0.460083079,-27.94112562,24.81084426,9.359091357,1.470188065,2.199169672,109.5881229
1687.450284,25.15966567,41.17728404,19.73278736,34.94015541,73.931425,-0.241634711,-12.58972289,2.113341009,-11.83832148,14.26274916,86.49281031,61.98058704,-2.041368612,36.92369212,49.05222872,-77.51393996,-4.726546864,15.14863873,-3.23143472,68.29900621
1690.581801,-56.95332823,-39.6459524,14.24862547,-43.75454806,25.96821484,-75.12311228,-60.14632152,-53.88080052,-72.37619843,-28.37954138,99.12897693,105.6158694,26.51556263,44.23763142,67.33574446,53.04483146,-3.630718849,86.94920563,2.122391246,30.61954069
1693.709304,23.40722173,132.0957243,18.62805567,33.75178289,79.29725024,-4.884551005,52.00336135,-17.04364179,-30.00006681,5.776347817,-102.3713196,-32.68124835,-47.12583889,5.08438541,-85.92954417,11.22774129,-18.37117175,70.59698405,6.578374208,6.249011282
1696.832803,37.2688335,-31.66962979,29.95534494,48.54691912,83.15687792,69.0635742,14.43231213,58.33309654,46.3092441,90.15761366,33.40252091,3.326987043,-14.68495837,-32.38962228,-19.1340672,-71.56337909,-9.957189595,12.72162819,3.155662811,8.15104098
1699.952311,-16.85160085,-20.32716116,30.6976009,-11.74407887,114.6533353,66.92806257,21.08509456,63.87385291,38.51599859,135.9739165,-33.29159861,37.31222304,74.26231324,3.137974008,60.58293845,33.42589968,40.00648984,28.19991048,2.225969687,34.03307126
1703.067839,11.29311104,73.32079159,14.58919703,95.31637396,197.8607101,-12.10074296,68.04876453,-17.74992173,13.758613,127.5203868,68.54377256,63.45119199,89.14961743,97.31354334,40.28915436,34.98096842,64.15126791,87.67236281,16.6714464,53.92937015
1706.179399,-1.235318371,7.514337276,-3.288934093,43.09151882,101.3828987,24.61658738,24.41097263,20.09302319,36.4950899,128.0721582,92.44072549,112.2462192,50.81120225,150.2165259,-0.629120555,-4.561721883,31.27456455,126.7624726,42.46141517,56.69122781
1709.287003,-40.32474202,-22.45591276,-3.463728597,-26.5120909,-1.078493624,179.4918608,206.6666257,132.1631183,133.2524332,112.9030153,32.17349896,37.56488107,-2.247016306,119.0879067,-47.00605028,10.88826926,14.3369067,135.0570971,63.87455107,68.84881655
1712.390663,43.10113577,130.3719756,8.1209307,173.3448165,89.01675619,6.574528839,127.0013861,-9.016437126,93.26975857,47.35328926,47.96834589,-28.23453898,30.01776092,77.81021526,65.01699205,4.790072436,66.17340308,118.2692243,72.68724487,104.1330527
1715.49039,32.16119317,82.03883778,3.694058212,100.3148417,64.54953462,16.52203604,63.37981492,-10.63164802,45.78336385,21.74570364,12.50712295,31.61924309,98.97743325,96.12467988,-0.542525713,34.97427428,116.3097411,71.27842689,72.8887088,125.4884108
1718.586197,-108.0035732,-42.45658422,-22.39486433,-79.62594697,-54.08244585,100.8496062,221.3213212,130.2108056,71.84152466,53.02553258,98.21489446,59.62094222,77.05321471,131.2451653,119.504916,68.7518718,74.16901749,15.44635218,69.80656552,87.36969394
1721.678095,-32.53833991,95.61112581,-41.55537408,-17.41253172,-2.142442664,-18.56375208,115.4223863,-34.83821418,-17.68429599,31.23581873,22.0330778,5.423598772,11.49140048,96.18145157,-9.850459231,5.996031155,-21.93378903,-3.717400186,63.94208291,9.583890069
1724.766096,40.32740821,-67.61649925,-28.87956754,-22.32104688,35.5051473,61.31610592,-6.958749425,-37.00200793,-52.2315639,-42.1105403,-47.84023496,-27.33896488,-77.20839534,4.30737165,-50.43491153,-57.64198815,-62.02577667,12.22508156,53.34952686,-32.48179891
1727.850213,-54.76032183,-88.88260867,13.67099296,-32.47828362,-9.714717227,-53.47757834,-58.87522279,7.921676635,-50.30146302,-45.69600685,-101.2008607,-46.59756699,-94.66318186,-39.86812852,-24.33078665,-32.53518625,-24.57385155,40.61337455,34.83216045,-12.0110559
1730.930456,-14.52014371,45.57530541,65.59048489,61.74044427,24.8449394,21.81339571,104.4762487,40.61871552,83.19260654,27.89644403,27.39981314,69.02969071,28.21660226,-6.062411575,32.97912079,-23.83349734,20.5114171,56.92695796,7.744238584,12.76536014
1734.006838,64.36172584,44.00271714,97.47928585,85.41888072,95.2225552,166.5677636,184.8458814,201.7212132,143.6309122,63.05105635,123.9397133,105.378207,41.31815619,24.24310549,97.89851311,-34.12637813,25.05709539,27.27399606,-15.30209629,2.936495477
1737.079372,63.29894754,58.27798683,85.7161646,45.53282603,143.5510485,-9.38435346,2.282668878,-45.23793439,-19.64747706,72.04464232,39.20561504,-44.29970172,-27.84510232,20.75823793,-47.72477972,-6.274606492,5.333805059,1.058194637,-9.965492734,0.158654149
1740.148067,8.376279122,12.13196242,38.95973364,-5.378527923,85.8111067,157.5585397,200.6503305,205.891487,106.0454197,117.2160442,138.8361831,28.43777034,29.94111238,51.36237799,122.4023817,40.09059794,-1.481640957,51.3461209,34.49864602,40.1915606
1743.212938,-110.9531706,-76.6095128,3.505692697,-83.11054104,-39.34443779,134.5052864,178.7265395,158.7055731,149.7137691,108.1752469,119.6058059,121.9111102,50.55217124,124.3762286,48.68205975,43.85949029,15.00287303,118.1568688,95.72581844,90.39725816
1746.273996,-29.54479463,-61.75971527,19.98904019,-13.80428659,30.40052856,2.959843777,13.72905358,28.09240027,13.91022466,19.68437157,17.38174995,61.57958157,5.542810941,157.3209937,103.1028408,23.61067867,31.29853429,128.4496471,136.09625,106.1563976
1749.331252,156.9414927,140.0175566,75.97909245,175.4395351,178.468709,93.08708524,78.46568614,-25.58496236,75.97377339,-34.99468841,140.5226094,39.6136366,7.705283278,127.1335182,-19.91257555,43.87584774,20.17952814,106.2317623,138.1978099,81.45142029
1752.384718,107.4033664,67.89665572,121.0279903,144.6566673,195.7520592,-28.58601983,-26.80098662,-63.30841038,11.88784786,-6.826915474,47.72750945,1.456872135,-1.933938924,92.98597345,39.77796439,-16.23258617,-11.7639246,65.57967779,116.9415073,38.06710515
1755.434408,42.17621965,126.156832,128.785999,49.79672597,196.4668285,18.10542726,107.2083702,62.33965244,-0.087318321,49.99517313,-58.40404474,44.39965016,2.163392833,77.11698019,-37.33356222,-60.27322522,-19.22083161,39.64917755,97.99062763,9.361518585
1758.480332,58.93074812,11.33823986,125.550643,61.08917018,138.5278252,90.1566237,77.62803732,115.6179726,80.68993681,45.28035739,61.13161299,79.73953358,39.5988953,47.55624833,43.5885378,23.59687104,18.59226493,79.9463303,88.05419851,16.13710234
1761.522503,17.02668701,24.8507565,143.5089921,20.14563076,94.43997445,4.079508313,23.02535455,-12.56890156,-5.200161385,-6.456174405,12.9088627,-10.54794784,32.65512575,-0.121828288,-54.62078199,40.86570236,45.00808161,111.8744571,73.47627386,36.65032725
1764.560933,118.7408798,191.1453466,160.5148606,155.1549414,237.8258881,6.568718281,114.4042015,55.35795013,26.6756632,-11.4656315,-82.24869702,-33.11014118,-38.06363086,-24.34872779,49.94874994,-12.25916757,9.369133618,67.0269147,48.21495068,30.65318533
1767.595634,213.9110388,133.8658396,133.631727,220.4455923,248.9861752,72.54312614,18.73798239,11.40940724,69.5998217,17.39376919,-49.81083221,-29.22309898,-85.22306998,4.790969407,28.64989924,-34.58571808,-34.65406144,23.06034198,27.11348897,2.242561451
1770.626618,34.83770249,4.558120534,81.43653355,-29.14946833,86.67371662,76.35979532,72.73784774,-26.19243108,-6.159866643,23.47085272,89.31633062,24.96487619,-0.79311879,57.92600702,-65.62838929,13.30973286,-8.429645157,38.16751188,23.25397806,-2.151699355
1773.653896,29.09850049,16.53871833,53.90951164,21.51171252,126.7133632,14.76161175,60.05560901,-22.55161121,6.727650491,7.737478248,43.87333539,90.39421782,82.92289708,69.30404733,162.2107477,63.38848116,64.91808544,72.66062111,27.09598314,24.95706103
1776.677482,136.2198356,117.1724445,41.91880883,166.5132251,189.963394,20.41817558,18.69378032,-11.50407186,29.12019258,5.034145266,34.82859742,21.16778553,7.186803852,24.96611295,0.720254969,33.44086121,89.67262381,58.13237872,21.17744606,30.68073236
1779.697388,-57.18669905,-37.53426865,12.20842417,13.98016763,60.47779251,-8.89106637,80.93726974,4.446916278,58.4480455,31.86882546,-31.44746438,-22.39320599,-42.20410201,-6.274730973,-7.435264692,-8.251208666,31.70589385,2.412041088,7.459236865,-3.855411797
1782.713625,-105.8811454,-39.59139415,-6.637352096,-46.7951676,-27.20389974,27.19906294,123.3849645,36.7259283,73.73553959,23.02035278,-11.81485173,10.37334412,32.44542079,24.82328688,28.08406724,-44.6418859,-30.99275513,34.2201168,5.426278767,-23.55876179
1785.726205,26.2923112,45.05259038,34.25820245,1.501887976,18.27082375,33.96371116,107.6384161,28.88094535,-16.84130114,-26.02080432,19.04154213,73.22172108,41.63602248,69.27257214,2.121198528,-1.422035427,-19.85575135,137.6327426,23.63888735,3.095022344
1788.735141,46.28093894,156.9646662,115.4709694,101.71308,117.2580071,-34.17095328,109.8131908,-15.1617721,6.11660491,-15.36277762,86.05675891,35.71536559,-22.34422661,68.48153561,8.791504541,68.67934586,38.66228672,107.7738021,47.33202062,37.28673457
1791.740445,191.135165,125.1406394,164.6880072,206.7811044,180.0568416,103.4148933,83.94977948,42.35083802,83.85587727,14.55339647,-39.90693121,-67.04462256,-14.47410269,62.02423655,-70.36023969,-10.08494793,73.09566528,-0.987597151,57.82538114,55.74205892
1794.742129,206.9528482,43.12069612,137.8676236,107.6065696,115.5058468,131.609842,-16.16508484,-23.71168239,-3.876108207,-14.49640561,18.70707772,18.05173432,55.44561657,110.2698942,-3.277582647,-7.89488494,61.16870478,36.16172033,51.49806651,78.55375025
1797.740206,-48.52154891,-64.74727438,60.29671726,-28.95664029,-6.057686528,-13.660303,8.992280383,88.62488335,-30.49675708,-12.54490669,188.2619032,98.31433622,94.8696733,172.0020331,171.0417042,139.9102636,22.94015746,115.5195613,35.27910376,91.68847431
1800.734687,-64.29789726,-56.5517617,-4.621622171,-76.44981677,-33.36945697,94.36700051,108.7996242,-26.45217387,36.69188289,42.80230292,46.94718353,80.95115787,87.12234963,182.6516545,40.16646459,99.69399581,-4.409935087,62.07252159,15.89123164,58.89229267
1803.725585,49.85651892,-5.586460535,-20.46132507,-38.24330761,48.24237828,135.2522553,99.13316238,44.874048,-0.361394307,60.0262892,-29.63511448,83.75279235,89.107396,167.5880158,55.27548937,-13.22314264,7.670233935,2.674003926,-0.490159144,9.777537042
1806.712912,-4.611029464,-26.38240052,2.306208346,31.28985004,93.39093439,-9.299974092,-25.13552288,-99.72661948,-14.03625898,53.83289729,65.43997261,31.28593605,84.98511599,160.2894017,57.82353012,43.16696698,27.14523276,30.00354611,-7.361650001,5.118884873
1809.69668,-18.2588845,12.25625479,46.63910863,3.468080285,35.20180183,83.08046684,122.5735695,18.48297241,56.10152425,30.71117762,23.79015912,19.34397348,32.36153128,126.8347538,66.97274654,51.66637209,7.630061748,57.21073238,-3.296345995,38.8113088
1812.676902,27.32859315,119.0373456,106.6444554,24.72870522,4.732591401,63.44417108,155.936728,14.60910647,20.67597763,-40.20534507,60.40644119,6.847539788,9.673039775,47.50326411,92.77354162,-24.85487953,-12.01096956,81.0772927,4.758829359,58.61048402
1815.65359,21.11255723,35.04600156,160.156708,60.71175652,77.64586888,-67.40185959,-42.64230746,-31.85564017,-69.1980618,-49.65349542,-110.8410024,-78.57244153,-2.96426476,-29.89979955,-107.7832141,-13.27097652,17.83837462,108.2305526,6.745835484,41.9747422
1818.626756,35.86833871,73.45839107,168.1881243,40.02515665,156.3170388,14.45653345,46.51875269,-3.437045535,-20.05061184,20.20706384,-136.5937129,-39.17426581,-73.45886973,-44.81106099,-65.626347,-9.2130527,45.19648711,68.37317602,0.505347164,6.16758301
1821.596413,38.33108475,11.68888581,122.0290667,100.4262046,115.5122618,14.46161967,8.263368978,19.05394222,40.31269008,11.02021292,-16.09490584,41.83833969,-39.88454565,6.926163957,-59.5245152,-27.58122767,11.13375862,1.600766466,-2.980807617,-14.8076351
1824.562573,-11.95696902,37.46944308,70.23490903,46.48888191,3.446509429,-3.07434864,33.88137492,-73.79104551,18.17622122,-27.65383273,51.13471975,70.99210413,93.61273757,57.1104082,-11.42723865,0.200163464,-44.57208953,-2.816906224,8.529421523,-0.148016143
1827.525247,-6.631703289,-31.90215622,68.53822449,-22.513966,-0.074219669,112.3434228,122.0617478,22.96556093,70.8091181,25.53051586,63.47965243,65.83332097,91.23723247,44.84385641,122.8246816,1.831298949,-52.0958942,31.7315164,31.83832125,28.26796653
1830.48445,-2.258532031,-2.461135423,102.8389502,110.4812529,79.20920917,42.09563227,31.72722847,67.66168302,117.2272162,48.51751936,6.075445771,-9.647289866,9.994609449,7.61293257,-15.75378797,-8.867284299,1.371344319,53.96720066,49.66961537,36.27510479
1833.440192,-5.838838597,19.92714121,105.4788411,79.1813384,94.08213464,-67.28769716,-1.559365106,-36.82600867,0.645858852,1.631918938,31.35156614,39.70575367,-10.05643826,18.40132432,15.1929888,17.04012041,68.60496087,60.94600617,46.38655993,35.34718135
1836.392487,14.34972973,-26.9530637,58.48241549,-71.39232239,26.79158792,70.24383266,48.37558093,33.66841704,-38.73720675,15.10815187,-27.95932985,76.97772233,10.87722957,61.52459851,14.79568598,18.78795627,93.31124289,80.7366841,21.01866755,56.6673046
1839.341347,-55.37690007,-30.72382427,21.89282714,-63.06878066,-32.9766825,88.27840032,138.0260303,-0.221504794,59.74748974,54.26971157,23.28191114,3.452726856,82.01839492,70.26452743,47.36659161,-17.3100798,65.99074938,108.4426918,-7.351227219,82.06670139
1842.286784,-9.560942489,-86.56903347,38.43385103,11.71191781,31.36289751,18.28675365,8.307627604,24.89764462,42.41943165,32.35792233,147.9184195,43.19502352,107.9555094,42.97010709,107.5097892,3.509371297,22.61758628,85.63114153,-9.922184967,73.50847643
1845.22881,55.3778838,52.79489712,76.11139816,58.97291772,68.11067766,42.6320247,53.0191609,48.88861485,27.02096023,4.069412579,44.63193268,5.803830063,41.69346369,22.43494152,68.46715027,27.50757675,4.161403482,55.43858125,23.42080544,53.88868614
1848.167439,-53.98872318,-11.98591452,94.15212292,-8.187043625,-34.70010392,21.17312222,148.7077206,93.78862732,71.87530475,7.441395124,-37.16728621,-26.75656034,27.53947352,10.71056387,13.4799199,-16.63322637,22.87523578,109.4311975,67.04809994,64.12060961
1851.102682,18.44569876,66.79009402,94.00391543,41.66300978,8.64522854,45.92181847,122.9547188,22.75119055,70.8784646,-2.02682513,11.52964298,13.03961202,13.03828176,-6.280570654,47.65808262,-15.93585264,43.74072814,154.9799479,84.57955077,72.95417032
1854.034553,98.08239992,126.2122464,78.92763042,152.1409035,135.5402631,-11.58384926,76.7982062,-10.54092663,22.46987763,-29.75041197,-82.92396495,-65.9221579,-38.69773697,-4.76219303,-35.32491124,-2.813330832,25.31003341,100.4719943,71.61611822,38.36348557
1856.963063,-2.825007639,-29.93293252,37.95489611,33.69224405,61.27471468,-54.87390064,-41.25067861,-49.979849,-7.071132797,-6.384063446,2.56050545,19.82006596,22.89579931,24.27583806,-51.42100744,16.01572879,-4.922623986,55.22987952,57.90091842,-2.601239627
1859.888226,-26.47729094,-10.1367819,-7.93245827,-30.27128048,-13.05395561,109.1695932,165.3121268,104.6648139,78.51378073,55.17586041,103.4612422,169.1130617,77.56782225,37.71601685,135.0390276,77.48408298,12.85820971,87.68104756,65.11588828,-0.341168003
1862.810053,-20.61723794,28.11453412,-10.16493226,-38.15966405,57.87357977,24.41532186,87.00792804,-56.41564332,-9.37558652,41.65531329,38.08722324,68.24224312,-7.292757479,19.07975232,-1.797754065,38.50908089,59.21713204,125.0163149,80.62999169,27.21681664
1865.728557,38.35981681,11.26013437,40.39177888,-19.92063174,88.94651407,-50.74611189,-32.62538632,-24.2870149,-117.9708039,-18.86089095,30.69225722,-49.86215112,-33.84970962,4.826001674,-14.69574452,-18.46737606,55.46170263,130.362909,79.09773882,36.09444693
1868.643751,90.72095176,147.9638779,99.78444251,83.72917273,71.1558643,97.52455884,120.0090757,94.02975446,41.6423869,-12.18568874,84.81329248,-5.336080218,21.8810356,1.020651674,152.5716467,8.639512754,-7.115734027,111.4878766,55.47825848,16.39826485
1871.555648,58.24320535,-10.96913501,125.7132252,100.2301832,117.3906709,10.5499615,-8.365530345,-14.33485624,46.63707288,25.71624148,-26.31646254,32.8822963,-15.9921822,-19.09123322,-29.24510005,19.71767578,-49.45319534,53.8514324,27.57288642,-7.689583743
1874.46426,42.29418136,128.230026,107.9966058,39.31951919,105.6655015,3.883609175,33.23072412,96.81312885,-44.34841459,18.01400521,-76.56294871,-2.332517234,-37.64580893,-42.67071709,-57.00400916,-37.42486219,-26.17778366,-3.27018003,12.26925704,-12.2025163
1877.369599,-24.78334865,6.243959615,60.90010813,-9.373985138,14.22381315,16.30014506,76.89136503,65.0039691,2.541311494,-12.88958738,114.6252339,29.00838984,39.90868326,-35.47496669,49.45732396,-62.98214134,12.00853173,15.4553938,8.097348344,-1.781025241
1880.271679,-37.13258884,63.13431704,15.42129477,39.26906649,17.40965751,-40.28967431,24.67531322,-43.97225789,16.35633471,-27.29645236,56.23354146,22.15284614,26.30289243,6.708133542,-60.91666359,48.70802291,12.08899757,74.019502,3.322740308,5.940776759
1883.170512,-2.461418152,-34.00104187,-0.2980454,-9.561972053,7.475549733,39.95794838,1.534248468,68.37822005,-20.17273116,-12.11573068,-21.52295838,-28.24448876,-18.92514104,65.90123165,16.81705404,67.49597209,-0.502615022,97.5241329,-4.53568621,12.62647351
1886.06611,-17.06749322,-88.6803014,9.0376896,-72.08319307,-32.38771481,81.91201034,9.411387625,18.98308881,17.37299992,29.99778624,67.11205047,43.97925032,67.39000469,104.08378,68.06470956,-13.4397367,7.276425752,100.7223649,-5.231250096,21.26644896
1888.958487,27.22489168,110.9552899,8.50980066,7.164942588,51.36187899,113.4098496,172.3104807,120.6843955,44.78364988,56.28744013,43.87614017,72.49457301,96.11964537,79.42026131,52.6764852,12.82464267,11.55662829,90.98888324,8.667512971,12.12587514
1891.847655,1.244703496,-8.42885871,-16.53235775,9.913072952,78.63047979,-4.147822653,10.01753488,10.58021491,-19.57374663,42.63827732,-6.854987394,-21.29945907,-2.923613189,14.90139849,3.033878202,-12.08149863,-1.444395651,60.58234588,30.39111613,-14.83477097
1894.733626,-63.42065905,6.737038622,-25.6143563,-4.801181787,11.40888713,-0.263482255,53.10628491,-72.47238528,36.65902011,18.43743244,-69.6663742,-47.7428692,-23.77118802,-13.95542982,-42.26138363,-40.95730081,-0.402611357,56.71411974,44.86572817,-17.61671667
