Wavelength,AAB_AS_S2_I1,AAB_AS_S2_I2,AAB_AS_S2_I4,AAB_AS_S1_I17
2210.287512,68.96467503,52.94,38.69,145.4032432
2211.097565,73.64343511,49.77,34.36,140.3845363
2211.907484,79.69084897,51.16,35.46,130.6046976
2212.717269,86.74073032,55.52,57.47,123.6295705
2213.52692,94.3136704,59.58,80.4,116.4109787
2214.336438,101.8479147,60.98,83.73,103.0860426
2215.145822,108.7438305,60.29,97.56,87.2422268
2215.955072,114.4178892,59.88,119.11,73.5645442
2216.764188,118.3597819,61.17,130.09,64.0170239
2217.573171,120.1837928,63.79,138.62,63.44306176
2218.38202,119.6659107,67.04,136.92,59.42072191
2219.190736,116.7627905,70.84,148.69,39.77784083
2219.999318,111.6151028,75.06,174.15,19.97548111
2220.807766,104.5408324,79.02,172.33,14.2468553
2221.616081,96.02089169,82.15,174.63,21.26872032
2222.424262,86.67500279,84.41,179.3,27.78143547
2223.23231,77.22605438,85.69,174.54,25.81808046
2224.040224,68.45409938,85.05,172.73,29.52492869
2224.848005,61.14240633,81.24,164.22,39.55494185
2225.655653,56.01752957,74.23,156.53,42.24961453
2226.463167,53.68581872,66.26,129.61,42.79673319
2227.270548,54.57168882,60.88,97.36,47.35804232
2228.077796,58.86771668,60.56,105.7,51.14401997
2228.88491,66.50940051,65.65,107.44,54.0024641
2229.691891,77.1825391,75.84,91.8,58.38833938
2230.498739,90.36003435,91.26,92.83,58.93168192
2231.305454,105.3574691,111.26,86.12,54.7503666
2232.112035,121.3973823,132.64,87.79,56.53565163
2232.918484,137.6748937,150.36,88.67,61.39848301
2233.724799,153.4174669,160.47,86.9,59.14056974
2234.530981,167.9303458,162.63,89.26,55.67456916
2235.33703,180.6199622,160.72,62.88,53.20454031
2236.142946,190.9934491,160.83,53.4,47.07517832
2236.948729,198.6428214,167.73,47.72,44.57603752
2237.754379,203.2305298,181.65,44.08,47.99492662
2238.559896,204.4926602,197.74,70.24,44.45977518
2239.365281,202.2672353,209.24,74.81,37.98583361
2240.170532,196.5407678,211.83,72.85,48.2995684
2240.97565,187.4936152,205.35,69.5,62.6586161
2241.780636,175.5243092,191.57,77.09,58.58105674
2242.585489,161.2448245,171.99,89.07,51.32631816
2243.390209,145.4507454,148.34,76.7,53.05129589
2244.194796,129.0743394,124.05,82.84,53.51190479
2244.999251,113.1267652,103.49,84.11,52.45798667
2245.803573,98.63263049,89.3,73.05,54.28334506
2246.607762,86.55852773,80.5,73.86,53.01001802
2247.411818,77.73794123,73.43,81.08,42.63196459
2248.215742,72.79585264,65.16,82.63,34.18732724
2249.019534,72.07648536,56.37,68.47,37.65986391
2249.823192,75.58142783,51.2,59.45,43.91743644
2250.626719,82.93293655,54.35,57.28,50.87802915
2251.430112,93.37714265,68.41,62.23,59.35586593
2252.233374,105.8286796,92.64,76.14,61.61477204
2253.036502,106.3822838,100.04,75.21,62.25892266
2253.839499,107.0835319,109.35,74.31,62.39725157
2254.642363,107.932424,120.56,73.45,62.02975875
2255.445094,108.92896,133.68,72.62,61.15644421
2256.247694,110.07314,148.7,71.83,59.77730795
2257.050161,111.364964,165.62,71.07,57.89234997
2257.852495,112.8044319,184.45,70.35,55.50157026
2258.654698,114.3915438,205.18,69.66,52.60496883
2259.456768,116.1262996,227.82,69.01,49.20254568
2260.258706,118.0086993,252.36,68.39,45.29430081
2261.060512,120.0387431,278.8,67.8,40.88023422
2261.862186,122.2164307,307.15,67.26,35.9603459
