Wavelength,HS_V2S1_AAB_C4_S2_I2,HS_V2S1_AAB_C4_S5_I2,HS_V2S1_AAB_C4_S5_I3,HS_V2S2_AAB_C1_I1,HS_V2S2_AAB_C1_I2,HS_V2S2_AAB_C1_I3,HS_V2S2_AAB_C2_I1,HS_V2S2_AAB_C2_I2,HS_V2S2_AAB_C2_I3,HS_V2S3_AAB_C1_S4_I1,HS_V2S3_AAB_C1_S4_I2
435.0736847,2.020726406,49.5876004,72.57138052,15.34220153,41.95382762,26.95520001,35.78822318,70.87403088,97.11398914,66.06961642,16.32270521
436.191727,5.189954026,38.69268077,62.84467073,15.4505866,39.00330646,35.57787518,38.17352114,68.80534379,88.61102032,62.79483683,17.6991162
437.3095654,8.892860065,28.49497199,53.55925872,21.43948736,40.8965881,47.2060751,43.55037838,68.66404592,79.62608383,58.872683,18.28682847
438.4271999,12.70355465,19.50747849,44.7279708,23.80868887,41.04872929,52.72156354,47.72073262,66.3374189,70.49102553,53.05468902,17.89765539
439.5446307,14.36214855,12.09801595,36.49409532,16.29931386,34.42418639,45.78128626,44.11500976,59.84171278,61.48413391,45.60599124,16.70866165
440.6618577,12.31712985,6.456301336,29.20758072,7.510680121,25.57192585,36.63860035,32.51437424,52.81066464,52.83174717,38.29083136,15.20664454
441.778881,8.240019861,2.579621802,23.24817618,8.93157779,20.42662353,38.20330107,21.73862136,49.67427846,44.69602628,32.81278126,13.94653832
442.8957007,5.309273365,0.28711022,18.78270161,17.12923548,17.91305982,44.20885033,18.51254307,50.28493209,37.16156159,29.43317068,13.31761811
444.0123169,5.306557779,-0.732518828,15.70285466,21.83102776,16.34156175,53.11016912,20.53972176,51.99007347,30.25049939,27.34362322,13.49347878
445.1287295,7.258579183,-0.851959856,13.75173868,23.47591879,18.80091295,48.31312068,23.36370523,54.29271242,23.97214275,26.02278265,14.54395375
446.2449386,7.922409552,-0.433448944,12.64919483,27.53094897,25.66112873,52.45020012,25.50592451,57.96995999,18.38570405,25.62169579,16.57221403
447.3609443,5.387057275,0.234448362,12.1286856,32.0528859,30.87367372,55.13561321,26.48054161,61.6070998,13.65153352,26.12800841,19.77855219
448.4767466,1.808825028,0.985718414,11.97330751,32.89301739,30.37941435,45.54685895,26.6129426,62.77225056,10.04933137,26.73881918,24.42102939
449.5923455,0.432391209,1.79786412,12.10847899,31.43630535,27.04054263,47.26820467,27.46050389,62.11894176,7.939734354,26.43522984,30.69205848
450.7077412,1.997802431,2.769871213,12.66867233,31.97373511,25.85096197,37.7611888,29.492525,63.46789915,7.665720893,25.13406525,38.60142301
451.8229337,5.393494747,4.063384626,13.93778217,35.26562801,28.56377174,38.21768106,30.76499659,69.1103412,9.43242084,23.9840456,47.95234044
452.9379229,9.504768486,5.834760213,16.19280698,36.80900547,33.75027617,37.45142532,29.39267589,77.32606726,13.22299426,24.41835421,58.42367081
454.0527091,13.76567192,8.180996424,19.57042853,34.65239319,41.0576083,29.15932197,27.24232768,85.72167812,18.78302033,27.01327113,69.70708872
455.1672921,17.83676272,11.10646459,24.02878056,32.90430195,51.54888167,39.54702266,27.28766751,93.83991066,25.66718288,31.10785265,81.61239759
456.2816721,21.89427336,14.51653895,29.41284191,32.8530263,62.70530396,38.74183113,27.76023111,101.0117056,33.32671065,35.50145137,94.06538893
457.3958491,27.3453073,18.24346352,35.59703494,30.75902714,69.30131633,35.10222577,25.42529523,105.2981387,41.21558371,39.7654203,106.9985176
458.5098232,34.92324239,22.09931802,42.61027077,25.35412976,70.25093502,32.27896605,22.13778496,106.2722846,48.88525563,44.83501957,120.1995191
459.6235944,42.59600878,25.93097406,50.61452676,19.17936023,69.66466926,30.35196856,21.97346697,106.7398198,56.03740098,52.03613514,133.1953947
460.7371628,48.18841396,29.65296779,59.71207203,15.79542322,71.97711413,30.88456099,25.71049985,110.4415104,62.52789772,61.32492549,145.2393208
461.8505284,51.97490792,33.25365222,69.74729609,17.99080777,77.99458364,32.5954166,30.91565566,117.6842423,68.3413676,70.41027255,155.4513363
462.9636912,54.1588765,36.78726391,80.32948457,22.63463112,83.2637268,46.07786598,33.63557059,123.3726481,73.56235421,75.93989526,163.1157567
464.0766514,52.96034376,40.3606548,91.07885153,20.64969226,81.58192768,37.50382516,30.40204723,121.3262863,78.35505889,76.16606425,168.0201351
465.1894089,47.65151415,44.10733624,101.8290869,9.840869939,73.0961521,20.50979945,21.7816693,111.3627035,82.93854489,72.6688506,170.6133641
466.3019639,41.11342197,48.14268003,112.5753736,0.798650615,65.54826008,11.09426553,13.18623239,100.0792324,87.53463839,69.23912296,171.8263325
467.4143163,37.25648172,52.5159587,123.2490201,1.545543952,64.76746166,11.92718776,9.611449441,93.77528981,92.29629539,68.78696882,172.6414829
468.5264662,37.00083692,57.18458778,133.5517714,5.723074925,68.21877287,22.52186998,9.581110366,92.39739198,97.25029849,71.11849089,173.6680775
469.6384136,38.13835024,62.02112467,142.9729521,5.129758247,70.39796836,20.45269924,7.615006497,91.5286372,102.2808615,73.49001371,174.9561152
470.7501587,37.78461972,66.83724869,150.91114,1.424590803,68.86198272,18.34339378,2.491901844,88.27581343,107.1513226,73.09446804,176.1056183
471.8617014,33.9214258,71.40332508,156.7525631,-2.362483433,62.82803433,14.4800562,-1.795527054,83.35951956,111.5388378,69.13634339,176.5356975
472.9730419,27.31616455,75.45730688,159.8743981,-6.067880398,53.35830166,16.22507945,-1.619856059,79.32868509,115.0704841,62.97720346,175.7014538
474.0841801,22.23061017,78.71059408,159.6774879,-6.118831088,45.46036526,17.910321,3.56286566,78.31243334,117.3669143,56.64388607,173.1416461
475.1951161,21.15913887,80.86814653,155.7596306,-1.569939799,41.67267776,20.9237579,10.2485826,79.70668276,118.0993036,51.21164203,168.4414389
476.30585,20.45887017,81.67484405,148.2050595,0.163133319,36.67366821,20.16541733,12.42230782,80.13997526,117.0516309,46.51020818,161.2990944
477.4163818,16.16290342,80.97632726,137.7833606,-4.081452894,26.39223048,4.452154542,9.164865546,77.63573803,114.1676888,41.98065383,151.7364233
478.5267115,10.63619097,78.76251087,125.8348652,-8.338900881,16.13370284,-0.851684395,7.020115434,74.03445079,109.5593705,37.27125026,140.2734791
479.6368392,8.572529161,75.16927722,113.8538804,-9.200380326,13.06243175,-5.865728994,10.83979916,71.87443329,103.4755217,32.15748413,127.9084252
480.746765,10.11705807,70.44097743,103.0350599,-8.070706877,16.86050272,-3.89557199,17.98986317,71.32524801,96.25207803,26.70910121,115.9225432
481.8564889,11.85204419,64.87756091,94.06202596,-4.99017429,21.55493708,-0.436628823,22.76456269,70.40357481,88.26474548,21.90755208,105.5845985
482.966011,12.55816877,58.79062451,87.19141681,1.4141764,23.00115324,-3.506820471,22.49955013,66.85441801,79.88946698,19.67067057,97.79866234
484.0753312,15.14606853,52.47703093,82.42843931,11.94364733,22.85720924,1.640108741,20.79807308,61.09570557,71.46467158,21.62537711,92.79109629
485.1844497,22.33595633,46.20358621,79.55987084,25.57902413,25.52530502,5.990029435,24.41644434,56.95265281,63.25349384,27.50500069,89.98720448
486.2933665,31.97598393,40.19692691,78.04433348,38.78955829,31.98019786,17.31380696,34.22372547,57.10049669,55.41987629,34.76654665,88.17580255
487.4020817,39.0618131,34.64271572,76.99393003,49.06330381,38.60546156,27.14020917,43.36556702,59.0636727,48.04060924,39.98366404,85.94782331
488.5105953,42.21390473,29.69856524,75.44672201,57.62930173,42.1186261,30.13440681,46.24677397,58.22888928,41.15863196,40.99289719,82.25993419
489.6189073,44.44585748,25.5138187,72.82329016,64.80688483,42.07077677,31.4727983,43.80681873,52.95679198,34.85311018,38.23101285,76.85174009
490.7270178,47.43370226,22.24233054,69.21062082,67.79464849,39.03988861,24.22235052,40.11120991,45.01453653,29.28268724,34.30491153,70.29168736
491.8349268,50.37350318,20.04076327,65.24303734,67.84553728,35.29048193,18.72589839,38.62996242,37.27826959,24.67923039,32.08200741,63.65228557
492.9426345,53.37487699,19.0561082,61.71058541,69.78845681,35.03398414,16.14039324,39.86228593,32.00851765,21.2864611,32.68848716,58.02788558
494.0501408,56.19148094,19.41046916,59.20835364,71.5726459,39.01456666,22.13934808,39.69960515,29.44786683,19.26921608,34.9515067,54.14262652
495.1574458,57.10819912,21.185185,58.01059554,68.64795488,42.93796846,23.42425709,34.4603924,28.00279536,18.63608123,36.83528893,52.20985915
496.2645495,56.90598938,24.39627264,58.10563958,64.66536123,43.70650419,17.40915393,28.1596915,26.65586306,19.20931176,37.49949174,52.03373861
497.3714521,58.26995467,28.95691566,59.24522453,62.7921363,41.70050416,27.47109752,27.80048077,25.82658706,20.65409145,37.6843265,53.18582688
498.4781534,60.35268855,34.64599918,60.98931278,58.78438265,38.28966871,27.99722543,33.19136538,25.56169818,22.56565856,38.10298346,55.10668316
499.5846537,59.35677116,41.11587398,62.81266742,51.17317707,35.46599439,23.04585003,38.56729052,24.51911935,24.59504329,38.02709505,57.13016041
500.6909529,53.27069448,47.95532656,64.295731,42.07261396,33.48777048,26.14480881,40.0308486,20.6424666,26.56879995,35.80809235,58.5379922
501.7970511,42.92199156,54.79014545,65.37163523,30.1746534,28.52064786,14.88069723,36.68917398,12.88984537,28.55467421,30.57985909,58.74276869
502.9029483,30.69166381,61.37696918,66.52146913,16.75358623,18.90477193,-3.105199896,30.22645333,3.496468865,30.84593651,23.23160336,57.55337149
504.0086446,19.62872469,67.64346623,68.73618525,8.542043353,10.01053008,-7.313008593,25.62922685,-3.134440271,33.86303346,15.82664725,55.3307252
505.1141401,11.6081904,73.65881964,73.18127776,6.161464755,6.645978943,-1.560035747,26.5046491,-5.245631627,38.00292204,10.35443485,52.89337432
506.2194347,6.054686691,79.56011894,80.72591837,2.497565866,6.709443293,-5.690542492,29.33885251,-4.914119834,43.49623545,8.063675295,51.22112798
507.3245286,1.905051002,85.47654025,91.57005462,-3.516656584,6.728417942,-9.363639448,28.14199169,-3.810490978,50.32087144,9.579519093,51.0978863
508.4294218,-0.225111282,91.47927481,105.1060975,-4.761735201,7.072822498,-6.597184162,23.33059055,-1.130911197,58.18737297,14.95149973,52.80366822
509.5341143,1.186022314,97.56510461,120.0450725,1.257686987,9.365317906,-3.527202411,20.40075449,3.92243053,66.58963484,23.17370901,55.956618
510.6386062,5.916027029,103.6702492,134.7584923,9.316892086,13.28253881,5.279311306,22.12464311,10.07088405,74.90908889,31.91776621,59.616513
511.7428975,9.67014472,109.7025459,147.7111875,15.18792336,16.12557975,5.958192092,25.50146802,14.22774427,82.55231603,38.39605597,62.66112905
512.8469882,6.555345343,115.5719725,157.8232281,17.50934319,14.12932329,8.533904448,24.21600444,13.37864253,89.08597639,41.16703708,64.26976064
513.9508786,-2.537539813,121.2007618,164.6342342,15.12711238,7.089752302,5.220462007,15.1568218,8.214939085,94.32248783,41.5009712,64.26205545
515.0545684,-7.63856605,126.5100803,168.2210253,11.04644742,0.916112301,-6.114071787,4.170323906,4.370354425,98.32098357,42.77848099,63.10996483
516.158058,-1.930359073,131.4020811,168.9320635,11.05820934,-0.132725841,1.46342612,0.448215792,6.480937219,101.3063277,47.98441721,61.63351211
517.2613472,8.688349554,135.765136,167.1478714,14.52058677,0.54072376,1.474250983,4.845426599,12.48459734,103.5535065,57.5259434,60.60518988
518.3644361,15.05523128,139.51052,163.2803327,16.5146893,0.148752509,-5.415396827,9.693970612,17.33601958,105.3001017,69.48776814,60.51319746
519.4673248,16.40252814,142.6142354,157.9723277,15.70222055,1.802847789,0.945718293,9.081373613,19.44900725,106.7036861,81.69417705,61.54531038
520.5700133,17.65070945,145.125715,152.2168016,13.52630259,6.695719668,3.196218107,4.688259087,20.6603959,107.8339646,93.18756236,63.66210539
521.6725016,23.06407388,147.1272182,147.1764059,13.15301989,11.13662717,-1.137622369,2.689309968,22.89266857,108.6845842,103.8613665,66.62439247
522.7747899,33.29332853,148.659609,143.7732627,17.75601581,12.53424303,7.6885061,7.404984041,26.09580649,109.1982377,113.0409281,69.96103578
523.8768782,43.17890345,149.6518483,142.3436705,24.01015099,11.55429798,14.64219156,17.2741468,27.79239248,109.2989083,118.9060743,72.98706877
524.9787665,46.27461865,149.8923011,142.582129,24.34546079,10.20092596,8.820582895,26.29597495,25.4207541,108.9174149,119.753447,74.96898006
526.0804548,44.05505713,149.0547077,143.712871,17.88256776,10.36812647,9.349580367,31.36294116,19.94850844,107.9907763,115.8418016,75.36162475
527.1819433,45.10494504,146.7597884,144.694296,13.27991624,12.47185458,6.87066168,37.43732193,15.67878849,106.4300738,109.6266638,73.94107434
528.2832319,53.8062348,142.6444493,144.4111411,18.80395675,15.16774318,9.456913883,49.94880577,16.04340494,104.0824478,103.8770488,70.76477524
529.3843207,65.11333822,136.4261825,141.9427812,31.93125055,17.00199539,22.5164757,64.99352405,20.58904931,100.7253941,99.54822998,66.04221713
530.4852098,72.33251025,127.9640198,136.8795,43.28884876,17.78136442,25.57995954,75.59547702,25.9564997,96.10734268,95.53903909,60.03029708
531.5858992,74.43644445,117.3130047,129.467268,47.54300426,17.55487659,23.05896803,81.7105877,28.95722775,90.01782468,90.23295366,52.9910469
532.6863889,73.34801011,104.7600393,120.4250705,45.31249781,15.28911394,19.40095045,85.57233328,28.85680258,82.36229945,82.89894194,45.18553808
533.7866791,69.72773629,90.82925985,110.5708883,41.3823278,10.50075232,16.80823959,85.51372779,27.48785805,73.22833348,73.85482513,36.88130695
534.8867697,63.89736315,76.24951792,100.5443548,42.0103366,5.208215456,16.4394478,81.13071001,27.22812971,62.93164859,63.81871593,28.3803457
535.9866608,57.04733292,61.8831051,90.77685339,48.17856657,2.284123999,13.89505527,76.42895593,28.70748262,52.03084733,53.27956074,20.07733934
537.0863525,49.38043478,48.62420921,81.63726854,55.57023114,2.126482483,10.11079927,73.05052365,30.29683841,41.30039927,42.4838952,12.53798918
538.1858447,39.20803039,37.28088661,73.58014359,59.71585634,1.793230379,8.954321919,66.57333853,29.57719644,31.64941069,32.22607533,6.51993634
539.2851376,27.17343384,28.45828048,67.16338022,57.69975628,-0.476386547,8.524999719,53.95286999,26.2634074,23.97903464,24.74353501,2.852299249
540.3842312,19.13499491,22.46948057,62.89413628,53.38117189,-0.062769937,-4.678610707,40.51109364,24.32148778,18.99719491,23.19256837,2.167318003
541.4831256,18.95813015,19.3038372,60.97524023,56.69619388,8.638937003,-4.78931117,33.73656693,28.71560287,17.04684909,29.32375705,4.587725362
542.5818207,21.88737126,18.66772652,61.15145615,68.52964202,22.7298159,6.725741479,33.20900664,39.18908301,18.02250127,41.65959414,9.567679787
543.6803167,22.06668398,20.08393567,62.83277046,79.28231154,35.56472219,6.975868054,33.24664671,50.61798364,21.41555934,56.46970643,16.03184165
544.7786136,20.47261092,23.01226794,65.42749125,84.98043547,46.35188191,14.7708961,31.51181982,59.09959407,26.45752258,70.30987303,22.7279504
545.8767114,19.07964862,26.95318387,68.61707577,88.29454044,56.19888058,25.83841714,29.20105766,63.91998414,32.29096337,81.22225128,28.56685374
546.9746102,16.03708154,31.51269157,72.38074811,89.53972258,62.95109511,27.19525653,27.48653518,65.43826042,38.12036551,88.1487393,32.82054997
548.07231,10.71083749,36.42050894,76.80819817,89.0874035,65.98811542,20.67027442,27.15344182,64.65678707,43.33029857,90.3268661,35.19709743
549.1698109,4.741494529,41.50467466,81.88224279,87.66809357,67.34383389,28.17326384,27.7362544,62.95970364,47.56944774,87.68058002,35.83825639
550.2671129,-1.303949956,46.6423821,87.38066954,81.64467826,67.26909047,28.83728963,26.78056882,60.92254352,50.7916037,81.59558205,35.24835408
551.3642162,-5.795236859,51.71578391,92.9024896,69.81784888,65.58505122,22.78009148,23.62244787,58.87616594,53.23500083,74.88591493,34.12758346
552.4611206,-5.776779812,56.59357055,97.93009778,58.62687388,63.92696768,32.07071237,22.37884586,57.50116978,55.33186394,70.44908419,33.1154078
553.5578263,-2.403642447,61.14674327,101.9067293,52.9764871,62.60766606,32.34575709,26.72134087,56.83137638,57.577415,69.54454188,32.57497625
554.6543334,-0.242711975,65.29649968,104.4061049,50.33855215,59.28288159,39.33116083,33.44889814,56.23359249,60.41360917,71.14179665,32.57621814
555.7506418,-0.505046629,69.07954299,105.3944306,46.2652222,52.51153559,40.33861711,36.92831082,55.09832421,64.16477938,72.79226002,33.06137695
556.8467516,-0.87111773,72.70481265,105.4066073,39.85062953,43.88164657,32.296457,37.30168208,52.63859945,69.02382877,72.34684895,34.02266752
557.942663,-1.466790953,76.57480659,105.4413369,32.07371621,35.40728949,39.26735962,37.83145837,48.37222039,75.06961907,69.29500001,35.56694817
559.0383758,-4.634282212,81.25636085,106.5994418,23.32631802,27.28814866,41.3895269,38.5422743,43.10392229,82.30248012,64.91992695,37.88084249
560.1338902,-8.914203302,87.39991508,109.7175963,15.74686157,19.08366481,37.29289773,37.80627831,37.88413351,90.69504236,61.49102386,41.16856855
561.2292062,-9.655622852,95.61633795,115.2369372,12.0413267,10.75588822,32.06047305,34.81616651,32.62093662,100.247419,61.17979322,45.60756116
562.3243239,-4.938011161,106.3344799,123.3165486,11.22723303,3.377377036,27.57727462,29.1028962,27.62934948,111.0232413,65.1569496,51.3202219
563.4192432,3.465369192,119.6786044,134.0011664,10.60678657,-0.42609238,27.4582858,22.7613692,24.8224858,123.1366372,73.11190295,58.34768429
564.5139644,12.31191249,135.4057076,147.2837068,8.342053769,-0.067627714,29.27124668,19.67185987,24.7698665,136.6769675,83.51854235,66.628884
565.6084873,18.46450896,152.9218927,163.0674054,4.291087942,0.414137888,27.15933998,18.89689404,25.14077584,151.593112,94.76864653,76.02663288
566.7028121,22.05994609,171.3658606,181.0734407,2.182281139,-2.327315304,18.92034048,16.0362911,24.8198738,167.5848398,106.4109328,86.38569694
567.7969388,28.23014108,189.7273993,200.6919775,6.335786146,-5.009585422,15.71726149,12.93930643,26.64185545,184.0483018,119.2177265,97.51876505
568.8908675,42.34501752,206.9717931,220.8408997,16.7741802,-0.855500231,17.94672651,17.56310503,33.49530463,200.1018825,133.7018561,109.0691571
569.9845981,62.66849598,222.1579463,240.0118392,30.62551225,11.56082226,30.21241135,32.27330667,43.69653184,214.6924716,148.4000274,120.3670018
571.0781308,80.06169745,234.5470384,256.6286291,42.62496154,25.166835,41.82726467,48.69764384,51.91764142,226.7643112,159.9076724,130.4634889
572.1714656,87.44123079,243.6863843,269.5886721,46.26158237,32.32522369,43.5764892,56.55949874,54.12901769,235.4576158,165.0830033,138.3908629
573.2646026,87.60652414,249.4353764,278.6315173,42.35974684,33.6490538,42.43767451,54.22968935,51.00640801,240.2815952,163.4430675,143.4808602
574.3575417,87.96033778,251.9117774,284.2474223,40.1994604,34.72656247,30.81868213,48.0143253,46.39800531,241.1996242,157.4172041,145.5073491
575.4502831,90.36673933,251.3806569,287.1823487,43.67543778,37.31418957,37.09629832,43.46188998,43.17983929,238.5973016,150.3208234,144.5794436
576.5428267,91.63149234,248.1420503,287.9060901,47.87366177,40.23814407,47.16894899,42.39356784,41.99216907,233.1505191,144.1351483,140.9371102
577.6351727,89.77795575,242.4649006,286.4039526,51.17838079,44.45816645,42.1175809,46.60101309,42.75655465,225.6373382,138.8999492,134.8435196
578.7273211,83.80477712,234.5810807,282.3570134,54.65956356,49.7989076,53.57015163,56.70702556,44.73772471,216.7534072,133.5219268,126.6265305
579.8192719,73.24845794,224.7250492,275.4945244,54.86248156,52.78259246,52.44697976,68.29886831,46.54230261,206.9967558,126.8062229,116.7786897
580.9110251,62.13665783,213.1898777,265.847223,51.21339762,52.79633343,44.06229979,76.16491891,47.9165598,196.6553678,117.9349778,105.9429724
582.0025809,55.40956232,200.3683813,253.7706267,49.49615314,53.32991164,50.19891961,80.38875674,49.2224489,185.8740553,106.4693118,94.70195463
583.0939393,50.38241633,186.7606983,239.8046636,51.01148904,55.51540958,52.65959903,83.24114855,48.84352703,174.750385,92.50624847,83.34153629
584.1851003,40.61254464,172.9470959,224.5267575,49.18494841,56.56893206,59.81756816,83.87631394,44.53343634,163.4213007,77.22780028,71.85016856
585.276064,27.18858728,159.5324153,208.4982387,39.94612593,54.25572355,52.63617927,80.45517506,37.30610618,152.1182956,62.94764739,60.16097837
586.3668304,17.66044011,147.0687649,192.3137769,28.05155017,48.61043979,39.11553372,73.66968118,30.80470005,141.1762866,51.88040206,48.39267935
587.4573995,14.74637205,135.9701307,176.6901086,20.66158423,40.83815043,41.82113261,66.04268577,27.24614093,130.9903622,44.56174545,36.902955
588.5477715,13.54155873,126.4448882,162.4638588,20.00551705,33.33303123,36.69740868,61.09822359,26.33022702,121.930288,39.60351847,26.19524494
589.6379463,9.105153882,118.4719097,150.406121,22.19568041,27.47635546,38.95327304,60.50335989,26.90752793,114.2403502,35.10407933,16.82160459
590.727924,1.55974361,111.8280092,140.9368115,21.30357677,20.83078561,37.71596544,59.14649666,28.15570008,107.9609829,30.45980578,9.344271144
591.8177047,-4.889225651,106.15154,133.9216561,18.31572727,11.38537562,24.54323747,50.72277099,30.65892739,102.8985246,26.99410035,4.283919561
592.9072884,-5.368309904,101.0159438,128.6464935,20.73002901,2.789746488,33.77158315,39.57306268,36.32513898,98.65046867,26.72093454,1.960151136
593.9966751,1.575468648,95.99671654,123.9760014,30.7157615,1.11460595,35.8319271,36.61353816,45.6525978,94.68264535,30.20235468,2.270665018
595.085865,11.47728489,90.73120036,118.6965809,43.18948668,6.868018672,35.21539045,43.02952673,55.66714557,90.4467958,35.39343803,4.588669706
596.1748579,16.59217344,84.97168589,111.9844713,52.35116954,11.92497925,50.79737516,47.57638979,61.67996432,85.5129584,38.81175568,7.905210602
597.2636541,13.95541172,78.62045213,103.7984234,53.98937786,8.006597079,50.40720435,41.1217505,61.58294225,79.67358096,38.377805,11.1615966
598.3522535,9.281736702,71.72827165,94.91381308,49.11049398,-1.879320647,46.47819897,26.59551091,58.12743296,72.97280668,35.17340983,13.55916411
599.4406563,8.652375943,64.44776094,86.47465499,46.05246425,-6.980044298,50.45128748,13.55132425,55.78564053,65.64303825,32.21439398,14.6607232
600.5288623,10.25470231,56.96632285,79.29766119,50.75960049,-3.510746655,52.59839291,7.85146342,56.03204599,57.99098199,31.72973757,14.30427973
601.6168717,9.336422799,49.45623436,73.38889732,57.04484361,1.477208911,60.90714911,7.600873649,57.33869694,50.30593861,33.62859226,12.52672181
602.7046846,5.839144628,42.0679634,67.99308858,55.80632174,1.763394862,66.24359702,7.724547045,58.56255223,42.83618188,35.90097837,9.619204921
603.7923009,2.145375271,34.96300845,62.10643176,49.20733761,0.298452928,57.36261961,6.235380254,59.7169821,35.83128558,36.0944167,6.217869584
604.8797208,-1.81792597,28.36342538,55.09279653,44.03488286,2.605245737,53.41766639,3.330456554,59.68758634,29.61778699,32.72572319,3.255992163
605.9669443,-7.060040254,22.59040907,47.07474855,39.42136975,8.402078683,48.53763396,-1.566245477,56.1854729,24.66375538,25.88907407,1.753074498
607.0539713,-12.31329739,18.06615237,38.98204205,32.6162569,14.47446785,35.96807094,-6.613719325,49.11237455,21.58656176,17.04537922,2.56582004
608.1408021,-15.30488292,15.26498304,32.2957296,26.2221697,21.0957336,30.81011708,-6.367162444,41.50631024,21.07546478,8.410209263,6.245774958
609.2274365,-15.5643155,14.62601033,28.62052129,22.24530989,30.70803669,24.15654601,1.057213773,36.10596617,23.74132532,2.278482883,13.0712197
610.3138748,-13.37285082,16.46333694,29.27882918,19.41235118,43.16016385,19.77501388,10.87561685,33.36852068,29.94612549,0.363417006,23.1960621
611.4001168,-6.831993578,20.90733095,35.05731584,19.92492213,57.10047396,9.080254076,19.81506974,33.14999727,39.67281246,3.08170782,36.74923794
612.4861627,5.977835361,27.88599585,46.08721707,29.08672519,73.28196523,5.838163079,31.85496413,35.30091704,52.47462915,9.18461882,53.76010714
613.5720125,21.81675793,37.13538068,61.79615125,45.82088268,91.66977715,22.33555649,51.27656467,38.63075004,67.52120209,16.51474599,73.9729491
614.6576662,34.74453343,48.22352565,80.94913059,62.61613714,108.7651157,25.11143295,73.86142457,42.13700395,83.73778948,23.6004277,96.74038056
615.743124,44.01553781,60.57854404,101.8209553,75.63865516,121.7149226,30.61741787,90.83234516,46.76096313,99.99995638,30.36015269,121.079339
616.8283858,53.70071604,73.52277316,122.4827638,86.659725,131.8072022,35.63214808,100.9008556,53.62899757,115.3192617,37.03811651,145.7977579
617.9134517,64.7314703,86.32236986,141.1573548,96.19583635,140.6700344,35.41469065,111.3621674,61.16452397,128.9673794,42.91085466,169.6134169
618.9983217,73.1055468,98.25697742,156.5898149,101.9129961,145.412323,43.54421347,125.7894305,65.54199428,140.5237716,46.6546966,191.316926
620.082996,76.14011406,108.7001603,168.3155285,103.839641,141.8273802,37.6146849,138.6691084,64.22040541,149.8582295,47.88654582,209.9984254
621.1674744,75.31975659,117.1873322,176.6607015,104.946882,130.5672604,32.73654211,143.7877419,58.44787848,157.0616122,47.69667007,225.1835657
622.2517572,72.96150302,123.4450541,182.4300745,104.7235817,116.4056663,40.94076275,141.3400106,52.36317922,162.3351805,47.45249065,236.723798
623.3358443,70.82606353,127.3705156,186.4484904,99.50353475,104.5698626,44.62322078,136.3293133,50.31534329,165.8618295,47.45082083,244.5264278
624.4197358,70.74103233,128.9753392,189.1857193,90.58308307,98.32909853,48.74939143,132.2724319,53.49938186,167.7056669,47.00334957,248.3651832
625.5034317,72.04689109,128.3277002,190.5926192,83.04853749,95.15194345,58.77470028,126.9213187,57.74086611,167.7872314,45.62150549,247.9226454
626.586932,71.02137374,125.5296177,190.1834476,75.96169707,87.60362112,64.92087975,115.6800031,56.87854362,165.9523886,43.5541719,243.0295572
627.6702369,65.4201004,120.7362043,187.3374767,63.39947745,72.7660883,62.7267276,97.81678594,49.39515005,162.1020551,40.77822208,233.9469191
628.7533464,55.93349053,114.1966299,181.6906919,46.55781754,56.64035414,55.56975171,76.89337206,39.23859399,156.3140902,35.93421622,221.4976141
629.8362605,43.07749737,106.2829134,173.4106258,32.56730128,44.63781999,44.74594254,56.3440411,29.99208827,148.8959763,27.26776368,206.9414316
630.9189792,27.30087545,97.48145685,163.221714,20.61384163,33.61875295,35.27430642,36.73606183,21.38971226,140.3487519,15.04050268,191.6661442
632.0015027,12.2656973,88.33610933,152.2056493,6.334912611,20.52096324,26.57332774,19.15401363,12.68256173,131.2594589,2.646710803,176.8667279
633.0838309,4.193447504,79.35031091,141.4679159,-3.703469568,11.69606029,14.86502316,8.479785229,6.248294961,122.1563907,-5.383836581,163.3152985
634.1659639,5.833579528,70.88421076,131.7820851,-2.204114233,13.46295038,15.96174574,6.808606434,4.707015545,113.3777228,-7.003264058,151.2472155
635.2479018,12.93424359,63.09951544,123.3853763,3.339349928,20.29937694,19.18070687,7.142562154,6.475677317,105.0128289,-4.278040145,140.412542
636.3296446,20.17502917,55.98076649,116.0534307,3.733293226,23.23861979,15.38564327,2.70392789,7.839625288,96.94447624,-1.300379152,130.3186292
637.4111923,27.93530657,49.41001138,109.3704146,4.172155075,23.82847275,11.96823688,-2.007571933,8.175181933,88.96198097,-0.648784648,120.5475262
638.492545,37.4083817,43.24212167,102.986606,12.1150046,28.91468262,13.60638602,0.749428494,9.546694086,80.88626705,-1.800442012,110.9599917
639.5737027,43.82756838,37.35064618,96.76183868,21.75299724,36.93270726,26.55004218,8.180874,12.14207252,72.66381554,-2.211476584,101.712092
640.6546656,42.77402371,31.6483429,90.80952332,24.81669499,41.38944898,18.68601638,11.79516935,14.10216207,64.40718903,0.664782372,93.14737387
641.7354335,37.97320515,26.09518223,85.42353089,25.37143665,43.43557487,11.27989084,11.30768145,15.41437296,56.36776525,7.912575395,85.62549812
642.8160067,35.57662905,20.70388231,80.87413315,30.51030137,49.13069729,17.37666881,13.70850903,18.16901864,48.8510027,18.84203511,79.3201709
643.8963851,36.00003781,15.54939354,77.1987637,38.21745906,58.50336193,15.30119055,22.02218177,22.97687412,42.12053378,31.88377763,74.09405779
