Wavelength,HS_V4S3_AAB_C2_02_I1,HS_V4S3_AAB_C2_02_I2,HS_V4S3_AAB_C2_02_I3,HS_V4S3_AAB_C2_02_I1,HS_V4S3_AAB_C2_02_I2
1521.338384,21.02497526,77.67662481,10.44613296,107.3102847,139.1519082
1522.264261,26.33693495,86.541267,14.13321009,110.8784602,146.2241513
1523.18998,27.16807482,93.73838586,20.80883183,113.7323592,154.0153509
1524.115539,27.10727101,100.2535942,17.02213308,119.4644131,157.0963827
1525.04094,29.41928699,95.96245219,20.31944476,123.7185899,152.8585673
1525.966182,30.05226028,88.11594781,22.09308975,121.6688863,144.1312412
1526.891265,27.78265314,82.58279981,19.52785894,115.9435205,136.0277113
1527.81619,25.43082337,86.48092619,16.29875508,110.4044572,129.2164944
1528.740956,23.57766788,85.50516126,17.25927601,98.46675381,119.7573761
1529.665563,20.39927391,84.76637182,14.97514805,76.1815602,106.0530159
1530.590012,17.00248618,86.18640385,8.030122281,54.15192152,91.19335783
1531.514302,13.53023627,85.97048391,8.480625032,39.09959505,78.10309891
1532.438434,10.02171046,80.75966288,6.705677854,24.79283573,67.59647898
1533.362407,7.707320743,77.55468518,4.770222713,9.127798993,61.29452284
1534.286222,8.062384221,83.94183283,5.595411911,1.665471001,61.72954746
1535.209879,7.732570228,77.23380688,7.93512394,6.889944464,69.09945053
1536.133377,3.825449358,70.29471667,7.589306717,16.52773508,81.04261431
1537.056717,3.969382501,64.69241732,9.999677352,25.59334807,95.26945058
1537.979898,6.914118231,62.75462937,17.01152338,34.87381526,109.4425696
1538.902921,6.378905112,70.40246172,15.93354995,38.4226872,119.8169094
1539.825786,3.24358639,67.57451668,20.17813333,30.17421611,124.273795
1540.748493,-2.345929429,70.41078395,17.55425843,18.40218946,126.2704274
1541.671042,-5.101319268,71.52279538,14.09240408,17.72860959,131.803829
1542.593432,-0.945113522,69.19411666,17.44960108,30.70906751,142.1931201
1543.515665,8.797968496,77.07269103,16.72582099,48.3694697,152.4458766
1544.43774,18.00443047,77.26449597,23.90028394,60.17552538,156.9818636
1545.359656,18.29640284,73.88044272,20.14133812,62.00754212,154.9897195
1546.281415,16.71158257,71.81020859,13.20920949,64.24108395,149.1992558
1547.203015,21.95782289,64.77377235,12.16604668,74.20617332,140.9091353
1548.124458,27.06202134,61.1078774,15.0661897,77.34367186,128.8279062
1549.045743,28.88749621,66.45503186,25.99673319,66.28832624,112.8061849
1549.96687,30.09677835,67.39860471,32.89407581,55.33313936,95.61262281
1550.887839,26.73368695,67.02317852,40.53890703,49.03231564,80.54824894
1551.80865,22.57531221,65.24284834,37.29967443,44.6629747,69.74691186
1552.729304,22.64385629,57.22091017,33.39892059,50.39416795,63.60071876
1553.6498,22.79615913,56.93305488,45.66828697,64.51615856,59.84767744
1554.570138,24.35748137,52.9982732,52.71449057,73.14549566,56.05335014
1555.490319,22.54440251,47.77984456,57.19990783,78.40576093,53.89804697
1556.410342,17.19823558,45.40413229,64.91034597,92.19322008,57.22604895
1557.330208,14.43619332,43.20439451,64.81780738,108.3502052,65.63358849
1558.249916,2.641759636,42.37597211,64.13415765,112.6734973,72.98117304
1559.169466,-11.50969376,42.85299477,63.30962713,108.3464445,72.36750474
1560.08886,-10.53915675,47.42920193,57.85099318,106.5448395,62.34537955
1561.008095,-4.171230425,35.55284495,56.11200185,112.0032058,49.24525667
1561.927174,-2.244015093,24.10200785,51.83681104,127.8768963,41.90526007
1562.846095,2.858062596,19.7174787,44.5150564,152.6639909,43.44085529
1563.764859,19.21922144,19.19818318,37.79489678,177.3389619,50.61114735
1564.683465,36.89843999,31.03031135,30.61226946,198.110656,60.21060953
1565.601914,49.21180639,37.11162307,34.88060513,218.9622076,71.92618709
1566.520206,63.18427045,43.38101986,38.61614897,240.2511907,85.19572057
1567.438341,75.00973747,46.02546828,29.86255423,259.5625044,96.32783149
1568.356319,84.92403004,44.5217792,27.71990732,274.1618715,99.8014011
1569.27414,97.59650264,44.22141305,31.45177062,275.7569463,93.26023983
1570.191803,108.5206397,46.80563564,34.58813596,263.0515286,81.68600677
1571.10931,116.4272268,51.48151691,39.50192366,249.8418826,74.0111935
1572.026659,117.7010083,50.65614032,37.47846978,243.6936858,74.46570364
1572.943852,114.9444245,54.65441154,36.96915044,239.4952348,80.26367759
1573.860888,117.3687444,50.16237071,37.94767415,234.4795481,87.86778324
1574.777766,113.3021868,44.76534225,34.77223851,227.8890265,96.23588972
1575.694488,98.64476418,48.24361326,45.01440245,216.5953172,103.2093803
1576.611053,88.38404165,44.00807196,48.54639559,196.4467812,105.0160368
1577.527462,76.36368977,41.70419883,45.9339675,165.1190212,101.1100705
1578.443713,60.81313609,47.56757772,58.66239197,130.9318352,94.4495113
1579.359808,53.36261027,52.56974944,56.20143916,103.7726431,86.26582103
1580.275747,44.73711365,46.09395467,48.51514698,80.1955775,75.39712589
1581.191528,35.94164945,45.52094374,50.96460305,57.26537761,63.3343256
1582.107153,36.70728683,46.12594628,50.29183548,40.58131634,55.08619244
1583.022622,32.54724246,42.89467508,49.70772732,32.75285641,52.98739723
1583.937933,21.4218106,48.04799824,47.12426855,29.40392309,52.95349396
1584.853089,20.7733152,42.76397609,51.80317416,24.02414607,50.32200811
1585.768088,24.93661341,45.1653357,56.21811019,18.55808089,46.66459592
1586.68293,21.83580707,49.28822704,62.11465021,20.42642748,45.45899839
1587.597616,22.61175978,45.09305686,77.32707681,27.42686078,44.03907549
1588.512146,28.77387702,42.14072991,72.72597858,33.5900257,36.38863058
1589.426519,29.24197805,30.82129071,61.24713614,34.54715413,22.25153181
1590.340736,27.82534792,27.00018064,67.1662981,26.46697923,9.202680539
1591.254797,27.5622677,30.71131526,73.41036147,20.76461689,5.300412707
1592.168702,26.76874592,36.6517057,74.21326595,29.40700295,10.3086924
1593.08245,25.21191474,36.10275692,80.1436763,37.73196614,16.19103811
1593.996042,20.55560148,35.0457323,84.2063366,34.14087544,17.06807878
1594.909478,16.71201735,38.1751252,81.84912904,32.22854263,15.07414812
1595.822758,16.65839602,30.52528851,76.00279273,39.98532955,15.66201539
1596.735882,14.66469254,25.89243686,67.92672102,50.22303226,20.53832366
1597.64885,11.76062096,28.49471672,73.31678339,56.24406579,26.03973926
1598.561662,11.57695489,36.62099128,79.83616739,52.86969993,28.28852904
1599.474318,10.35386246,41.43416236,77.26313004,44.05344127,29.44511873
1600.386819,11.83236679,47.31500109,75.59898645,45.82746292,35.41304237
1601.299163,19.78070889,60.37765736,62.73144131,59.61941992,46.93330149
1602.211351,24.41218549,67.11801355,51.83474066,67.78313592,58.12971582
1603.123384,21.77650996,73.68717459,51.67287894,64.52597321,64.79952065
1604.035261,20.42939415,76.11623082,43.92923121,60.24238648,68.71174379
1604.946982,21.85349278,80.42036518,40.9100901,61.6148498,72.48644053
1605.858547,23.42047646,84.06453701,45.04509476,65.27262566,75.08743431
1606.769957,29.21188608,81.48801812,47.79384993,64.32394615,74.82014142
1607.681211,33.81606368,81.10354487,55.09838833,58.98657823,73.01118473
1608.592309,32.7108359,80.31385646,63.35923373,55.06918679,71.39709981
1609.503252,36.64742739,81.3229846,70.03293825,53.35057862,69.818735
1610.414039,42.5553619,74.41500956,67.79038595,50.4823354,70.0187729
1611.324671,39.17932336,75.21924764,71.68676208,44.22453544,77.1489849
1612.235147,35.23019535,86.2256867,91.91846197,41.50222299,93.94495475
1613.145468,39.78335311,87.71160434,102.8594161,54.43889318,115.884484
1614.055634,45.19112369,88.52911251,115.2826931,73.05041864,134.1190277
1614.965644,45.83543616,86.08906938,130.642171,74.90467173,143.1445622
1615.875499,43.32463547,86.31585526,132.988692,64.23006964,144.5313065
1616.785198,40.59641352,89.09939299,135.6951215,59.11033937,143.1681078
1617.694743,42.41600766,83.70126798,134.1714741,61.61512216,143.138501
1618.604132,43.81914575,80.86843798,136.7201361,65.79478202,147.385535
1619.513366,39.24743786,80.27894694,147.9361131,71.56913971,156.2819199
1620.422444,35.0643618,78.44454662,143.2461917,83.93432838,165.5301523
1621.331368,36.31252939,70.11313827,131.2262026,100.7468098,169.2736042
1622.240136,40.78887191,61.02704346,127.3289821,111.3727475,166.7586824
1623.14875,40.33442414,58.88813159,121.7780667,118.1026717,164.0232167
1624.057208,35.23092895,47.08378662,113.0954457,133.3646943,167.4846977
1624.965512,31.91524287,35.81776782,106.8053784,153.9976045,176.571831
1625.87366,29.39419608,37.34914717,94.6784863,168.111932,183.5799288
1626.781654,29.22508733,34.81779966,89.69771426,173.1094124,180.9398834
1627.689492,27.5416263,27.32347495,93.42633473,168.9078844,168.8401955
1628.597176,21.80067243,23.14943088,89.16969582,159.1803362,155.3544864
1629.504705,21.96202978,16.87929147,84.15745307,158.5488076,148.2265667
1630.412079,25.04380758,20.78998378,78.26573743,168.209739,147.8949702
1631.319299,23.68028966,24.45498165,73.09931836,170.3599286,151.5780536
1632.226364,20.37616487,15.92209049,63.25393675,168.6296741,160.9654069
1633.133274,16.22174974,26.91239146,56.92762408,180.373881,178.1013465
1634.040029,16.10168921,36.1603569,60.81359603,194.4675665,197.0642047
1634.94663,18.14649352,34.09937993,57.64628401,195.0660559,208.7472011
1635.853076,14.57784993,41.56672938,58.42341638,187.0213638,210.481181
1636.759368,11.95482604,44.48844071,58.00790637,172.6536747,206.0948816
1637.665505,10.42104391,46.9961233,52.24334298,155.0241457,201.0063584
1638.571488,7.27029408,47.84772046,48.19436563,146.3394636,198.842261
1639.477316,9.984762724,47.8055287,39.06474169,145.6625586,200.3191768
1640.38299,12.75083589,51.03670481,39.55037691,142.3074779,204.8360316
1641.28851,12.15319864,54.64429131,42.069554,136.0540269,211.1731109
1642.193875,12.40186645,67.36231378,36.81028747,130.1354275,216.0905391
1643.099086,11.86488361,73.11236102,41.92772161,121.1744599,216.4501151
1644.004142,11.78006962,72.91119504,47.69037981,107.8594024,213.7861292
1644.909045,6.01808897,77.21271658,46.35065826,96.58051717,212.2033751
1645.813793,-1.84919048,77.77550567,43.51908265,90.29853954,210.8991606
1646.718387,0.462071555,79.79601463,34.78640146,82.08513987,203.4485187
1647.622827,2.350449036,79.44809797,29.60279363,66.51286384,185.8584318
1648.527112,-0.665016914,76.23580578,30.74010296,46.83599809,162.5125695
1649.431244,-0.857574275,73.17183678,31.32502215,32.0326213,143.9562365
1650.335222,4.08060731,71.959077,27.41471219,35.80245221,139.7365759
1651.239045,14.4005104,71.56164141,21.01718601,62.30614681,151.507809
1652.142715,17.18624492,69.31785185,28.36920406,91.82019564,171.9888253
1653.046231,10.05730155,64.49799381,34.72041973,108.8681422,191.2768455
1653.949593,9.780608373,56.47367291,30.44094621,123.8985249,202.943644
1654.852801,18.63005835,59.51354697,36.70322053,139.7360336,204.7108652
1655.755855,29.314833,55.79063025,37.80268406,143.5476319,198.9205178
1656.658755,35.23279045,46.30028146,32.9123463,141.7265062,192.6516857
1657.561502,37.92446888,47.92746736,36.6412635,148.0881355,191.4330335
1658.464095,45.40732384,41.57644793,41.4592553,155.8649297,193.2332226
1659.366534,49.29648631,36.75789407,46.55963742,157.1328402,191.9846224
1660.26882,51.13727097,35.26403509,41.31569979,153.221878,184.8355618
1661.170952,61.88357245,36.03447377,39.22827552,142.4153084,174.5986224
1662.07293,68.01585394,43.25105895,43.32868722,128.2665906,166.014569
1662.974755,69.92769927,48.51770879,40.1456962,119.0830124,159.0645964
1663.876426,78.25139787,51.40083987,40.62611752,111.057003,147.5118705
1664.777944,82.28573259,48.06438899,35.82907142,94.4599994,125.7404938
1665.679308,78.8191538,44.14916714,27.2852997,66.56899815,95.10052536
1666.580519,71.69601849,39.24630664,23.05201977,33.52558185,62.75503497
1667.481576,64.95594649,36.76435047,15.67240352,7.267444387,35.6452976
1668.382481,62.32101051,39.49082309,5.911739342,-8.543095276,15.80543355
1669.283231,58.17722121,40.25513717,4.055758033,-19.93706448,1.69766162
1670.183829,52.62864154,41.37951583,2.58101719,-24.05854547,-6.637458324
1671.084273,49.24330562,36.60473102,-2.023346728,-11.54487999,-6.017557668
1671.984564,47.49526002,29.45051666,-0.222259059,15.23216329,5.214794407
1672.884702,43.11064593,29.45766989,3.348252429,43.69373685,21.94933714
1673.784687,32.42349365,26.3257218,18.45357909,63.67648624,33.9770528
1674.684518,26.04197134,21.28510151,23.98542218,73.75831356,34.67975139
1675.584197,27.9307015,18.27379854,19.79523064,79.35329356,26.9110643
1676.483722,25.61870497,16.17744716,26.82302275,81.74981045,18.38349162
1677.383095,14.92068109,20.93635677,23.87140087,75.9941192,13.58592351
1678.282314,1.602265419,25.09866623,26.65653544,66.28158995,13.27556913
1679.181381,-4.117287714,29.91704127,33.15850933,65.87223416,18.81257427
1680.080294,-2.287255256,37.5322215,35.82381947,77.61090007,31.53783716
1680.979055,-4.517174202,47.33815261,36.59188906,94.380934,48.67070632
1681.877663,-4.406732821,54.25429344,29.14202272,110.5236736,64.67689581
1682.776118,-0.17565111,56.75037053,37.98620929,120.8573903,77.43331319
1683.67442,-3.919249915,67.17087978,43.8830272,127.5780105,89.72983447
1684.57257,-2.887953279,72.14268797,43.15796921,141.2668454,103.6964435
1685.470567,6.168131181,72.27137383,47.26980936,160.0361934,116.0470189
1686.368411,6.68505737,73.65865156,42.21821608,169.0191127,120.1806845
1687.266102,4.55630156,74.35321227,41.81182701,160.9086729,113.3799454
1688.163641,4.935758284,73.91873507,43.58113682,145.1787301,102.5295186
1689.061027,8.147224626,70.68248398,39.01766477,142.0037635,100.0642481
1689.958261,15.37833018,75.69503609,29.50006098,156.5410348,111.2534472
1690.855342,14.94624213,76.9045024,31.10590013,170.6458957,129.0152763
1691.752271,12.84610863,72.92887579,33.68583034,176.2804524,144.3783249
1692.649047,17.58760601,66.90065051,22.68943835,183.0006829,156.5113922
1693.545671,18.09632815,57.0155998,24.62294682,192.4302153,168.4383641
1694.442143,20.19925142,57.9562796,27.91864497,198.3537487,178.9127238
1695.338462,27.85145659,51.38105686,27.56915285,195.1701169,184.4362384
1696.234629,27.40380319,39.71895193,25.14134155,181.734409,185.9452932
1697.130643,25.86158721,39.94886937,21.21519554,168.690691,187.9108495
1698.026505,32.49991011,38.62799893,29.96572412,160.7549052,192.8758981
1698.922216,37.16308428,40.43818431,36.61310202,149.5598963,202.0810492
1699.817773,41.2315609,42.73802557,39.42504811,143.3717445,218.5165594
1700.713179,51.21353319,45.61705853,37.38537476,155.4730355,242.6434383
1701.608433,57.44464916,49.42818382,34.57502821,170.375001,267.6616513
1702.503534,56.16861102,43.73183497,35.39187003,173.2932141,285.4512792
1703.398484,56.4668252,35.80463382,39.07361049,174.1836641,295.1640388
1704.293281,58.286653,32.63056209,49.11654996,176.9329772,301.9563575
1705.187927,57.78914891,33.84398108,50.97001004,176.7245177,309.6642428
1706.08242,60.46211756,32.99482586,50.31818531,178.8415641,316.2843723
1706.976762,64.24635017,35.75978958,49.14238723,181.190172,314.8600618
1707.870952,62.81470671,38.91205531,46.9334118,168.0806466,300.2969667
1708.76499,58.20790289,40.09181035,46.04459654,138.4667852,277.137707
1709.658876,50.52458102,42.81159917,40.20999275,114.5704745,257.2272743
1710.55261,46.06647293,43.37126535,33.62842501,111.7901933,246.6167642
1711.446193,41.84250245,49.40789188,27.72968797,111.1743607,238.2873522
1712.339624,27.6081459,52.73743739,23.63557282,90.83926672,222.4226776
1713.232903,22.0313037,51.76369886,11.66245294,69.79290966,200.0231512
1714.12603,24.28111373,46.32006048,0.880282468,69.87035454,179.4795596
1715.019006,15.58759396,41.51475985,5.120322011,74.62074261,164.0020587
1715.911831,11.56266505,42.60162484,4.43453053,68.37334764,150.9594329
1716.804504,10.38542009,37.50216147,-2.692858792,60.20849282,139.4373601
1717.697025,1.022354165,40.22887969,1.17896817,59.22742367,130.1672094
1718.589395,1.135294824,42.32508313,4.778146216,63.67823007,121.5026904
1719.481613,5.087743858,34.0577943,5.447255833,66.06250381,111.992453
1720.37368,2.077320461,31.58165512,10.27707509,65.91329235,103.706773
1721.265595,7.015635125,32.03694546,1.43694845,73.46499187,97.92950908
1722.15736,13.90406729,32.61136107,-3.67127151,82.3207024,90.9702091
1723.048973,8.469786892,32.07898622,4.581576759,71.85602379,79.87288687
1723.940434,0.395369675,30.94578271,7.98233783,53.1103185,69.49828856
1724.831745,-0.833381769,33.33451902,17.14287465,54.00557253,67.14228018
1725.722904,2.807932892,44.15432012,27.24523787,63.59057444,72.06209634
1726.613912,5.085409967,56.86182865,35.08180803,58.85774379,76.76142791
1727.504768,6.554861996,64.61124362,42.04970771,51.43123003,75.50632737
1728.395474,10.0657628,69.90971982,42.73974054,49.40552572,66.30014559
1729.286029,7.544515749,71.48809063,47.71104628,34.34479872,49.90838108
1730.176432,-0.64985191,66.24501456,48.15046882,8.929185203,31.63743199
1731.066685,-2.886685756,60.84196446,44.42485998,-0.884786059,18.55725118
1731.956786,4.881171431,63.05851259,44.67285121,4.533862873,12.22491752
1732.846737,14.27028,65.1005331,40.43304188,3.329805855,8.957787905
1733.736537,16.62869197,67.29225849,36.93729161,-3.766090521,7.444627558
1734.626185,18.51072175,58.97115214,40.18093657,1.100952612,10.437442
1735.515683,19.89575402,49.39907753,49.38497822,14.39917516,18.80466687
1736.405031,15.31397825,50.0745405,53.16948414,19.33907745,30.1762043
1737.294227,13.44241136,45.11023794,53.77213004,19.2795771,44.87872637
1738.183272,13.77534332,46.66857684,56.11466409,28.71044038,66.99072333
1739.072167,13.63822281,52.69690272,60.76182106,49.6990217,96.69660334
1739.960911,16.20895381,50.31425834,67.09144421,75.62284129,126.4726785
1740.849505,18.14659312,43.21159425,61.82845863,99.58640891,148.0756454
1741.737948,23.20219941,39.23045509,60.02754963,114.0038336,160.612661
1742.62624,27.25521821,41.73131171,56.81753201,117.6088972,169.4155871
1743.514382,20.92613568,47.35095419,53.2158008,118.4577289,178.5748346
1744.402373,14.48706743,50.91520911,57.72868206,119.9527909,187.8533091
1745.290214,13.17324786,50.83102222,53.25876823,121.7562663,196.5399996
1746.177904,13.14732485,54.35345034,54.30682721,128.4080854,204.5362443
1747.065444,12.06785557,58.02254065,52.33330887,135.6294409,208.1568761
1747.952833,4.357095239,54.61473572,44.37358188,131.7444931,201.9943339
1748.840073,-3.560116731,45.13891212,42.61954886,117.9332568,187.5884129
1749.727161,-5.858710336,39.35961056,39.33163158,107.2324729,174.0541164
1750.6141,-8.784740911,38.63674465,36.46376211,110.1582659,167.3276759
1751.500888,-8.497491287,31.2467095,24.61140845,120.9145542,163.7804175
1752.387526,-1.638969553,28.03955093,10.91952067,124.7565379,157.7876608
1753.274014,7.416914282,28.13469298,8.695815338,127.8075771,150.7381186
1754.160351,17.51364063,19.14246936,11.35676175,146.1530087,147.3688289
1755.046539,25.80387822,11.77513447,14.81123508,170.892481,147.2198198
1755.932576,34.85613193,0.906068473,24.82752727,186.3598784,145.5680623
1756.818464,45.06931287,-0.901914677,35.35869425,194.1894545,140.2483626
1757.704201,48.84025965,1.286946514,36.73999298,196.8990269,134.1724476
1758.589788,49.95140525,-4.666974054,49.6875392,197.8529126,133.0923033
1759.475225,53.7600055,-1.158464472,57.2987428,208.2120842,140.2213148
1760.360513,57.06446582,-2.32147294,55.03711551,224.7493948,150.3008808
1761.24565,56.5035618,-0.385871214,62.68113185,229.3845938,152.0922416
1762.130638,55.94915351,4.979216114,57.70514728,215.0861392,140.6710026
1763.015476,57.61402889,5.785158029,59.39921963,191.3492122,124.8714771
1763.900164,51.11259381,7.295364059,64.75017693,176.6392251,117.9080829
1764.784702,44.02447431,13.24861861,61.20586304,179.0428264,121.5862857
1765.66909,48.72482322,22.55265474,66.54441817,180.9369561,126.2425397
1766.553329,51.73766033,23.94681016,64.6816597,169.0414495,125.4041199
1767.437418,47.3965758,32.34746995,60.55411476,154.0384855,120.7463096
1768.321358,40.4390538,40.37677265,55.92912484,139.8201244,113.4858478
1769.205148,33.92226157,45.87748605,51.12463571,116.6542977,102.9928757
1770.088788,31.95237477,49.05351332,53.65668974,92.54323671,93.97217275
1770.972279,32.44881859,47.57892688,45.89673556,90.58408584,93.18813226
1771.85562,33.14530709,53.89549671,28.35632494,103.8881572,97.96072362
1772.738812,31.70432705,54.97048071,16.81736362,98.95998618,98.72750679
1773.621854,31.41227272,55.91949671,13.94187541,80.05358536,93.27726848
1774.504747,37.05009509,59.74137232,19.46877659,80.35958778,87.09114418
1775.38749,40.18656883,54.58976429,21.13804167,92.46963031,81.47879099
1776.270084,37.81504957,43.78365096,13.68001101,90.64391845,73.68415083
1777.152529,35.81713945,34.05204665,15.89634096,83.03575754,65.60217224
1778.034825,30.65367538,37.73553366,17.97353671,79.54875991,61.99972203
1778.916971,21.33593396,43.39352138,15.47951804,74.04621977,63.93529739
1779.798968,17.40175521,36.86409437,19.85552905,74.26159237,69.41001131
1780.680816,14.61353086,40.35499526,13.77212307,80.91068116,75.33100165
1781.562515,2.738819709,49.75375339,6.271400111,73.6970226,78.10485607
1782.444065,-7.486562257,50.70690524,10.67270933,58.59161869,77.71943935
1783.325465,-6.704846888,54.1073581,13.40058495,60.63000847,78.73241569
1784.206717,-3.131461552,56.2961239,17.98248341,76.68616631,83.73191414
1785.087819,0.853905276,53.91638178,17.88706246,92.16525832,89.30857505
1785.968773,12.0080816,62.94378921,14.23652192,102.7509197,90.20931691
1786.849577,24.29009229,72.44520875,16.6777975,103.190033,85.37330963
1787.730233,25.73335891,74.53049494,16.98855907,93.1901333,78.15808326
1788.610739,20.84542717,86.97634821,14.66359146,81.66107277,71.16479483
1789.491097,22.63728609,91.24762259,12.76681621,73.41478399,64.38050433
1790.371306,29.95141863,90.22423933,20.7356892,68.19536618,58.52150021
1791.251367,31.46957534,93.80839802,23.53347801,67.64072194,54.83956882
1792.131278,33.52918517,91.04238956,16.22692019,69.90998286,51.22053533
1793.011041,38.1583074,90.455062,20.79793604,63.18865209,43.52966977
1793.890655,32.63933485,86.51766785,23.8636622,43.49817781,31.34491458
1794.77012,29.42366822,84.4362544,22.02100395,27.23273379,18.92647582
1795.649437,32.9242964,81.32903997,29.51843161,23.86170906,11.14319012
1796.528605,28.32030745,64.50166562,35.32357509,25.69091843,11.17613858
1797.407625,25.13988626,58.00279173,34.40348239,30.48015739,19.63902417
1798.286496,28.60121377,65.67202213,39.12629779,35.5184467,32.39333772
1799.165218,26.47901721,71.74925341,41.10762369,30.97460713,42.33529164
1800.043792,21.23600144,69.83477155,36.24405295,22.68301129,46.14493908
1800.922218,20.32567751,60.19117083,36.34819489,21.92498094,46.32429838
1801.800495,17.54547013,59.59418162,34.56707633,21.07211031,46.41909051
1802.678624,12.54236022,53.63456453,30.75958758,17.15320468,47.7054866
1803.556604,13.95045019,40.44976561,31.99497242,21.18456945,48.59025879
1804.434436,19.01350381,42.15225997,29.88291959,28.82375158,44.58790741
1805.31212,23.32581578,35.35207265,19.32076889,26.06846458,33.11208836
1806.189656,25.0923642,21.67632233,10.04045897,14.44738644,19.53622026
1807.067043,23.55547522,24.37990461,10.74591419,4.86413084,12.83970598
1807.944283,21.98842895,30.13527223,18.81071179,0.801722121,14.74192578
1808.821374,18.88026207,29.77844966,25.36753297,-2.663806586,19.13974025
1809.698317,16.88757293,29.24991445,25.45804753,-6.244748317,22.77772752
1810.575112,20.54389664,24.3203718,26.16505774,-3.31812938,29.89772064
1811.451758,19.59345255,21.62022038,30.52106898,6.40710056,43.78093078
1812.328257,9.213479325,21.99417413,30.83766775,13.10608818,59.50327855
1813.204608,3.896978941,12.62399194,32.19324804,11.84586276,70.15955908
1814.080811,6.211390808,8.562074063,35.09349613,10.15937207,76.29340012
1814.956866,9.206791447,10.45910155,28.85160395,13.6574509,83.55000366
1815.832773,15.84058893,13.48353139,26.22538668,17.38944241,94.13021624
1816.708532,17.55727943,16.46717085,32.48375784,17.41071947,105.4585015
1817.584143,11.30210395,13.39501752,33.45738088,14.82853414,115.2311298
1818.459607,12.32155462,18.65473287,29.58420184,12.06807901,124.6517994
1819.334923,16.88311416,22.93684055,27.91870437,15.93034413,136.5846597
1820.210091,15.69582473,19.77889043,23.71150721,30.60853365,150.8814909
1821.085111,17.74470114,17.63974983,18.96543558,48.24279353,162.840689
1821.959984,21.49062222,11.88212753,19.48650421,60.32722784,167.4413138
1822.834709,18.72193841,3.754476018,11.49631915,68.13952628,163.6583738
1823.709286,17.93418962,-3.035935189,-0.602696832,70.98746209,153.8452966
1824.583716,17.88444545,-1.055909695,-1.574881505,65.34314385,141.0366062
1825.457998,15.8064925,0.483901482,0.175202949,62.8566671,128.056837
1826.332133,20.11986689,-4.077678732,-0.505815397,71.6994216,117.1251075
1827.20612,21.63376702,-1.846057286,5.692388863,76.64415617,108.9150885
1828.07996,19.20696423,4.100817282,16.44710757,75.82583002,102.1893786
1828.953653,19.8334975,7.282990286,23.47651013,82.57793552,94.27612197
1829.827198,18.36167779,5.160799785,25.72825925,88.17459398,84.17917745
1830.700596,20.19002252,4.943192112,24.4810204,86.95535719,75.80714529
1831.573846,23.77423294,12.30723413,23.47330064,93.03765341,72.86537593
1832.446949,21.46072603,17.46443181,25.97361875,101.5332607,70.80217334
1833.319905,18.70060798,16.23289474,30.14573509,95.83372059,61.23864798
1834.192714,20.88766309,15.5477836,27.05193557,82.97093814,43.71045431
1835.065375,27.15385239,17.38836247,25.78188408,75.08968323,26.51315774
1835.93789,29.20899458,21.67994946,23.49254963,65.29913199,16.79658857
1836.810257,25.06747927,33.06954898,17.0069875,47.78407966,14.58758976
1837.682477,22.21577821,43.11657071,18.81741176,32.69273047,16.01943874
1838.55455,28.02016299,48.84127271,13.18963304,29.27458568,18.9560807
1839.426476,41.1064724,52.52630705,6.287742707,33.35116759,23.75206339
1840.298255,44.60428311,53.69042721,7.039639103,34.2726331,29.43016407
1841.169887,38.86877291,53.39158062,6.078402912,27.6510311,32.33969089
1842.041372,41.98631158,47.7503348,7.397815239,18.63090266,30.45472076
1842.91271,49.62491934,46.76103526,5.945023611,12.40175177,26.50674732
1843.783901,53.75683633,46.71433657,4.762212315,8.204374821,24.75881986
1844.654946,57.5241283,46.85814764,17.6704827,2.033611902,26.68347235
1845.525844,56.66248668,50.90840031,34.25370266,-4.199611109,31.54933543
1846.396594,55.56406406,43.53010373,41.98466033,0.240663199,39.41412173
1847.267199,58.01545559,36.94587254,45.96912362,13.6222762,50.83128241
1848.137656,53.04697566,33.53189289,48.67963869,21.46104243,64.09875953
1849.007967,49.07209118,30.23713404,54.79257968,27.08874401,74.66985386
1849.878131,52.62073414,31.043998,57.52853807,35.86176968,78.2086844
1850.748148,53.09972839,26.57906297,57.69229454,35.88895386,75.91031206
1851.618019,54.0943843,22.98560082,65.5587182,35.04289828,75.33672142
1852.487743,51.31331415,16.66824292,71.99087559,51.08547742,81.0087709
1853.357321,39.76929803,7.778243708,74.79319388,66.96548438,87.16126907
1854.226753,30.86557055,3.871837125,75.65218005,63.42762232,86.47050631
1855.096037,22.71878204,3.024161191,78.67176262,53.19507727,81.46701353
1855.965176,14.88081004,7.086309183,77.81279381,53.52513448,80.91342804
1856.834168,16.75763555,13.96101783,63.61678752,66.27713143,88.12413525
1857.703014,23.18811156,24.36987114,51.71155005,80.88249705,97.12677906
1858.571713,23.73395827,30.84681848,45.83924152,89.02589623,99.48862723
1859.440266,22.34318717,27.65588815,36.24960671,94.5239099,92.78604942
1860.308673,22.27382008,23.04731222,33.02309488,96.28766253,82.06251251
1861.176933,15.77725757,22.70246098,34.53788872,93.25388878,74.54193067
1862.045047,14.55189657,23.35567195,29.81848376,101.7252287,73.00125519
1862.913016,28.1539822,24.67123693,27.73065624,122.7011921,73.50459235
1863.780838,32.97912159,29.34906666,27.3244718,130.8229542,70.81548007
1864.648513,24.31204784,24.57658732,28.98601234,122.5182864,65.20785729
1865.516043,19.14608288,23.46834744,32.2596512,118.3555245,60.78966922
