Wavelength,BC_4 ATP_10^-3M_750_5_5_M_S3_I1,BC_4 ATP_10^-3M_750_5_5_M_S3_I2,BC_4 ATP_10^-3M_750_5_5_M_S3_I3,BC_4 ATP_10^-3M_750_5_5_M_S3_I4,BC_4 ATP_10^-3M_750_5_5_M_S3_I5
1249.77736409951,161.07267237372196,171.93125720987788,147.8063842643997,280.1623398199321,62.716135893305974
1253.51647042001,-35.96904070645999,23.472284452809575,70.36529973732785,20.144892360896364,38.832586163729026
1257.25012897487,-48.21448228855573,-32.70881606424814,11.536136892715852,-2.1851789723598003,18.08284522144868
1260.97835061592,31.676755835389965,57.75861815556395,13.879735359994633,168.63061492984315,4.177511346324984
1264.70114619665,42.591540919823174,157.56020495353135,23.634777895212846,150.96616948769326,-1.2686948115024919
1268.41852657223,41.13173158215569,113.0220632288041,-10.073509708118582,37.87031032522073,1.1251526840142887
1272.13050259971,-43.24063345605445,-48.481329201109986,-43.08907295027045,-57.4707657358431,9.100296812293543
1275.83708513802,-57.74122235765238,-26.46371450970979,0.3534877208401461,-51.211206279089694,19.208469601614674
1279.53828504814,192.5758073586559,252.34306711070667,101.49396305870759,174.69986151107125,27.647275383598817
1283.23411319314,305.6606471571667,333.5530333266945,153.8868565086035,287.21585322695273,31.976778847047484
1286.9245804383,54.091462504436834,33.33547368503366,102.40618085422365,63.245563882157526,32.80200613208855
1290.6096976512,-60.60564441210376,-93.60597474157086,10.894343504611255,-28.47646807807713,33.48286233743622
1294.28947570181,127.02229801530524,150.80769785899773,-26.173421839538573,204.1247468121528,37.66478877290148
1297.9639254626,168.07851037427398,215.22282887218523,18.092447971231024,249.77045736839878,46.857530954179595
1301.63305780862,59.62161815952456,51.644296024512684,108.8066675577223,31.20006928921085,59.923386685143136
1305.29688361757,178.20318918340067,121.99208002180241,188.1763199249749,112.74784546579545,74.1677709340046
1308.95541376995,335.5811306531847,279.2363440757667,196.56871834787685,389.91613397119875,86.95913278822577
1312.60865914909,163.95826874710752,141.31420338125284,125.20092378571279,219.20521761392862,97.13296064797098
1316.2566306413,-56.745784362435366,-50.50239149412193,57.48981667261685,-88.92769005387832,105.19586957867065
1319.89933913592,28.735057445688234,56.98833800871313,87.88161420988455,67.52923574044809,111.77211967264768
1323.53679552544,196.06477440668718,215.7505936940352,200.14396610809067,286.07749677880076,115.6514412352201
1327.16901070555,241.58762539449992,176.24639421515093,287.6120453559651,271.6322914250759,113.6121970754783
1330.79599557529,250.87546071252734,149.81339208767736,280.58247084680403,279.1927909745112,102.42385801144492
1334.4177610371,160.96871392584387,159.674296702759,202.83873508604358,191.50872240151284,81.42002410776753
1338.03431799694,3.650118678037586,57.7139175489335,117.01740767052469,-4.453676640726602,53.8022746862496
1341.64567736434,4.210093282179841,-21.19992280568762,55.174421954985704,-25.544069573978117,25.864925167050586
1345.25185005254,52.86862157217537,2.70864256483258,11.5694729375275,40.774432743236915,4.668676373013302
1348.85284697853,-60.83171184801757,-30.133370938902218,-12.611780904307302,-12.037477862427837,-4.4492477489551385
1352.44867906319,-136.97138226442053,-85.44287668181623,13.526229691758086,-76.20593794359276,0.5035476740796492
1356.03935723136,11.489157894030157,27.70504935687287,107.22551582813865,21.504259714003155,17.908753696269915
1359.62489241191,154.37135485642062,164.733375254863,219.84536531113173,139.3372492393048,43.25204752547121
1363.20529553785,120.08558782498551,167.1934398073562,267.4187108095271,144.32727086512372,70.90856028338965
1366.78057754642,55.49398452391222,137.5160622566542,224.21857581274935,136.12617925844512,96.08979808384593
1370.3507493792,46.738471007198996,60.74629749459319,160.4190044036984,77.20804915887244,115.80767240044801
1373.91582198213,59.10421708279992,21.343238330816845,161.71967659748913,33.35680590670808,128.60984545082542
1377.47580630568,89.30454776901198,125.41852097920301,222.6836628570199,140.9404300761118,133.92555085703026
1381.0307133049,124.90461551942582,195.96892032136046,258.36202471616775,224.5512809138475,131.86670391029458
1384.5805539395,132.08915314506513,216.41357762004344,219.7529195020692,221.66930778171434,123.43994808066654
1388.12533917395,61.577275060688336,182.0002187326407,151.65678353010628,157.71083364761594,110.45222359436055
1391.66507997758,-21.796659975321248,36.2490600866919,131.9867324890166,10.326946317320115,94.71096204390773
1395.19978732466,40.282841959274094,45.495065543926444,185.82908974308253,-0.4914791353952097,77.08118761634947
1398.72947219447,193.56175135544862,225.2712615995627,258.4291445171966,139.2731624518824,57.505872485044925
1402.25414557141,248.2777361514564,266.8562861912416,260.62615870472973,204.4847680850899,36.39441110600528
1405.77381844509,130.2698096211757,123.61166918147188,156.87391143898213,158.5836450401218,16.19130980743899
1409.28850181038,-80.91089865719748,-115.66024463076668,17.14362156270606,-29.95496770847008,1.227148762897059
1412.79820666756,-131.9150991847617,-191.94907675202816,-44.63186582083027,-150.96450477664516,-4.611148817638316
1416.30294402234,59.85950441816971,72.95420496880172,6.457605403605669,53.68788348008037,-0.5591703085746005
1419.802724886,184.80768685321988,210.34271450026773,102.89860804692188,207.2334023553604,10.464022315786934
1423.29756027544,145.41977949067643,44.90754076700959,173.1578818684492,111.68468125221364,23.545718257798924
1426.78746121329,174.17424229501154,75.4917192416119,201.4324745605988,129.60905767778704,34.22929338882274
1430.27243872799,193.31761841550824,195.9258407995895,188.660277175143,195.84163688124033,40.283188170323584
1433.75250385385,44.2615225803995,56.87727618535043,133.02421015063814,62.75172022180279,42.44015944040643
1437.22766763118,-45.41111374538713,-46.22161454827294,58.6641664391256,-43.88361987171434,43.929494699691894
1440.69794110635,20.05528251971404,15.808667140368936,5.319425502501119,15.2067438561329,48.904345253473565
1444.16333533188,2.2823061151713535,-7.958228655671096,-14.77637759816701,17.062725848097525,60.59405699837467
1447.62386136651,-76.49519114419911,-74.59058662826074,-16.35814857475734,-53.48684834451313,79.96130584509413
