#Wave,#Intensity2
1992.915214,7433
1992.068961,7189
1991.222568,7338
1990.376032,7290
1989.529356,7332
1988.682537,7361
1987.835577,7360
1986.988475,7346
1986.141232,7356
1985.293847,7317
1984.44632,7260
1983.598651,7377
1982.75084,7489
1981.902888,7321
1981.054794,7284
1980.206557,7292
1979.358179,7374
1978.509659,7419
1977.660997,7390
1976.812193,7386
1975.963247,7362
1975.114158,7380
1974.264928,7254
1973.415555,7323
1972.566041,7295
1971.716384,7306
1970.866584,7335
1970.016643,7418
1969.166559,7436
1968.316333,7337
1967.465965,7304
1966.615454,7361
1965.7648,7320
1964.914005,7418
1964.063066,7407
1963.211985,7379
1962.360762,7401
1961.509396,7365
1960.657888,7413
1959.806236,7368
1958.954443,7436
1958.102506,7429
1957.250427,7356
1956.398205,7362
1955.54584,7419
1954.693332,7446
1953.840682,7357
1952.987888,7427
1952.134952,7309
1951.281873,7316
1950.428651,7448
1949.575285,7365
1948.721777,7468
1947.868126,7371
1947.014331,7378
1946.160394,7448
1945.306313,7291
1944.452089,7280
1943.597722,7325
1942.743212,7448
1941.888558,7375
1941.033761,7479
1940.178821,7411
1939.323737,7334
1938.46851,7397
1937.613139,7318
1936.757625,7416
1935.901968,7409
1935.046167,7426
1934.190222,7357
1933.334134,7437
1932.477902,7366
1931.621527,7416
1930.765008,7438
1929.908345,7445
1929.051538,7444
1928.194588,7344
1927.337494,7401
1926.480256,7260
1925.622874,7316
1924.765348,7377
1923.907678,7444
1923.049865,7419
1922.191907,7481
1921.333805,7350
1920.47556,7418
1919.61717,7303
1918.758636,7464
1917.899958,7514
1917.041136,7470
1916.182169,7464
1915.323058,7497
1914.463803,7428
1913.604404,7461
1912.744861,7453
1911.885173,7438
1911.02534,7397
1910.165364,7336
1909.305242,7565
1908.444977,7391
1907.584566,7485
1906.724012,7556
1905.863312,7411
1905.002468,7465
1904.14148,7447
1903.280346,7517
1902.419068,7495
1901.557646,7478
1900.696078,7375
1899.834366,7496
1898.972509,7529
1898.110507,7496
1897.24836,7420
1896.386068,7469
1895.523632,7515
1894.66105,7561
1893.798323,7524
1892.935451,7490
1892.072434,7528
1891.209273,7437
1890.345965,7645
1889.482513,7514
1888.618916,7596
1887.755173,7445
1886.891285,7516
1886.027252,7537
1885.163073,7497
1884.298749,7644
1883.43428,7564
1882.569665,7450
1881.704905,7555
